Time	Referenz_left_y_baseline X
111.399994	0.02941790	
111.419998	0.03225896	
111.439995	0.03451197	
111.459999	0.03869927	
111.479996	0.04119805	
111.500000	0.04399817	
111.519997	0.04486416	
111.540001	0.04256585	
111.559998	0.03579673	
111.579994	0.02241161	
111.599998	0.00384146	
111.619995	-0.01501185	
111.639999	-0.02720384	
111.659996	-0.03023171	
111.680000	-0.02914134	
111.699997	-0.02714624	
111.720001	-0.02381229	
111.739998	-0.01632002	
111.759995	-0.00564036	
111.779999	0.00723386	
111.799995	0.01755017	
111.820000	0.02614258	
111.839996	0.03061861	
111.860001	0.03595187	
111.879997	0.03887142	
111.899994	0.04199027	
111.919998	0.04265091	
111.939995	0.04536226	
111.959999	0.04746889	
111.979996	0.04987670	
112.000000	0.05019136	
112.019997	0.04728898	
112.040001	0.03967679	
112.059998	0.02495737	
112.079994	0.00318855	
112.099998	-0.01662526	
112.119995	-0.02919272	
112.139999	-0.03073233	
112.159996	-0.02981800	
112.180000	-0.02900018	
112.199997	-0.02900018	
112.220001	-0.02809089	
112.239998	-0.02521059	
112.259995	-0.01892693	
112.279999	-0.01098187	
112.299995	-0.00063187	
112.320000	0.00936474	
112.339996	0.01978734	
112.360001	0.02663074	
112.379997	0.03242135	
112.399994	0.03650589	
112.419998	0.04230425	
112.439995	0.04615702	
112.459999	0.04926455	
112.479996	0.04983914	
112.500000	0.04934558	
112.519997	0.04830676	
112.540001	0.04614826	
112.559998	0.04365790	
112.579994	0.03707156	
112.599998	0.02733065	
112.619995	0.00993004	
112.639999	-0.00947577	
112.659996	-0.02402285	
112.680000	-0.02956195	
112.699997	-0.02925842	
112.720001	-0.02951665	
112.739998	-0.02906857	
112.759995	-0.02829388	
112.779999	-0.02466229	
112.799995	-0.01805218	
112.820000	-0.00637513	
112.839996	0.00590816	
112.860001	0.01847564	
112.879997	0.02814813	
112.899994	0.03730030	
112.919998	0.04356627	
112.939995	0.04862328	
112.959999	0.05069233	
112.979996	0.05208726	
113.000000	0.05245060	
113.019997	0.05271944	
113.040001	0.05257508	
113.059998	0.05059530	
113.079994	0.04726641	
113.099998	0.03863071	
113.119995	0.02507360	
113.139999	0.00294751	
113.159996	-0.01648442	
113.180000	-0.02793288	
113.199997	-0.02932292	
113.220001	-0.02799150	
113.239998	-0.02790982	
113.259995	-0.02507919	
113.279999	-0.01860133	
113.299995	-0.00646120	
113.320000	0.00594388	
113.339996	0.01640455	
113.360001	0.02122606	
113.379997	0.02365342	
113.399994	0.02427314	
113.419998	0.02561837	
113.439995	0.02634372	
113.459999	0.02815959	
113.479996	0.02931078	
113.500000	0.03114450	
113.519997	0.03188804	
113.540001	0.03230579	
113.559998	0.03204049	
113.579994	0.02936788	
113.599998	0.02572231	
113.619995	0.02063920	
113.639999	0.01798072	
113.659996	0.01703826	
113.680000	0.01737414	
113.699997	0.01384026	
113.720001	0.00195703	
113.739998	-0.01444788	
113.759995	-0.02710934	
113.779999	-0.03141338	
113.799995	-0.03103605	
113.820000	-0.03030448	
113.839996	-0.03005922	
113.860001	-0.02855615	
113.879997	-0.02423948	
113.899994	-0.01527429	
113.919998	-0.00369360	
113.939995	0.00920421	
113.959999	0.01872005	
113.979996	0.02603899	
114.000000	0.02904361	
114.019997	0.03273298	
114.040001	0.03474595	
114.059998	0.03824125	
114.079994	0.03984119	
114.099998	0.04161361	
114.119995	0.04184169	
114.139999	0.04048905	
114.159996	0.03760789	
114.180000	0.02893479	
114.199997	0.01228344	
114.220001	-0.00938666	
114.239998	-0.02529936	
114.259995	-0.03059809	
114.279999	-0.02952170	
114.299995	-0.02823997	
114.320000	-0.02775939	
114.339996	-0.02419467	
114.360001	-0.01741780	
114.379997	-0.00729924	
114.399994	0.00255199	
114.419998	0.01111661	
114.439995	0.01607102	
114.459999	0.01942922	
114.479996	0.02069090	
114.500000	0.02388233	
114.519997	0.02593943	
114.540001	0.02900049	
114.559998	0.03009103	
114.579994	0.03172211	
114.599998	0.03234892	
114.619995	0.03385754	
114.639999	0.03476128	
114.659996	0.03358938	
114.680000	0.02881554	
114.699997	0.01650529	
114.720001	-0.00190921	
114.739998	-0.01932481	
114.759995	-0.02922590	
114.779999	-0.02989228	
114.799995	-0.02883695	
114.820000	-0.02556248	
114.839996	-0.02087151	
114.860001	-0.01212160	
114.879997	-0.00359404	
114.899994	0.00582108	
114.919998	0.01117708	
114.939995	0.01504484	
114.959999	0.01555321	
114.979996	0.01656963	
115.000000	0.01707801	
115.019997	0.01891242	
115.040001	0.02037102	
115.059998	0.02164499	
115.079994	0.02159278	
115.099998	0.02146576	
115.119995	0.02152337	
115.139999	0.02094375	
115.159996	0.02018690	
115.180000	0.01606597	
115.199997	0.00814921	
115.220001	-0.00838237	
115.239998	-0.02159297	
115.259995	-0.02989936	
115.279999	-0.02947116	
115.299995	-0.02834256	
115.320000	-0.02768476	
115.339996	-0.02386956	
115.360001	-0.01686630	
115.379997	-0.00529218	
115.399994	0.00536779	
115.419998	0.01419079	
115.439995	0.01839983	
115.459999	0.02058057	
115.479996	0.02075255	
115.500000	0.02128249	
115.519997	0.02159682	
115.540001	0.02207033	
115.559998	0.02222918	
115.579994	0.02222918	
115.599998	0.02207033	
115.619995	0.02249432	
115.639999	0.02307749	
115.659996	0.02382590	
115.680000	0.02399150	
115.699997	0.02415708	
115.720001	0.02415708	
115.739998	0.02465165	
115.759995	0.02514620	
115.779999	0.02539147	
115.799995	0.02514216	
115.820000	0.02513829	
115.839996	0.02538355	
115.860001	0.02595611	
115.879997	0.02628307	
115.899994	0.02550821	
115.919998	0.02440621	
115.939995	0.02166218	
115.959999	0.02002266	
115.979996	0.01723264	
116.000000	0.01568797	
116.019997	0.00979663	
116.040001	-0.00116535	
116.059998	-0.01659325	
116.079994	-0.02757308	
116.099998	-0.03177218	
116.119995	-0.03110915	
116.139999	-0.03013048	
116.159996	-0.02971104	
116.180000	-0.02828512	
116.199997	-0.02487420	
116.219994	-0.01879689	
116.239998	-0.01233384	
116.259995	-0.00579196	
116.279999	-0.00176840	
116.299995	0.00146414	
116.320000	0.00221290	
116.339996	0.00406365	
116.360001	0.00531320	
116.379997	0.00874384	
116.399994	0.01100594	
116.419998	0.01560862	
116.439995	0.01801442	
116.459999	0.02086829	
116.479996	0.02138171	
116.500000	0.02249432	
116.519997	0.02307749	
116.540001	0.02450325	
116.559998	0.02534600	
116.579994	0.02575684	
116.599998	0.02532493	
116.619995	0.02464759	
116.639999	0.02440234	
116.659996	0.02273048	
116.680000	0.02014244	
116.699997	0.01225026	
116.719994	-0.00226043	
116.739998	-0.01820917	
116.759995	-0.02899446	
116.779999	-0.03087367	
116.799995	-0.03015305	
116.820000	-0.02919456	
116.839996	-0.02909721	
116.860001	-0.02615963	
116.879997	-0.02084152	
116.899994	-0.01188172	
116.919998	-0.00413476	
116.939995	0.00363073	
116.959999	0.00775504	
116.979996	0.01081070	
117.000000	0.01167147	
117.019997	0.01434207	
117.040001	0.01645324	
117.059998	0.01920754	
117.079994	0.02010942	
117.099998	0.02138659	
117.119995	0.02199773	
117.139999	0.02512196	
117.159996	0.02787036	
117.180000	0.03074528	
117.199997	0.03115040	
117.219994	0.03106651	
117.239998	0.03057767	
117.259995	0.02915731	
117.279999	0.02710257	
117.299995	0.02034743	
117.320000	0.00858027	
117.339996	-0.00989571	
117.360001	-0.02367146	
117.379997	-0.03066917	
117.399994	-0.02983467	
117.419998	-0.02831998	
117.439995	-0.02720098	
117.459999	-0.02139673	
117.479996	-0.01268961	
117.500000	-0.00004785	
117.519997	0.00963239	
117.540001	0.01704095	
117.559998	0.02005889	
117.579994	0.02123010	
117.599998	0.02106839	
117.619995	0.02126026	
117.639999	0.02157493	
117.659996	0.02260937	
117.680000	0.02330725	
117.699997	0.02511875	
117.719994	0.02623254	
117.739998	0.02834421	
117.759995	0.02934244	
117.779999	0.03096056	
117.799995	0.03158079	
117.820000	0.03268144	
117.839996	0.03316219	
117.860001	0.03430225	
117.879997	0.03498362	
117.899994	0.03564310	
117.919998	0.03566501	
117.939995	0.03540811	
117.959999	0.03499980	
117.979996	0.03073433	
118.000000	0.02181952	
118.019997	0.00558053	
118.040001	-0.01223311	
118.059998	-0.02442713	
118.079994	-0.02912399	
118.099998	-0.02679990	
118.119995	-0.02349022	
118.139999	-0.01688887	
118.159996	-0.00858249	
118.180000	0.00125392	
118.199997	0.00924934	
118.219994	0.01610589	
118.239998	0.01973428	
118.259995	0.02195343	
118.279999	0.02199537	
118.299995	0.02048928	
118.320000	0.01838686	
118.339996	0.01509099	
118.360001	0.01351111	
118.379997	0.01305544	
118.399994	0.01380000	
118.419998	0.01493567	
118.439995	0.01550201	
118.459999	0.01745366	
118.479996	0.01897238	
118.500000	0.02092235	
118.519997	0.02148008	
118.540001	0.02241464	
118.559998	0.02291797	
118.579994	0.02183096	
118.599998	0.01948835	
118.619995	0.01320453	
118.639999	0.00313668	
118.659996	-0.01273189	
118.680000	-0.02462018	
118.699997	-0.03036529	
118.719994	-0.02957189	
118.739998	-0.02876098	
118.759995	-0.02873504	
118.779999	-0.02771273	
118.799995	-0.02469328	
118.820000	-0.01842058	
118.839996	-0.01188071	
118.860001	-0.00604329	
118.879997	-0.00344378	
118.899994	-0.00288436	
118.919998	-0.00367625	
118.939995	-0.00540386	
118.959999	-0.00633976	
118.979996	-0.00454982	
119.000000	-0.00137590	
119.019997	0.00403602	
119.040001	0.00676860	
119.059998	0.01096483	
119.079994	0.01294714	
119.099998	0.01630652	
119.119995	0.01771492	
119.139999	0.01896161	
119.159996	0.01874059	
119.180000	0.01787040	
119.199997	0.01716308	
119.219994	0.01364048	
119.239998	0.00845022	
119.259995	-0.00210798	
119.279999	-0.01512201	
119.299995	-0.02527982	
119.320000	-0.03010386	
119.339996	-0.02946089	
119.360001	-0.02931754	
119.379997	-0.02885026	
119.399994	-0.02855362	
119.419998	-0.02643268	
119.439995	-0.02264747	
119.459999	-0.01572758	
119.479996	-0.00890608	
119.500000	-0.00131257	
119.519997	0.00382125	
119.540001	0.00909218	
119.559998	0.01161167	
119.579994	0.01431544	
119.599998	0.01519829	
119.619995	0.01606025	
119.639999	0.01612526	
119.659996	0.01679300	
119.680000	0.01743867	
119.699997	0.01825884	
119.719994	0.01838787	
119.739998	0.01860550	
119.759995	0.01856002	
119.779999	0.01860550	
119.799995	0.01856002	
119.820000	0.01843099	
119.839996	0.01820393	
119.860001	0.01736404	
119.879997	0.01661241	
119.899994	0.01330222	
119.919998	0.00841789	
119.939995	-0.00146113	
119.959999	-0.01469785	
119.979996	-0.02506319	
120.000000	-0.03039999	
120.019997	-0.02933758	
120.040001	-0.02893180	
120.059998	-0.02800430	
120.079994	-0.02751884	
120.099998	-0.02405806	
120.119995	-0.01918820	
120.139999	-0.01145808	
120.159996	-0.00511378	
120.180000	0.00213525	
120.199997	0.00690538	
120.219994	0.01229811	
120.239998	0.01502091	
120.259995	0.01826087	
120.279999	0.01944792	
120.299995	0.02067439	
120.320000	0.02101450	
120.339996	0.02144589	
120.360001	0.02183753	
120.379997	0.02265333	
120.399994	0.02323617	
120.419998	0.02366032	
120.439995	0.02366032	
120.459999	0.02341270	
120.479996	0.02316526	
120.500000	0.02291779	
120.519997	0.02291779	
120.540001	0.02274126	
120.559998	0.02256456	
120.579994	0.02140631	
120.599998	0.02038769	
120.619995	0.01732092	
120.639999	0.01292288	
120.659996	0.00279203	
120.680000	-0.01061887	
120.699997	-0.02274871	
120.719994	-0.02911253	
120.739998	-0.02944203	
120.759995	-0.02876064	
120.779999	-0.02757695	
120.799995	-0.02710715	
120.820000	-0.02394672	
120.839996	-0.01966171	
120.860001	-0.01292174	
120.879997	-0.00872263	
120.899994	-0.00384031	
120.919998	-0.00140470	
120.939995	0.00144696	
120.959999	0.00199206	
120.979996	0.00253733	
121.000000	0.00253733	
121.019997	0.00312875	
121.040001	0.00372034	
121.059998	0.00528894	
121.079994	0.00626595	
121.099998	0.00854708	
121.119995	0.00985105	
121.139999	0.01117708	
121.159996	0.01134939	
121.180000	0.01036380	
121.199997	0.00935614	
121.219994	0.00559518	
121.239998	0.00081326	
121.259995	-0.00950289	
121.279999	-0.01927006	
121.299995	-0.02714624	
121.320000	-0.02948801	
121.339996	-0.02934448	
121.360001	-0.02893180	
121.379997	-0.02804087	
121.399994	-0.02709401	
121.419998	-0.02208367	
121.439995	-0.01500881	
121.459999	-0.00561543	
121.479996	-0.00010647	
121.500000	0.00279051	
121.519997	0.00288282	
121.540001	0.00406937	
121.559998	0.00532466	
121.579994	0.00800014	
121.599998	0.00948231	
121.619995	0.01140550	
121.639999	0.01190881	
121.659996	0.01307078	
121.680000	0.01389904	
121.699997	0.01511389	
121.719994	0.01563036	
121.739998	0.01676874	
121.759995	0.01747589	
121.779999	0.01859489	
121.799995	0.01901045	
121.820000	0.01949660	
121.839996	0.01952255	
121.860001	0.01985843	
121.879997	0.02015895	
121.899994	0.02049483	
121.919998	0.02049483	
121.939995	0.02032705	
121.959999	0.02011818	
121.979996	0.02027281	
122.000000	0.02058208	
122.019997	0.02058226	
122.040001	0.02020662	
122.059998	0.02022868	
122.079994	0.02059220	
122.099998	0.02096783	
122.119995	0.02094577	
122.139999	0.02115010	
122.159996	0.02135459	
122.180000	0.02162209	
122.199997	0.02166285	
122.219994	0.02145852	
122.239998	0.02121326	
122.259995	0.02015018	
122.279999	0.01928823	
122.299995	0.01812610	
122.320000	0.01778179	
122.339996	0.01659928	
122.360001	0.01330914	
122.379997	0.00587414	
122.399994	-0.00616491	
122.419998	-0.01856713	
122.439995	-0.02681540	
122.459999	-0.02977201	
122.479996	-0.02995731	
122.500000	-0.03015186	
122.519997	-0.03015186	
122.540001	-0.02996640	
122.559998	-0.02978110	
122.579994	-0.02915886	
122.599998	-0.02874076	
122.619995	-0.02627401	
122.639999	-0.02327174	
122.659996	-0.01843035	
122.680000	-0.01551197	
122.699997	-0.01135685	
122.719994	-0.00808354	
122.739998	-0.00224999	
122.759995	0.00159553	
122.779999	0.00649959	
122.799995	0.00871772	
122.820000	0.01096635	
122.839996	0.01121801	
122.860001	0.01169607	
122.879997	0.01192281	
122.899994	0.01259036	
122.919998	0.01303120	
122.939995	0.01385289	
122.959999	0.01424268	
122.979996	0.01540700	
123.000000	0.01623358	
123.019997	0.01699412	
123.040001	0.01702444	
123.059998	0.01732124	
123.079994	0.01771913	
123.099998	0.01797803	
123.119995	0.01797315	
123.139999	0.01741710	
123.159996	0.01697341	
123.180000	0.01737617	
123.199997	0.01824148	
123.219994	0.01927593	
123.239998	0.01938188	
123.259995	0.01976578	
123.279999	0.01993170	
123.299995	0.02042222	
123.320000	0.02067912	
123.339996	0.02090484	
123.360001	0.02084200	
123.379997	0.02084200	
123.399994	0.02088293	
123.419998	0.02109249	
123.439995	0.02123937	
123.459999	0.02126127	
123.479996	0.02111472	
123.500000	0.02096783	
123.519997	0.02096783	
123.540001	0.02028275	
123.559998	0.01955336	
123.579994	0.01806478	
123.599998	0.01730306	
123.619995	0.01633415	
123.639999	0.01612425	
123.659996	0.01339640	
123.680000	0.00866331	
123.699997	-0.00172257	
123.719994	-0.01425315	
123.739998	-0.02467626	
123.759995	-0.02944641	
123.779999	-0.02978110	
123.799995	-0.02996640	
123.820000	-0.02979828	
123.839996	-0.02944455	
123.860001	-0.02826877	
123.879997	-0.02733490	
123.899994	-0.02325910	
123.919998	-0.01838891	
123.939995	-0.01135145	
123.959999	-0.00745590	
123.979996	-0.00270227	
124.000000	-0.00022826	
124.019997	0.00267631	
124.040001	0.00310652	
124.059998	0.00592956	
124.079994	0.00832221	
124.099998	0.01284118	
124.119995	0.01512332	
124.139999	0.01854099	
124.159996	0.01980992	
124.180000	0.02120399	
124.199997	0.02151850	
124.219994	0.02366672	
124.239998	0.02553448	
124.259995	0.02742162	
124.279999	0.02749708	
124.299995	0.02715328	
124.320000	0.02673385	
124.339996	0.02631457	
124.360001	0.02631457	
124.379997	0.02627262	
124.399994	0.02623086	
124.419998	0.02560186	
124.439995	0.02501465	
124.459999	0.02433749	
124.479996	0.02424720	
124.500000	0.02449887	
124.519997	0.02484082	
124.540001	0.02493076	
124.559998	0.02467909	
124.579994	0.02396302	
124.599998	0.02345970	
124.619995	0.02127340	
124.639999	0.01936926	
124.659996	0.01454453	
124.680000	0.01132110	
124.699997	0.00735767	
124.719994	0.00458179	
124.739998	-0.00413527	
124.759995	-0.01621945	
124.779999	-0.02644144	
124.799995	-0.03064054	
124.820000	-0.03041717	
124.839996	-0.03028443	
124.860001	-0.02979828	
124.879997	-0.02944455	
124.899994	-0.02780537	
124.919998	-0.02647935	
124.939995	-0.02254538	
124.959999	-0.01941071	
124.979996	-0.01348773	
125.000000	-0.01011772	
125.019997	-0.00491031	
125.040001	-0.00253147	
125.059998	0.00178993	
125.079994	0.00400805	
125.099998	0.00844552	
125.119995	0.01088583	
125.139999	0.01525253	
125.159996	0.01739132	
125.180000	0.02021672	
125.199997	0.02089456	
125.219994	0.02188504	
125.239998	0.02215405	
125.259995	0.02276720	
125.279999	0.02307682	
125.299995	0.02329192	
125.320000	0.02312414	
125.339996	0.02312414	
125.360001	0.02325335	
125.379997	0.02346307	
125.399994	0.02346307	
125.419998	0.02311859	
125.439995	0.02273233	
125.459999	0.02281219	
125.479996	0.02323617	
125.500000	0.02382590	
125.519997	0.02399150	
125.540001	0.02345043	
125.559998	0.02274396	
125.579994	0.02121663	
125.599998	0.02037792	
125.619995	0.01812778	
125.639999	0.01648305	
125.659996	0.01175755	
125.680000	0.00411098	
125.699997	-0.01086412	
125.719994	-0.02278475	
125.739998	-0.03009897	
125.759995	-0.02986938	
125.779999	-0.02995899	
125.799995	-0.03032251	
125.820000	-0.03032251	
125.839996	-0.02995899	
125.860001	-0.02959564	
125.879997	-0.02959564	
125.899994	-0.02905290	
125.919998	-0.02851017	
125.939995	-0.02740784	
125.959999	-0.02671938	
125.979996	-0.02405755	
126.000000	-0.02182931	
126.019997	-0.01782663	
126.040001	-0.01564606	
126.059998	-0.01138228	
126.079994	-0.00897211	
126.099998	-0.00419945	
126.119995	-0.00148101	
126.139999	0.00282285	
126.159996	0.00461313	
126.180000	0.00772926	
126.199997	0.00927411	
126.219994	0.01086646	
126.239998	0.01097813	
126.259995	0.01117387	
126.279999	0.01132177	
126.299995	0.01169607	
126.320000	0.01192281	
126.339996	0.01288734	
126.360001	0.01363188	
126.379997	0.01493567	
126.399994	0.01550201	
126.419998	0.01656963	
126.439995	0.01711473	
126.459999	0.01829606	
126.479996	0.01893246	
126.500000	0.02033733	
126.519997	0.02110630	
126.540001	0.02261914	
126.559998	0.02332678	
126.579994	0.02412355	
126.599998	0.02416432	
126.619995	0.02195056	
126.639999	0.01782542	
126.659996	0.00865118	
126.680000	-0.00354469	
126.699997	-0.01779681	
126.719994	-0.02685818	
126.739998	-0.03026573	
126.759995	-0.02974187	
126.779999	-0.02942383	
126.799995	-0.02948329	
126.820000	-0.02959564	
126.839996	-0.02960424	
126.860001	-0.02916728	
126.879997	-0.02874936	
126.899994	-0.02733490	
126.919998	-0.02589482	
126.939995	-0.02058347	
126.959999	-0.01519276	
126.979996	-0.00735383	
127.000000	-0.00246948	
127.019997	0.00385359	
127.040001	0.00757445	
127.059998	0.01321244	
127.079994	0.01639512	
127.099998	0.02010015	
127.119995	0.02104701	
127.139999	0.02271077	
127.159996	0.02348648	
127.180000	0.02445051	
127.199997	0.02464759	
127.219994	0.02506535	
127.239998	0.02523784	
127.259995	0.02499242	
127.279999	0.02457483	
127.299995	0.02415708	
127.320000	0.02415708	
127.339996	0.02424720	
127.360001	0.02433749	
127.379997	0.02433749	
127.399994	0.02424720	
127.419998	0.02415708	
127.439995	0.02415708	
127.459999	0.02407943	
127.479996	0.02400194	
127.500000	0.02400194	
127.519997	0.02407943	
127.540001	0.02415708	
127.559998	0.02415708	
127.579994	0.02360238	
127.599998	0.02301264	
127.619995	0.02255209	
127.639999	0.02269377	
127.659996	0.02303807	
127.680000	0.02325335	
127.699997	0.02169216	
127.719994	0.01968290	
127.739998	0.01486492	
127.759995	0.00941578	
127.779999	-0.00079542	
127.799995	-0.01373433	
127.820000	-0.02445559	
127.839996	-0.03008500	
127.860001	-0.03018606	
127.879997	-0.03014429	
127.899994	-0.02996640	
127.919998	-0.02978110	
127.939995	-0.02959564	
127.959999	-0.02959564	
127.979996	-0.02959564	
128.000000	-0.02959564	
128.020004	-0.02959564	
128.039993	-0.02959564	
128.059998	-0.02959564	
128.080002	-0.02959564	
128.099991	-0.02959564	
128.119995	-0.02959564	
128.139999	-0.02959564	
128.160004	-0.02959564	
128.179993	-0.02959564	
128.199997	-0.02959564	
128.220001	-0.02959564	
128.239990	-0.02959564	
128.259995	-0.02959564	
128.279999	-0.02959564	
128.300003	-0.02959564	
128.319992	-0.02959564	
128.339996	-0.02959564	
128.360001	-0.02960424	
128.379990	-0.02960424	
128.399994	-0.02961266	
128.419998	-0.02960424	
128.440002	-0.02960424	
128.459991	-0.02959564	
128.479996	-0.02959564	
128.500000	-0.02959564	
128.520004	-0.02959564	
128.539993	-0.02959564	
128.559998	-0.02959564	
128.580002	-0.02959564	
128.599991	-0.02959564	
128.619995	-0.02959564	
