Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
17.219999	-1.35961425	-0.38155156	31.25886154	1.37693918	0.45082128	1.44886208	13.42388153	-14.11464500	7.82426167	
17.240000	-1.32813001	-0.37620208	31.29079628	1.63201177	0.11963082	1.63639057	12.06956768	-15.10114956	9.66429329	
17.260000	-1.29270065	-0.37770188	31.32625771	1.85550284	-0.20955694	1.86729884	10.97095490	-14.70590305	11.15335369	
17.279999	-1.25338316	-0.38590571	31.36642265	2.05422854	-0.51057196	2.11672831	10.22490406	-13.18202496	11.99184418	
17.299999	-1.21050751	-0.39950061	31.41140175	2.24152422	-0.75872612	2.36645222	9.80826378	-10.83474064	12.07482147	
17.320000	-1.16385961	-0.41796845	31.46157265	2.43403125	-0.95231462	2.61369681	9.64080620	-7.88976049	11.51590919	
17.340000	-1.11341214	-0.44023627	31.51671600	2.63047123	-1.08586872	2.84578466	9.50666714	-4.52429485	10.45077324	
17.359999	-1.05901670	-0.46358871	31.57591248	2.82627082	-1.15081477	3.05158663	8.99790382	-0.87868339	8.82173061	
17.379999	-1.00015664	-0.48846465	31.63981247	3.01179814	-1.13304591	3.21787524	7.64840651	2.96877265	6.43654108	
17.400000	-0.93768990	-0.51181066	31.70649910	3.17246842	-1.03163552	3.33598971	5.04485989	6.70551300	3.11876607	
17.420000	-0.87180024	-0.53312099	31.77574921	3.27485847	-0.84958488	3.38326645	0.79663360	9.67126846	-1.34713602	
17.440001	-0.80402911	-0.54893613	31.84534073	3.27780843	-0.60023171	3.33231235	-5.25985146	11.01124573	-7.14215422	
17.459999	-0.73589486	-0.55859095	31.91415596	3.13438487	-0.32186595	3.15086746	-12.81568909	10.18630314	-14.18166637	
17.480000	-0.67164475	-0.56126457	31.97846222	2.80530024	-0.08029389	2.80644917	-20.90738869	7.31198597	-21.78990364	
17.500000	-0.61547089	-0.55822420	32.03471756	2.28048539	0.04910601	2.28101397	-27.86941528	3.24286151	-28.30234528	
17.520000	-0.57317549	-0.55233306	32.07742310	1.58919513	0.04242210	1.58976126	-32.01415634	-0.71761900	-27.00070000	
17.539999	-0.54789722	-0.54927361	32.10288620	0.81961566	-0.06731348	0.82237518	-32.55191040	-3.22341919	-18.37438393	
17.559999	-0.54117900	-0.55267274	32.11041641	0.10826161	-0.20251712	0.22963832	-29.58085823	-3.53585815	-9.13126755	
17.580000	-0.55091923	-0.56191605	32.12384415	-0.45594579	-0.29786688	0.54462028	-23.94187927	-1.97890425	0.06717142	
17.600000	-0.57054830	-0.57192475	32.14587784	-0.85590744	-0.31023833	0.91039848	-17.34279823	0.29845077	8.55759811	
17.619999	-0.59189087	-0.57793599	32.16805267	-1.10584497	-0.24724345	1.13314712	-11.61619473	2.09600878	10.54895687	
17.639999	-0.61508620	-0.58072728	32.19141388	-1.24212551	-0.14977822	1.25112319	-7.49792242	2.83806825	6.97057104	
17.660000	-0.64029920	-0.58093226	32.21662903	-1.32254982	-0.07339887	1.32458496	-4.80635357	2.56418991	4.41392612	
17.680000	-0.66927874	-0.58202028	32.24562836	-1.39740503	-0.03976746	1.39797080	-3.27725530	1.70922613	3.11533618	
17.699999	-0.69870228	-0.58232278	32.27505493	-1.46062040	-0.03246192	1.46098113	-2.60655093	0.81696457	2.56734228	
17.719999	-0.72781545	-0.58346009	32.30419159	-1.50073016	-0.03091369	1.50104856	-2.20914555	0.31519741	2.20296741	
17.740000	-0.75821382	-0.58400089	32.33459473	-1.53022695	-0.02616370	1.53045058	-1.74907279	0.20031019	1.74617255	
17.760000	-0.78862202	-0.58439463	32.36500549	-1.56603909	-0.02263734	1.56620264	-1.38197792	0.22474828	1.37891865	
17.779999	-0.82076418	-0.58469307	32.39714813	-1.59579051	-0.01582279	1.59586895	-1.10577548	0.23799972	1.10312355	
17.799999	-0.85335523	-0.58489805	32.42974091	-1.61466420	-0.01137008	1.61470425	-0.72015095	0.22804402	0.71823019	
17.820000	-0.88618898	-0.58533829	32.46257782	-1.62535644	-0.00679195	1.62537062	-0.28296202	0.19914040	0.28177390	
17.840000	-0.91866773	-0.58533829	32.49505615	-1.62416232	-0.00331129	1.62416565	0.01746912	0.14664033	-0.01800060	
17.859999	-0.95081007	-0.58533829	32.52719879	-1.61499369	-0.00050987	1.61499381	0.19082867	0.11234163	-0.19105963	
17.879999	-0.98328376	-0.58513939	32.55967331	-1.60720932	0.00126163	1.60720980	0.27757177	0.08400957	-0.27762094	
17.900000	-1.01542604	-0.58513939	32.59181595	-1.60378850	0.00129218	1.60378897	0.25313437	0.08108916	-0.25307226	
17.920000	-1.04713559	-0.58523321	32.62352753	-1.60116637	0.00333885	1.60116982	0.15655601	0.15462157	-0.15588050	
17.940001	-1.07927775	-0.58523321	32.65567017	-1.59627879	0.00434567	1.59628475	0.07869250	0.34321490	-0.07488675	
17.959999	-1.11098719	-0.58513939	32.68737793	-1.59443998	0.01053065	1.59447479	0.04700669	0.61699122	-0.03473112	
17.980000	-1.14329767	-0.58467078	32.71969223	-1.59609997	0.02470611	1.59629118	0.02578794	0.99328172	0.00673632	
18.000000	-1.17475080	-0.58457696	32.75114441	-1.59789550	0.04948425	1.59866154	0.01714527	1.48186362	0.05677042	
18.020000	-1.20679724	-0.58342785	32.78321075	-1.59713709	0.08189625	1.59923542	0.11559521	1.98690593	0.02756416	
18.039999	-1.23884356	-0.58176422	32.81529999	-1.59434307	0.12775779	1.59945357	0.36856419	2.44554186	-0.12522832	
18.059999	-1.27092874	-0.57842714	32.84755707	-1.58952010	0.18418673	1.60015595	0.82800454	2.91276407	-0.43282840	
18.080000	-1.30270934	-0.57458889	32.87957001	-1.57271063	0.24738899	1.59204900	1.61218929	3.43155599	-0.97333848	
18.100000	-1.33409989	-0.56876165	32.91149521	-1.54038310	0.31615633	1.57249320	2.88656688	3.92813540	-1.87249410	
18.119999	-1.36496902	-0.56216514	32.94306183	-1.47802675	0.39907330	1.53095484	4.76773787	4.47111416	-3.10593033	
18.139999	-1.39465451	-0.55332476	32.97403717	-1.37497878	0.49670145	1.46194351	7.17275763	5.16760826	-4.27782488	
18.160000	-1.42220163	-0.54319525	33.00338745	-1.21234059	0.60249197	1.35379696	9.81205368	5.85734844	-4.77230358	
18.180000	-1.44565845	-0.52954185	33.03052902	-0.97989553	0.72718865	1.22024524	12.36231995	6.15099859	-4.26845503	
18.199999	-1.46420705	-0.51413482	33.05464172	-0.69107133	0.86860818	1.10998189	14.57159424	5.81216335	-2.78796887	
18.219999	-1.47511232	-0.49572107	33.07604218	-0.36763138	1.00539613	1.07050180	16.14946365	4.58943319	-0.60915673	
18.240000	-1.47865593	-0.47386983	33.09817886	-0.02431074	1.09950161	1.09977031	16.95085907	2.18316031	1.63971269	
18.260000	-1.47523403	-0.44915578	33.12312698	0.33100086	1.13270044	1.18007278	17.05994797	-1.32036555	3.42181301	
18.279999	-1.46546113	-0.42385399	33.15024948	0.68185401	1.07732666	1.27497363	16.60207939	-5.34474468	4.75606203	
18.299999	-1.44889760	-0.40197334	33.17769241	1.01453614	0.92090881	1.37016666	15.59664154	-9.16584587	5.88197231	
18.320000	-1.42436051	-0.38421983	33.20797729	1.31948793	0.67246360	1.48096442	14.12523556	-12.26961136	6.95564699	
18.340000	-1.39362216	-0.37315816	33.24064636	1.59108174	0.36938572	1.63339734	12.51166534	-14.28266048	8.20927525	
18.359999	-1.35826612	-0.36861795	33.27629089	1.82047319	0.05275717	1.82123744	11.09740067	-14.96930408	9.61766529	
18.379999	-1.31964564	-0.37170058	33.31503296	2.01280975	-0.26114100	2.02967930	10.06858063	-14.35061169	10.79085350	
18.400000	-1.27783513	-0.38080260	33.35782242	2.19185424	-0.55431342	2.26086020	9.51674557	-12.78666115	11.46844673	
18.420000	-1.23248124	-0.39475170	33.40527344	2.37393022	-0.80422091	2.50645494	9.41254139	-10.56997585	11.67424583	
18.440001	-1.18340933	-0.41414833	33.45803833	2.56555390	-0.99231899	2.75077510	9.51601505	-7.72975111	11.34549332	
18.459999	-1.13005710	-0.43707338	33.51610565	2.76324296	-1.12000442	2.98159719	9.50037861	-4.34176350	10.38275719	
18.480000	-1.07280135	-0.46211240	33.57859802	2.95896363	-1.18172169	3.18620968	9.03255367	-0.61964220	8.78318882	
18.500000	-1.01139295	-0.48681748	33.64479065	3.14479399	-1.16202939	3.35261703	7.69677925	3.22467923	6.43458319	
18.520000	-0.94634879	-0.51049948	33.71401215	3.30559254	-1.05382931	3.46950984	5.00850153	6.96234846	3.05656672	
18.539999	-0.87811941	-0.53206968	33.78556824	3.41116357	-0.86289281	3.51861072	0.50688565	9.95098495	-1.65575480	
18.559999	-0.80730194	-0.54867637	33.85830688	3.41214180	-0.60999620	3.46623826	-6.03362989	11.20046806	-7.92818832	
18.580000	-0.73637253	-0.55859804	33.92992783	3.25271606	-0.32568413	3.26898026	-14.28062248	10.06694031	-15.65212917	
18.600000	-0.66910571	-0.56091982	33.99723434	2.88755941	-0.08395435	2.88877964	-22.91933250	6.94237804	-23.84594917	
18.619999	-0.61149144	-0.55754197	34.05494690	2.30404878	0.03376205	2.30429602	-30.07142830	2.90913963	-30.05735970	
18.639999	-0.56910884	-0.55160356	34.09774399	1.54630709	0.00016764	1.54630709	-34.15002441	-0.81055892	-27.49371338	
18.660000	-0.54577172	-0.54978734	34.12115097	0.74134064	-0.11384384	0.75003093	-34.29301834	-2.95094538	-17.84485626	
18.680000	-0.54251826	-0.55532497	34.12757492	0.00785514	-0.22964294	0.22977725	-30.56246185	-2.81497478	-8.04309177	
18.699999	-0.55528289	-0.56676483	34.14471436	-0.57148910	-0.29262790	0.64205205	-24.21842957	-0.98641235	1.60187519	
18.719999	-0.57485121	-0.57463658	34.16580582	-0.97246361	-0.27814597	1.01145971	-17.25266075	1.04409862	9.81818962	
18.740000	-0.59933335	-0.57884079	34.19064713	-1.20612061	-0.19880922	1.22239602	-11.20499706	2.28206658	10.68822289	
18.760000	-0.62411010	-0.57869178	34.21542358	-1.32722211	-0.10339241	1.33124328	-6.74730539	2.55997062	6.32546425	
18.779999	-0.65330982	-0.58006805	34.24465561	-1.40044057	-0.05371742	1.40147042	-3.93658948	2.09410834	3.68064213	
18.799999	-0.68201178	-0.58128685	34.27338409	-1.45386827	-0.04193210	1.45447290	-2.54275298	1.22614741	2.45987487	
18.820000	-0.71180952	-0.58201826	34.30319214	-1.49262023	-0.04072933	1.49317586	-1.97459877	0.52495933	1.96036065	
18.840000	-0.74168503	-0.58335143	34.33309555	-1.51880324	-0.02991357	1.51909781	-1.69319797	0.28750959	1.68816674	
18.859999	-0.77202237	-0.58295280	34.36343384	-1.55080426	-0.02283304	1.55097234	-1.49335551	0.25052246	1.48850620	
18.879999	-0.80355638	-0.58377004	34.39497757	-1.58283317	-0.01632645	1.58291733	-1.28003013	0.19948830	1.27648568	
18.900000	-0.83562607	-0.58364344	34.42704773	-1.61349833	-0.01512691	1.61356926	-0.96200371	0.14447309	0.96023345	
18.920000	-0.86835891	-0.58427078	34.45978546	-1.63136017	-0.01692722	1.63144803	-0.51924664	0.13555911	0.51815391	
18.939999	-0.90161973	-0.58451211	34.49304581	-1.63296723	-0.01368050	1.63302457	-0.05559770	0.18256825	0.05492864	
18.959999	-0.93439567	-0.58489519	34.52582550	-1.62546825	-0.00877802	1.62549198	0.29947200	0.29385296	-0.29974666	
18.980000	-0.96696013	-0.58508819	34.55839157	-1.61148643	-0.00147968	1.61148715	0.43017796	0.37657320	-0.42947760	
19.000000	-0.99850142	-0.58499455	34.58993149	-1.59945714	0.00828157	1.59947860	0.37924781	0.39895549	-0.37714279	
19.020000	-1.03038192	-0.58459812	34.62181473	-1.59227037	0.01772244	1.59236896	0.24536541	0.38905060	-0.24197391	
19.039999	-1.06193769	-0.58441067	34.65336990	-1.59176421	0.02525597	1.59196460	0.09908473	0.36706761	-0.09420609	
19.059999	-1.09411979	-0.58334619	34.68556976	-1.59367454	0.03102843	1.59397662	0.00198483	0.40085495	0.00616957	
19.080000	-1.12588644	-0.58314729	34.71733856	-1.59469676	0.03632430	1.59511042	-0.03255356	0.56533474	0.05012103	
19.100000	-1.15801144	-0.58193541	34.74948502	-1.59501028	0.04575723	1.59566653	0.00042617	0.84514201	0.03645220	
19.119999	-1.18959272	-0.58145279	34.78107071	-1.59431231	0.06439211	1.59561217	0.07637587	1.22287452	-0.00435660	
19.139999	-1.22164321	-0.58015084	34.81314850	-1.59410024	0.09544314	1.59695494	0.19190006	1.69396555	-0.05943524	
19.160000	-1.25338709	-0.57815927	34.84495544	-1.58970845	0.13314877	1.59527481	0.40865672	2.18953395	-0.18244874	
19.180000	-1.28547490	-0.57507664	34.87718964	-1.58175361	0.18163663	1.59214830	0.83443189	2.66423130	-0.46775422	
19.199999	-1.31712079	-0.57066083	34.90914154	-1.56595337	0.24014875	1.58426046	1.57856727	3.11795115	-1.00952339	
19.219999	-1.34828591	-0.56575423	34.94068909	-1.53456271	0.30743864	1.56505632	2.88976216	3.59394860	-1.99427235	
19.240000	-1.37901902	-0.55919123	34.97211456	-1.47579050	0.38475528	1.52512109	5.00206661	4.13796282	-3.48837495	
19.260000	-1.40865970	-0.55078828	35.00292206	-1.37366700	0.46818957	1.45126235	7.67785311	4.79035854	-4.92137814	
19.279999	-1.43617570	-0.54063970	35.03224945	-1.19532943	0.56751698	1.32321119	10.35496140	5.38264608	-5.50180960	
19.299999	-1.46007562	-0.52789116	35.05933762	-0.93471670	0.68454319	1.15857446	12.66918087	5.68026924	-4.92897224	
19.320000	-1.47765386	-0.51438648	35.08150482	-0.62945956	0.81876427	1.03276050	14.40247822	5.56058311	-3.18081355	
19.340000	-1.48617458	-0.49649391	35.10132217	-0.32126245	0.94048315	0.99384010	15.32313442	4.74525976	-0.55754560	
19.359999	-1.48698139	-0.47612318	35.12170792	-0.01344581	1.03399146	1.03407884	15.60371590	2.90306973	2.08881068	
19.379999	-1.48348391	-0.45192206	35.14616013	0.29978493	1.09057260	1.13102591	15.81189060	0.08406785	4.18049622	
19.400000	-1.47697771	-0.42942843	35.16957474	0.61512667	1.07811487	1.24125445	16.12201118	-3.27056313	5.84637594	
19.420000	-1.46328843	-0.40737048	35.19553375	0.93725288	0.97504002	1.35245919	16.08250999	-6.90319490	7.12242746	
19.439999	-1.44048178	-0.38764939	35.22568512	1.27504921	0.78267372	1.49610448	15.41368675	-10.48651791	8.11709499	
19.459999	-1.40942049	-0.37224945	35.26035309	1.60360169	0.52880538	1.68854189	14.25998688	-13.38907242	9.24846935	
19.480000	-1.37322164	-0.36364818	35.29756165	1.88016415	0.21801049	1.89276147	12.80466461	-15.08362961	10.45859432	
19.500000	-1.33260918	-0.36328906	35.33817673	2.10178113	-0.12448003	2.10546422	11.30219650	-15.51257706	11.34825611	
19.520000	-1.28849483	-0.36956194	35.38273621	2.29300666	-0.46204707	2.33909535	10.24001122	-14.76902390	11.94173813	
19.539999	-1.24093568	-0.38285434	35.43211746	2.47953939	-0.75564629	2.59212589	9.86560345	-12.83970165	12.33206558	
19.559999	-1.18960905	-0.40177459	35.48682022	2.67304969	-0.99608791	2.85261035	9.93800259	-9.92473698	12.25547504	
19.580000	-1.13464940	-0.42519191	35.54656219	2.87934327	-1.17229474	3.10884094	10.06997871	-6.32641792	11.52084827	
19.600000	-1.07508099	-0.45110902	35.61152267	3.08966208	-1.26971400	3.34038711	9.81171227	-2.16186452	10.00024700	
19.619999	-1.01105523	-0.47880697	35.68128204	3.29424596	-1.27828217	3.53356218	8.55894852	2.45953298	7.45268345	
19.639999	-0.94238925	-0.50545937	35.75494003	3.47859859	-1.18593228	3.67519855	5.72137785	7.04165697	3.65950918	
19.660000	-0.87045038	-0.53014874	35.83099747	3.60327959	-0.98479104	3.73543000	0.90188646	10.74441814	-1.53423584	
19.680000	-0.79575384	-0.54914516	35.90807343	3.60906982	-0.69475001	3.67533159	-6.08360338	12.56118774	-8.31250191	
19.699999	-0.72034216	-0.56085783	35.98439026	3.43954754	-0.36897919	3.45928216	-14.87975883	11.69504833	-16.54248810	
19.719999	-0.64908957	-0.56322813	36.05568314	3.05564809	-0.09160932	3.05702090	-23.99154282	8.31411552	-25.07550430	
19.740000	-0.58829004	-0.55894530	36.11663437	2.44562340	0.05506896	2.44624329	-31.31061935	3.66917324	-31.63036537	
19.760000	-0.54362202	-0.55205101	36.16183090	1.65269339	0.03475794	1.65305889	-35.31694412	-0.64538085	-29.51639748	
19.779999	-0.51868486	-0.54966938	36.18688202	0.81846607	-0.09163564	0.82357985	-35.33338547	-3.23380685	-19.86299706	
19.799999	-0.51393855	-0.55442655	36.19360352	0.07407116	-0.22828023	0.23999667	-31.39807701	-3.35551572	-9.63869762	
19.820000	-0.52635676	-0.56605607	36.21061707	-0.51358020	-0.30747491	0.59858620	-24.79287529	-1.48505247	0.37937498	
19.840000	-0.54463828	-0.57490510	36.23092651	-0.92635834	-0.29975438	0.97364902	-17.72789192	0.83506489	9.16322327	
19.859999	-0.56749612	-0.58003575	36.25435257	-1.17021775	-0.22019337	1.19075382	-11.71341896	2.35337186	10.79882908	
19.879999	-0.59185946	-0.58051574	36.27872086	-1.29885077	-0.11757284	1.30416131	-7.18873024	2.76168799	6.70134735	
19.900000	-0.62063372	-0.58131319	36.30750656	-1.38407743	-0.05761259	1.38527596	-4.22678614	2.29867673	3.91124821	
19.920000	-0.64994073	-0.58249700	36.33683777	-1.44544876	-0.04148804	1.44604409	-2.73472023	1.36865115	2.62736273	
19.939999	-0.67915630	-0.58311939	36.36605835	-1.48305368	-0.04128365	1.48362815	-2.09879160	0.56950426	2.08018994	
19.959999	-0.70889390	-0.58465064	36.39583588	-1.50553846	-0.03368456	1.50591528	-1.68447828	0.29195300	1.67967010	
19.980000	-0.73878938	-0.58474529	36.42573166	-1.53894961	-0.02711588	1.53918850	-1.44887662	0.26970893	1.44394326	
20.000000	-0.76986903	-0.58522540	36.45681381	-1.57365322	-0.01970504	1.57377660	-1.44101477	0.19177793	1.43724179	
20.020000	-0.80203491	-0.58533138	36.48897934	-1.59929895	-0.01285076	1.59935057	-1.43321788	0.15833622	1.43082988	
20.039999	-0.83488387	-0.58569354	36.52183151	-1.62556326	-0.01627058	1.62564468	-1.34922564	-0.01409673	1.34909451	
20.059999	-0.86767250	-0.58606243	36.55462265	-1.65182757	-0.01969040	1.65194488	-1.26523340	-0.18652968	1.26735914	
