Time	Right_paced_y_velocity X
112.059998	0.36781541	
112.079994	0.27870327	
112.099998	0.15785129	
112.119995	-0.00864602	
112.139999	-0.21675543	
112.159996	-0.41138196	
112.180000	-0.52010709	
112.199997	-0.52056414	
112.220001	-0.42998606	
112.239998	-0.28171596	
112.259995	-0.12626469	
112.279999	-0.02368452	
112.299995	0.00663182	
112.320000	0.00495501	
112.339996	0.00732777	
112.360001	0.01148078	
112.379997	0.01466808	
112.399994	0.03310465	
112.419998	0.07945365	
112.439995	0.15893902	
112.459999	0.24995385	
112.479996	0.33506992	
112.500000	0.38510761	
112.519997	0.38144001	
112.540001	0.32664648	
112.559998	0.23853260	
112.579994	0.12902755	
112.599998	-0.02610540	
112.619995	-0.21725500	
112.639999	-0.39014789	
112.659996	-0.48186430	
112.680000	-0.48095497	
112.699997	-0.39438224	
112.720001	-0.24880229	
112.739998	-0.10103182	
112.759995	-0.01295891	
112.779999	0.00825543	
112.799995	0.00798242	
112.820000	0.00954767	
112.839996	0.01482435	
112.860001	0.02787087	
112.879997	0.06830305	
112.899994	0.13661839	
112.919998	0.22256410	
112.939995	0.30288649	
112.959999	0.37030911	
112.979996	0.40617412	
113.000000	0.39076281	
113.019997	0.32264167	
113.040001	0.19583949	
113.059998	-0.00882645	
113.079994	-0.26643589	
113.099998	-0.47585613	
113.119995	-0.56224853	
113.139999	-0.52209395	
113.159996	-0.39122120	
113.180000	-0.21145260	
113.199997	-0.05879226	
113.220001	0.00969333	
113.239998	0.01222789	
113.259995	0.01506954	
113.279999	0.05660142	
113.299995	0.13084158	
113.320000	0.21422434	
113.339996	0.28617278	
113.360001	0.34517941	
113.379997	0.37399951	
113.399994	0.36580616	
113.419998	0.32652223	
113.439995	0.27466455	
113.459999	0.21745230	
113.479996	0.13913767	
113.500000	0.04118555	
113.519997	-0.09000708	
113.540001	-0.26408330	
113.559998	-0.43953863	
113.579994	-0.54012704	
113.599998	-0.53598744	
113.619995	-0.44385946	
113.639999	-0.29284582	
113.659996	-0.13181028	
113.680000	-0.02343821	
113.699997	0.00704651	
113.720001	0.00076915	
113.739998	-0.00117142	
113.759995	0.00429985	
113.779999	0.03205176	
113.799995	0.09224858	
113.820000	0.17577296	
113.839996	0.26681486	
113.860001	0.34222180	
113.879997	0.38633767	
113.899994	0.39181575	
113.919998	0.36878371	
113.939995	0.32641211	
113.959999	0.27232111	
113.979996	0.21455261	
114.000000	0.14330083	
114.019997	0.04814802	
114.040001	-0.08168888	
114.059998	-0.26289320	
114.079994	-0.45606142	
114.099998	-0.58341992	
114.119995	-0.59666020	
114.139999	-0.50905842	
114.159996	-0.35327485	
114.180000	-0.17491908	
114.199997	-0.04342756	
114.220001	0.00272747	
114.239998	0.00310068	
114.259995	0.02101398	
114.279999	0.07176316	
114.299995	0.15108591	
114.320000	0.24027778	
114.339996	0.31261411	
114.360001	0.36109486	
114.379997	0.37810153	
114.399994	0.37054864	
114.419998	0.35013679	
114.439995	0.32678214	
114.459999	0.29664814	
114.479996	0.24014519	
114.500000	0.15249206	
114.519997	0.02514685	
114.540001	-0.15018210	
114.559998	-0.37417924	
114.579994	-0.57029104	
114.599998	-0.66363770	
114.619995	-0.62843752	
114.639999	-0.49802905	
114.659996	-0.31178370	
114.680000	-0.12657718	
114.699997	-0.01282412	
114.720001	0.01617551	
114.739998	0.00704918	
114.759995	0.01236318	
114.779999	0.03839351	
114.799995	0.08671398	
114.820000	0.15203835	
114.839996	0.22916028	
114.860001	0.30265278	
114.879997	0.36085117	
114.899994	0.38861990	
114.919998	0.38506943	
114.939995	0.35108018	
114.959999	0.29252648	
114.979996	0.22043039	
115.000000	0.12463780	
115.019997	-0.00337319	
115.040001	-0.18655731	
115.059998	-0.38765347	
115.079994	-0.54250228	
115.099998	-0.59233791	
115.119995	-0.53494066	
115.139999	-0.39260173	
115.159996	-0.21207970	
115.180000	-0.06906698	
115.199997	-0.00240970	
115.220001	0.00238661	
115.239998	0.00171487	
115.259995	0.00479768	
115.279999	0.01608623	
115.299995	0.03180714	
115.320000	0.05850051	
115.339996	0.08936466	
115.360001	0.11607149	
115.379997	0.12507613	
115.399994	0.11875588	
115.419998	0.10203125	
115.439995	0.07988702	
115.459999	0.06092580	
115.479996	0.04860422	
115.500000	0.04428443	
115.519997	0.04457562	
115.540001	0.04966071	
115.559998	0.06406882	
115.579994	0.08561788	
115.599998	0.11695433	
115.619995	0.14730164	
115.639999	0.17439647	
115.659996	0.19157441	
115.680000	0.19080265	
115.699997	0.16977552	
115.720001	0.13140106	
115.739998	0.09044828	
115.759995	0.04797787	
115.779999	0.01900288	
115.799995	0.00537094	
115.820000	0.00888947	
115.839996	0.00529972	
115.860001	-0.01405887	
115.879997	-0.07545436	
115.899994	-0.20651808	
115.919998	-0.36422005	
115.939995	-0.47135186	
115.959999	-0.48490447	
115.979996	-0.41730201	
116.000000	-0.28776434	
116.019997	-0.13622791	
116.040001	-0.02724415	
116.059998	0.00764622	
116.079994	0.00369946	
116.099998	0.00396023	
116.119995	0.00501182	
116.139999	0.00546444	
116.159996	0.00897130	
116.180000	0.01317498	
116.199997	0.03498171	
116.219994	0.08447298	
116.239998	0.16248444	
116.259995	0.24265389	
116.279999	0.31036338	
116.299995	0.34343767	
116.320000	0.33403853	
116.339996	0.28573239	
116.360001	0.21719539	
116.379997	0.15194696	
116.399994	0.09569416	
116.419998	0.05692006	
116.439995	0.02740707	
116.459999	0.01009026	
116.479996	-0.00256095	
116.500000	-0.00556378	
116.519997	-0.02043631	
116.540001	-0.06203388	
116.559998	-0.17326982	
116.579994	-0.32064262	
116.599998	-0.43346283	
116.619995	-0.46467525	
116.639999	-0.41870615	
116.659996	-0.30646634	
116.680000	-0.15505807	
116.699997	-0.03841114	
116.719994	0.00501983	
116.739998	-0.00224089	
116.759995	-0.00373230	
116.779999	-0.00259057	
116.799995	-0.00061641	
116.820000	0.00108716	
116.839996	0.00280868	
116.860001	0.00355014	
116.879997	0.00331253	
116.899994	0.00177994	
116.919998	0.00818024	
116.939995	0.03659575	
116.959999	0.10634892	
116.979996	0.20497340	
117.000000	0.30930942	
117.019997	0.38160723	
117.040001	0.40055692	
117.059998	0.35510707	
117.079994	0.27177927	
117.099998	0.18758357	
117.119995	0.12327447	
117.139999	0.08442169	
117.159996	0.05412249	
117.180000	0.02764351	
117.199997	-0.00580195	
117.219994	-0.04023536	
117.239998	-0.10225539	
117.259995	-0.22166002	
117.279999	-0.36323199	
117.299995	-0.45818236	
117.320000	-0.47122023	
117.339996	-0.40937230	
117.360001	-0.28023151	
117.379997	-0.12685037	
117.399994	-0.01942974	
117.419998	0.01280096	
117.439995	0.00473099	
117.459999	0.00125952	
117.479996	-0.00025195	
117.500000	-0.00000012	
117.519997	-0.00000012	
117.540001	-0.00000012	
117.559998	-0.00000012	
117.579994	-0.00063808	
117.599998	0.00199539	
117.619995	0.01444059	
117.639999	0.05401929	
117.659996	0.12363750	
117.680000	0.21653651	
117.699997	0.30199581	
117.719994	0.35172221	
117.739998	0.34596837	
117.759995	0.28715357	
117.779999	0.19807802	
117.799995	0.11063946	
117.820000	0.05125941	
117.839996	0.02117423	
117.860001	0.01383740	
117.879997	0.01002320	
117.899994	0.00614468	
117.919998	-0.00523515	
117.939995	-0.01786779	
117.959999	-0.04022555	
117.979996	-0.10909490	
118.000000	-0.22920796	
118.019997	-0.34535220	
118.040001	-0.40380603	
118.059998	-0.39547250	
118.079994	-0.32316563	
118.099998	-0.19975278	
118.119995	-0.07495890	
118.139999	-0.00744201	
118.159996	0.00329446	
118.180000	0.00050099	
118.199997	0.00015361	
118.219994	-0.00032087	
118.239998	0.00052837	
118.259995	0.00059189	
118.279999	0.00545612	
118.299995	0.01330667	
118.320000	0.04699961	
118.339996	0.10921237	
118.360001	0.19750376	
118.379997	0.27649325	
118.399994	0.32924837	
118.419998	0.33986369	
118.439995	0.30799383	
118.459999	0.24623303	
118.479996	0.17907624	
118.500000	0.13215332	
118.519997	0.09208976	
118.540001	0.05906209	
118.559998	0.02576410	
118.579994	0.00511389	
118.599998	-0.01107801	
118.619995	-0.01794596	
118.639999	-0.02514322	
118.659996	-0.03113485	
118.680000	-0.04534409	
118.699997	-0.07951164	
118.719994	-0.17800261	
118.739998	-0.30993906	
118.759995	-0.40370309	
118.779999	-0.42070183	
118.799995	-0.37343556	
118.820000	-0.27081347	
118.839996	-0.13021387	
118.860001	-0.02405978	
118.879997	0.01184853	
118.899994	0.00300606	
118.919998	0.00457056	
118.939995	0.00711220	
118.959999	0.01165103	
118.979996	0.02500078	
119.000000	0.06528177	
119.019997	0.13077006	
119.040001	0.21403684	
119.059998	0.28522301	
119.079994	0.32564569	
119.099998	0.31755292	
119.119995	0.27602154	
119.139999	0.22001585	
119.159996	0.17166173	
119.180000	0.13949002	
119.199997	0.11930163	
119.219994	0.10554674	
119.239998	0.07421626	
119.259995	0.02328945	
119.279999	-0.07678944	
119.299995	-0.23311777	
119.320000	-0.39877942	
119.339996	-0.49551791	
119.360001	-0.49593264	
119.379997	-0.41160604	
119.399994	-0.26783696	
119.419998	-0.11592341	
119.439995	-0.01922982	
119.459999	0.00410639	
119.479996	-0.00237313	
119.500000	-0.00341969	
119.519997	-0.00177311	
119.540001	0.00122419	
119.559998	0.00616616	
119.579994	0.00969407	
119.599998	0.02854329	
119.619995	0.07497392	
119.639999	0.14825271	
119.659996	0.22827441	
119.680000	0.29814878	
119.699997	0.33321953	
119.719994	0.32380489	
119.739998	0.27571595	
119.759995	0.21463318	
119.779999	0.16127521	
119.799995	0.11638299	
119.820000	0.08177456	
119.839996	0.05212654	
119.860001	0.02749996	
119.879997	0.00685242	
119.899994	-0.00133682	
119.919998	-0.00929000	
119.939995	-0.02905005	
119.959999	-0.10557251	
119.979996	-0.24507247	
120.000000	-0.38643402	
120.019997	-0.46230298	
120.040001	-0.45371807	
120.059998	-0.37253204	
120.079994	-0.23403759	
120.099998	-0.09218991	
120.119995	-0.00913497	
120.139999	0.00630108	
120.159996	0.00297446	
120.180000	0.00383456	
120.199997	0.00638577	
120.219994	0.00988412	
120.239998	0.02733133	
120.259995	0.06765584	
120.279999	0.13669692	
120.299995	0.20692688	
120.320000	0.26333874	
120.339996	0.28885120	
120.360001	0.28630894	
120.379997	0.25291303	
120.399994	0.20974158	
120.419998	0.17647897	
120.439995	0.15107270	
120.459999	0.12678225	
120.479996	0.09624904	
120.500000	0.06942237	
120.519997	0.04219206	
120.540001	0.02725434	
120.559998	0.00759468	
120.579994	-0.03257858	
120.599998	-0.14739689	
120.619995	-0.30587888	
120.639999	-0.43824816	
120.659996	-0.48847592	
120.680000	-0.45326704	
120.699997	-0.34094191	
120.719994	-0.18317971	
120.739998	-0.05534277	
120.759995	-0.00054824	
120.779999	-0.00083484	
120.799995	-0.00219531	
120.820000	-0.00341969	
120.839996	-0.00177311	
120.860001	0.00147770	
120.879997	0.00489838	
120.899994	0.00626600	
120.919998	0.01476655	
120.939995	0.04541624	
120.959999	0.11417606	
120.979996	0.20116405	
121.000000	0.28499734	
121.019997	0.33976114	
121.040001	0.35850701	
121.059998	0.32972085	
121.079994	0.27245694	
121.099998	0.21426620	
121.119995	0.16582552	
121.139999	0.12323535	
121.159996	0.08064332	
121.180000	0.04849022	
121.199997	0.02136627	
121.219994	0.00709233	
121.239998	-0.00514649	
121.259995	-0.01222720	
121.279999	-0.02935739	
121.299995	-0.04915407	
121.320000	-0.08153801	
121.339996	-0.15524775	
121.360001	-0.28015757	
121.379997	-0.40283945	
121.399994	-0.46313801	
121.419998	-0.44758782	
121.439995	-0.36351088	
121.459999	-0.22957063	
121.479996	-0.09012567	
121.500000	-0.01004201	
121.519997	0.00636863	
121.540001	0.00067639	
121.559998	-0.00013523	
121.579994	-0.00000012	
121.599998	-0.00000012	
121.619995	-0.00000012	
121.639999	-0.00000012	
121.659996	-0.00000012	
121.680000	-0.00000012	
121.699997	-0.00000012	
121.719994	-0.00000012	
121.739998	-0.00000012	
121.759995	-0.00000012	
121.779999	-0.00000012	
121.799995	-0.00000012	
121.820000	-0.00000012	
121.839996	-0.00000012	
121.860001	-0.00000012	
121.879997	-0.00000012	
121.899994	-0.00000012	
121.919998	-0.00000012	
121.939995	-0.00000012	
121.959999	-0.00000012	
121.979996	-0.00000012	
122.000000	-0.00000012	
122.019997	-0.00016888	
122.040001	0.00084328	
122.059998	0.00320865	
122.079994	0.00439137	
122.099998	0.00320772	
122.119995	0.00101272	
122.139999	-0.00101278	
122.159996	-0.00320872	
122.180000	-0.00439149	
122.199997	-0.00320785	
122.219994	-0.00101229	
122.239998	0.00101216	
122.259995	0.00303977	
122.279999	0.00523577	
122.299995	0.00641638	
122.320000	0.00540409	
122.339996	0.00219593	
122.360001	-0.00219593	
122.379997	-0.00540465	
122.399994	-0.00641743	
122.419998	-0.00523540	
122.439995	-0.00303897	
122.459999	-0.00101229	
122.479996	0.00101216	
122.500000	0.00255493	
122.519997	0.00548816	
122.540001	0.02229523	
122.559998	0.07644857	
122.579994	0.15937456	
122.599998	0.25420931	
122.619995	0.33047271	
122.639999	0.37309992	
122.659996	0.36062744	
122.680000	0.30701333	
122.699997	0.23957296	
122.719994	0.17963311	
122.739998	0.12590104	
122.759995	0.04864296	
122.779999	-0.07861353	
122.799995	-0.26261672	
122.820000	-0.42759585	
122.839996	-0.51223534	
122.860001	-0.49237448	
122.879997	-0.38921836	
122.899994	-0.23358549	
122.919998	-0.08799827	
122.939995	-0.00906102	
122.959999	0.00682460	
122.979996	0.00046529	
123.000000	0.00054029	
123.019997	0.00256697	
123.040001	0.00351158	
123.059998	0.00247688	
123.079994	0.00126411	
123.099998	0.00079150	
123.119995	0.00019073	
123.139999	-0.00044840	
123.159996	0.00178479	
123.180000	0.00485641	
123.199997	0.01176397	
123.219994	0.03559427	
123.239998	0.09330936	
123.259995	0.17894258	
123.279999	0.27455613	
123.299995	0.35830337	
123.320000	0.41039136	
123.339996	0.40727720	
123.360001	0.35130119	
123.379997	0.26923779	
123.399994	0.18428935	
123.419998	0.10949710	
123.439995	0.04991201	
123.459999	0.01356294	
123.479996	-0.00736282	
123.500000	-0.01780753	
123.519997	-0.02286145	
123.540001	-0.02074160	
123.559998	-0.01976601	
123.579994	-0.02084945	
123.599998	-0.02200317	
123.619995	-0.02152565	
123.639999	-0.02031835	
123.659996	-0.01942490	
123.680000	-0.01812291	
123.699997	-0.01754859	
123.719994	-0.01943117	
123.739998	-0.02178654	
123.759995	-0.02005236	
123.779999	-0.01464721	
123.799995	-0.01212501	
123.820000	-0.03020458	
123.839996	-0.12103432	
123.860001	-0.27657437	
123.879997	-0.42118537	
123.899994	-0.48890358	
123.919998	-0.46942034	
123.939995	-0.36937299	
123.959999	-0.21137388	
123.979996	-0.06917203	
124.000000	-0.00115627	
124.019997	0.00260826	
124.040001	0.00052402	
124.059998	0.00188642	
124.079994	0.00739383	
124.099998	0.01249890	
124.119995	0.02707801	
124.139999	0.06972890	
124.159996	0.14692719	
124.180000	0.23207271	
124.199997	0.30512670	
124.219994	0.34400937	
124.239998	0.34027544	
124.259995	0.29327273	
124.279999	0.22966082	
124.299995	0.17417775	
124.320000	0.13279146	
124.339996	0.10246276	
124.360001	0.07607524	
124.379997	0.05386091	
124.399994	0.03370468	
124.419998	0.02249416	
124.439995	0.01252746	
124.459999	0.00812783	
124.479996	0.00482580	
124.500000	0.00244441	
124.519997	-0.00068278	
124.540001	-0.00153848	
124.559998	-0.00266296	
124.579994	-0.00476998	
124.599998	-0.00770570	
124.619995	-0.01017258	
124.639999	-0.01367684	
124.659996	-0.01555730	
124.680000	-0.01746751	
124.699997	-0.02009694	
124.719994	-0.02861357	
124.739998	-0.04000184	
124.759995	-0.08519208	
124.779999	-0.20237295	
124.799995	-0.35266677	
124.820000	-0.46024832	
124.839996	-0.48276696	
124.860001	-0.42731205	
124.879997	-0.30081877	
124.899994	-0.14408542	
124.919998	-0.02906731	
124.939995	0.00431997	
124.959999	-0.00450083	
124.979996	-0.00866937	
125.000000	-0.00378601	
125.019997	0.00463811	
125.040001	0.02445845	
125.059998	0.06371144	
125.079994	0.12887003	
125.099998	0.19844067	
125.119995	0.26285028	
125.139999	0.30032173	
125.159996	0.30716249	
125.180000	0.28051704	
125.199997	0.24064454	
125.219994	0.20267019	
125.239998	0.16772306	
125.259995	0.13678770	
125.279999	0.10187044	
125.299995	0.06901240	
125.320000	0.03725370	
125.339996	0.01873858	
125.360001	0.00764516	
125.379997	0.00859207	
125.399994	0.00863857	
125.419998	0.00635901	
125.439995	-0.00026897	
125.459999	-0.00610674	
125.479996	-0.01338856	
125.500000	-0.02027172	
125.519997	-0.02330181	
125.540001	-0.02159146	
125.559998	-0.02117752	
125.579994	-0.02119789	
125.599998	-0.01687711	
125.619995	-0.01051289	
125.639999	-0.00900229	
125.659996	-0.01273490	
125.680000	-0.01709225	
125.699997	-0.01844130	
125.719994	-0.03526669	
125.739998	-0.11979964	
125.759995	-0.26477131	
125.779999	-0.40054071	
125.799995	-0.46507847	
125.820000	-0.45085028	
125.839996	-0.35936329	
125.860001	-0.20996509	
125.879997	-0.06956095	
125.899994	-0.00214241	
125.919998	0.00245975	
125.939995	-0.00128820	
125.959999	0.00286357	
125.979996	0.02306568	
126.000000	0.07177502	
126.019997	0.14489672	
126.040001	0.23168038	
126.059998	0.30476031	
126.079994	0.34759974	
126.099998	0.34407625	
126.119995	0.30910161	
126.139999	0.25881740	
126.159996	0.21227907	
126.180000	0.17348509	
126.199997	0.14152116	
126.219994	0.11280264	
126.239998	0.08104689	
126.259995	0.05589364	
126.279999	0.03560998	
126.299995	0.02408722	
126.320000	0.01112703	
126.339996	0.00185454	
126.360001	-0.00912118	
126.379997	-0.01712823	
126.399994	-0.02529247	
126.419998	-0.03020862	
126.439995	-0.03358233	
126.459999	-0.03326602	
126.479996	-0.03808574	
126.500000	-0.06120935	
126.519997	-0.11729699	
126.540001	-0.21046901	
126.559998	-0.32943374	
126.579994	-0.43027517	
126.599998	-0.46368805	
126.619995	-0.41647172	
126.639999	-0.31299385	
126.659996	-0.19079936	
126.680000	-0.08297025	
126.699997	-0.02139048	
126.719994	-0.00524341	
126.739998	-0.00844660	
126.759995	-0.00566952	
126.779999	-0.00152501	
126.799995	0.00030485	
126.820000	-0.00000012	
126.839996	-0.00000012	
126.860001	-0.00000012	
126.879997	-0.00000012	
126.899994	-0.00030516	
126.919998	0.00152501	
126.939995	0.00549083	
126.959999	0.00945764	
126.979996	0.01080917	
127.000000	0.01240142	
127.019997	0.02117566	
127.040001	0.05722304	
127.059998	0.13130413	
127.079994	0.23309889	
127.099998	0.32378399	
127.119995	0.37954554	
127.139999	0.38277975	
127.159996	0.33971122	
127.180000	0.26649085	
127.199997	0.19746321	
127.219994	0.15034428	
127.239998	0.11404134	
127.259995	0.08017036	
127.279999	0.04413927	
127.299995	0.01659998	
127.320000	-0.00780578	
127.339996	-0.02112170	
127.360001	-0.02687936	
127.379997	-0.02260241	
127.399994	-0.02023093	
127.419998	-0.02044401	
127.439995	-0.02123173	
127.459999	-0.02192035	
127.479996	-0.02641341	
127.500000	-0.03300438	
127.519997	-0.03584367	
127.540001	-0.03385754	
127.559998	-0.03292795	
127.579994	-0.03365916	
127.599998	-0.03071532	
127.619995	-0.02482675	
127.639999	-0.02198448	
127.659996	-0.02312846	
127.680000	-0.02458759	
127.699997	-0.02583680	
127.719994	-0.03715845	
127.739998	-0.06017850	
127.759995	-0.08586419	
127.779999	-0.10244402	
127.799995	-0.13239011	
127.820000	-0.16233620	
