Time	Left_paced_y_velocity X
111.979996	0.43592402	
112.000000	0.40278053	
112.019997	0.32630295	
112.040001	0.24022584	
112.059998	0.15955402	
112.079994	0.07846998	
112.099998	0.01140823	
112.119995	-0.04457718	
112.139999	-0.09917035	
112.159996	-0.20731574	
112.180000	-0.34426785	
112.199997	-0.44344613	
112.220001	-0.46142411	
112.239998	-0.41173521	
112.259995	-0.31013662	
112.279999	-0.16525394	
112.299995	-0.04442419	
112.320000	0.02056372	
112.339996	0.04737145	
112.360001	0.09460644	
112.379997	0.15346712	
112.399994	0.22204795	
112.419998	0.29613295	
112.439995	0.36101159	
112.459999	0.38891914	
112.479996	0.36995059	
112.500000	0.31425065	
112.519997	0.21685345	
112.540001	0.10254683	
112.559998	-0.00954428	
112.579994	-0.08622994	
112.599998	-0.14561391	
112.619995	-0.21292819	
112.639999	-0.30783966	
112.659996	-0.39224750	
112.680000	-0.42268813	
112.699997	-0.39020178	
112.720001	-0.30725673	
112.739998	-0.19741628	
112.759995	-0.07932332	
112.779999	-0.00540328	
112.799995	0.01552371	
112.820000	0.01092441	
112.839996	0.01952616	
112.860001	0.04053139	
112.879997	0.07671847	
112.899994	0.12857468	
112.919998	0.20064549	
112.939995	0.26932856	
112.959999	0.31263879	
112.979996	0.31418106	
113.000000	0.27203959	
113.019997	0.20230348	
113.040001	0.12571484	
113.059998	0.06278484	
113.079994	0.01822983	
113.099998	-0.00106282	
113.119995	-0.00525527	
113.139999	0.00201079	
113.159996	-0.00399115	
113.180000	-0.04807547	
113.199997	-0.16139311	
113.220001	-0.31321770	
113.239998	-0.42591235	
113.259995	-0.45233700	
113.279999	-0.39590073	
113.299995	-0.27341446	
113.320000	-0.11594887	
113.339996	0.00576116	
113.360001	0.05172656	
113.379997	0.04539891	
113.399994	0.04181190	
113.419998	0.05126544	
113.439995	0.08285210	
113.459999	0.14132380	
113.479996	0.22318932	
113.500000	0.29666692	
113.519997	0.33979264	
113.540001	0.33524552	
113.559998	0.28540641	
113.579994	0.21109046	
113.599998	0.12828597	
113.619995	0.05005124	
113.639999	-0.03991957	
113.659996	-0.16805504	
113.680000	-0.31655270	
113.699997	-0.41943118	
113.720001	-0.43666908	
113.739998	-0.37443268	
113.759995	-0.25848326	
113.779999	-0.12460607	
113.799995	-0.02086578	
113.820000	0.01974763	
113.839996	0.02328597	
113.860001	0.03154214	
113.879997	0.06421293	
113.899994	0.12279428	
113.919998	0.20184496	
113.939995	0.27635023	
113.959999	0.33095968	
113.979996	0.34653494	
114.000000	0.31016213	
114.019997	0.23450358	
114.040001	0.13327581	
114.059998	0.04093248	
114.079994	-0.04590419	
114.099998	-0.13369912	
114.119995	-0.24843386	
114.139999	-0.35471159	
114.159996	-0.41127375	
114.180000	-0.39829352	
114.199997	-0.32768950	
114.220001	-0.22928669	
114.239998	-0.11920601	
114.259995	-0.04223894	
114.279999	0.00455758	
114.299995	0.03221816	
114.320000	0.07174956	
114.339996	0.11990830	
114.360001	0.17902446	
114.379997	0.23871402	
114.399994	0.29370841	
114.419998	0.33880925	
114.439995	0.36014679	
114.459999	0.34827563	
114.479996	0.29435906	
114.500000	0.22216843	
114.519997	0.13175999	
114.540001	0.02326865	
114.559998	-0.13590512	
114.579994	-0.31833929	
114.599998	-0.46156254	
114.619995	-0.50974929	
114.639999	-0.46275076	
114.659996	-0.34176236	
114.680000	-0.18136233	
114.699997	-0.04937144	
114.720001	0.02136199	
114.739998	0.03583895	
114.759995	0.05365490	
114.779999	0.08156911	
114.799995	0.12183383	
114.820000	0.17060333	
114.839996	0.22672313	
114.860001	0.27079093	
114.879997	0.28957006	
114.899994	0.27839035	
114.919998	0.23813947	
114.939995	0.18156368	
114.959999	0.11142264	
114.979996	0.05347814	
115.000000	0.00098310	
115.019997	-0.04188411	
115.040001	-0.10175148	
115.059998	-0.19956061	
115.079994	-0.31547225	
115.099998	-0.39196792	
115.119995	-0.39685622	
115.139999	-0.34035337	
115.159996	-0.23441832	
115.180000	-0.11148802	
115.199997	-0.01531535	
115.220001	0.01860689	
115.239998	0.02120341	
115.259995	0.02832784	
115.279999	0.05417346	
115.299995	0.09856934	
115.320000	0.15943007	
115.339996	0.22162798	
115.360001	0.27436015	
115.379997	0.29897889	
115.399994	0.28187782	
115.419998	0.22889516	
115.439995	0.15228428	
115.459999	0.07973056	
115.479996	0.02566178	
115.500000	0.00083446	
115.519997	0.00044542	
115.540001	0.01554004	
115.559998	0.03718881	
115.579994	0.05529011	
115.599998	0.06911833	
115.619995	0.07647993	
115.639999	0.07958217	
115.659996	0.07596342	
115.680000	0.06869333	
115.699997	0.06137861	
115.720001	0.03852088	
115.739998	0.00811846	
115.759995	-0.03155940	
115.779999	-0.06852321	
115.799995	-0.11273599	
115.820000	-0.17508049	
115.839996	-0.27553391	
115.860001	-0.38073564	
115.879997	-0.44115525	
115.899994	-0.42859870	
115.919998	-0.34959587	
115.939995	-0.22726691	
115.959999	-0.09026096	
115.979996	0.00417766	
116.000000	0.03328161	
116.019997	0.02136292	
116.040001	0.01154430	
116.059998	0.00830553	
116.079994	0.00744102	
116.099998	0.00335332	
116.119995	0.00288052	
116.139999	0.00499797	
116.159996	0.00513972	
116.180000	0.00404815	
116.199997	0.00471106	
116.219994	0.00503876	
116.239998	0.01516801	
116.259995	0.03602671	
116.279999	0.07792895	
116.299995	0.12758368	
116.320000	0.18221703	
116.339996	0.21977286	
116.360001	0.23698542	
116.379997	0.22928210	
116.399994	0.20879945	
116.419998	0.18245831	
116.439995	0.16032489	
116.459999	0.14826339	
116.479996	0.13749731	
116.500000	0.12921916	
116.519997	0.10877694	
116.540001	0.08268943	
116.559998	0.04212746	
116.579994	0.00152172	
116.599998	-0.04882401	
116.619995	-0.12550510	
116.639999	-0.25222030	
116.659996	-0.38261807	
116.680000	-0.46223167	
116.699997	-0.46072328	
116.719994	-0.38233694	
116.739998	-0.24732056	
116.759995	-0.09841213	
116.779999	-0.00082987	
116.799995	0.02742676	
116.820000	0.01846936	
116.839996	0.00995850	
116.860001	0.00473534	
116.879997	0.00175194	
116.899994	-0.00207641	
116.919998	-0.00531785	
116.939995	-0.00566312	
116.959999	0.00033242	
116.979996	0.01277364	
117.000000	0.04074783	
117.019997	0.08249640	
117.040001	0.13901536	
117.059998	0.18791133	
117.079994	0.22771510	
117.099998	0.24635392	
117.119995	0.24824530	
117.139999	0.23848909	
117.159996	0.21990362	
117.180000	0.19416484	
117.199997	0.14849013	
117.219994	0.09347383	
117.239998	0.02717530	
117.259995	-0.02693868	
117.279999	-0.07701109	
117.299995	-0.12582734	
117.320000	-0.20891464	
117.339996	-0.30144107	
117.360001	-0.35935780	
117.379997	-0.35962069	
117.399994	-0.30567050	
117.419998	-0.21126312	
117.439995	-0.10104392	
117.459999	-0.02701592	
117.479996	-0.00168333	
117.500000	-0.00550461	
117.519997	-0.00267575	
117.540001	0.00006873	
117.559998	0.00972878	
117.579994	0.02479714	
117.599998	0.05074390	
117.619995	0.08521530	
117.639999	0.13667290	
117.659996	0.20140910	
117.680000	0.26970011	
117.699997	0.31787273	
117.719994	0.32787076	
117.739998	0.29675514	
117.759995	0.22622177	
117.779999	0.13831618	
117.799995	0.05731233	
117.820000	0.01035581	
117.839996	-0.00599399	
117.860001	-0.00265768	
117.879997	0.00865745	
117.899994	0.02309747	
117.919998	0.02484439	
117.939995	0.01316306	
117.959999	-0.01778167	
117.979996	-0.08895257	
118.000000	-0.21582118	
118.019997	-0.34986019	
118.040001	-0.42681077	
118.059998	-0.42229292	
118.079994	-0.34973750	
118.099998	-0.22777434	
118.119995	-0.09376912	
118.139999	-0.00827995	
118.159996	0.01450882	
118.180000	0.00581226	
118.199997	0.00514667	
118.219994	0.01087995	
118.239998	0.01988572	
118.259995	0.02731419	
118.279999	0.04950294	
118.299995	0.08334228	
118.320000	0.12951799	
118.339996	0.17465235	
118.360001	0.21906300	
118.379997	0.24607210	
118.399994	0.24738203	
118.419998	0.22416955	
118.439995	0.18839054	
118.459999	0.15394893	
118.479996	0.11314286	
118.500000	0.07516702	
118.519997	0.03705427	
118.540001	0.00901681	
118.559998	-0.00969177	
118.579994	-0.01104821	
118.599998	-0.00070098	
118.619995	0.01547106	
118.639999	0.01682309	
118.659996	0.00287108	
118.680000	-0.03002272	
118.699997	-0.09111205	
118.719994	-0.19875093	
118.739998	-0.31757677	
118.759995	-0.39456403	
118.779999	-0.40278506	
118.799995	-0.34560558	
118.820000	-0.23579551	
118.839996	-0.09994888	
118.860001	-0.00253599	
118.879997	0.03600281	
118.899994	0.03457049	
118.919998	0.03196484	
118.939995	0.03030088	
118.959999	0.04611634	
118.979996	0.08778593	
119.000000	0.15362111	
119.019997	0.22017165	
119.040001	0.27131063	
119.059998	0.29078543	
119.079994	0.26832324	
119.099998	0.20904651	
119.119995	0.14003491	
119.139999	0.08805701	
119.159996	0.05486922	
119.180000	0.03906412	
119.199997	0.03698945	
119.219994	0.04461996	
119.239998	0.04549707	
119.259995	0.04115115	
119.279999	0.02902404	
119.299995	-0.00282160	
119.320000	-0.07768369	
119.339996	-0.20475826	
119.360001	-0.33918133	
119.379997	-0.42128220	
119.399994	-0.42228484	
119.419998	-0.34948280	
119.439995	-0.22640797	
119.459999	-0.09669304	
119.479996	-0.01118437	
119.500000	0.01486378	
119.519997	0.01075590	
119.540001	0.01038474	
119.559998	0.01842075	
119.579994	0.03235003	
119.599998	0.05884081	
119.619995	0.10249722	
119.639999	0.16507420	
119.659996	0.22618414	
119.680000	0.27552050	
119.699997	0.29796818	
119.719994	0.28106195	
119.739998	0.22896586	
119.759995	0.16144371	
119.779999	0.10085530	
119.799995	0.05566451	
119.820000	0.03356181	
119.839996	0.03819545	
119.860001	0.05955166	
119.879997	0.07873230	
119.899994	0.08865734	
119.919998	0.07774321	
119.939995	0.04805209	
119.959999	-0.00822649	
119.979996	-0.09999805	
120.000000	-0.24611263	
120.019997	-0.39201090	
120.040001	-0.47459808	
120.059998	-0.46419907	
120.079994	-0.38291711	
120.099998	-0.25307184	
120.119995	-0.10693659	
120.139999	-0.01100190	
120.159996	0.01489321	
120.180000	0.00380395	
120.199997	0.00792034	
120.219994	0.01789598	
120.239998	0.03690619	
120.259995	0.06638148	
120.279999	0.11145598	
120.299995	0.15549368	
120.320000	0.19376667	
120.339996	0.21539165	
120.360001	0.22273074	
120.379997	0.21485995	
120.399994	0.19018829	
120.419998	0.15398997	
120.439995	0.10976104	
120.459999	0.07120902	
120.479996	0.04094310	
120.500000	0.02755534	
120.519997	0.02867150	
120.540001	0.04051705	
120.559998	0.04482684	
120.579994	0.04249058	
120.599998	0.02582401	
120.619995	-0.01781868	
120.639999	-0.11028227	
120.659996	-0.23895662	
120.680000	-0.35287905	
120.699997	-0.40278003	
120.719994	-0.37966076	
120.739998	-0.29462829	
120.759995	-0.17135155	
120.779999	-0.05979455	
120.799995	-0.00054942	
120.820000	0.00936240	
120.839996	0.00689414	
120.860001	0.00715293	
120.879997	0.01115382	
120.899994	0.01790411	
120.919998	0.03438199	
120.939995	0.05529756	
120.959999	0.08844419	
120.979996	0.12525558	
121.000000	0.16800842	
121.019997	0.20112666	
121.040001	0.22525468	
121.059998	0.23283730	
121.079994	0.21590750	
121.099998	0.17807060	
121.119995	0.12872052	
121.139999	0.08607937	
121.159996	0.05260344	
121.180000	0.03929422	
121.199997	0.03338486	
121.219994	0.03383940	
121.239998	0.01566198	
121.259995	-0.02768920	
121.279999	-0.11655044	
121.299995	-0.23822758	
121.320000	-0.34364280	
121.339996	-0.38731828	
121.360001	-0.36141807	
121.379997	-0.27984768	
121.399994	-0.16363288	
121.419998	-0.05761650	
121.439995	0.00154494	
121.459999	0.01000699	
121.479996	0.00395768	
121.500000	0.00232874	
121.519997	0.00147385	
121.540001	0.00148260	
121.559998	0.00242423	
121.579994	0.00350190	
121.599998	0.00255965	
121.619995	0.00067415	
121.639999	-0.00013498	
121.659996	0.00000012	
121.680000	0.00000012	
121.699997	0.00000012	
121.719994	0.00000012	
121.739998	0.00000012	
121.759995	0.00000012	
121.779999	0.00000012	
121.799995	0.00000012	
121.820000	0.00000012	
121.839996	0.00000012	
121.860001	0.00000012	
121.879997	0.00000012	
121.899994	0.00000012	
121.919998	0.00000012	
121.939995	0.00000012	
121.959999	0.00000012	
121.979996	0.00000012	
122.000000	0.00000012	
122.019997	-0.00010294	
122.040001	0.00051577	
122.059998	0.00195652	
122.079994	0.00267563	
122.099998	0.00185252	
122.119995	0.00113218	
122.139999	0.00123475	
122.159996	0.00123599	
122.180000	0.00113379	
122.199997	0.00185457	
122.219994	0.00267842	
122.239998	0.00195770	
122.259995	0.00051477	
122.279999	-0.00010313	
122.299995	0.00000019	
122.320000	0.00000019	
122.339996	-0.00014982	
122.360001	0.00075021	
122.379997	0.00285022	
122.399994	0.00390087	
122.419998	0.00284985	
122.439995	0.00089922	
122.459999	-0.00089935	
122.479996	-0.00284991	
122.500000	-0.00389994	
122.519997	-0.00284991	
122.540001	-0.00074984	
122.559998	0.00015019	
122.579994	0.00000019	
122.599998	0.00000019	
122.619995	0.00000019	
122.639999	0.00000019	
122.659996	0.00000019	
122.680000	0.00000019	
122.699997	0.00000019	
122.719994	0.00000019	
122.739998	0.00000019	
122.759995	0.00000019	
122.779999	0.00000019	
122.799995	0.00000019	
122.820000	0.00000019	
122.839996	0.00000019	
122.860001	0.00010319	
122.879997	-0.00051477	
122.899994	-0.00195739	
122.919998	-0.00267780	
122.939995	-0.00239325	
122.959999	0.00155891	
122.979996	0.00863056	
123.000000	0.01445698	
123.019997	0.01661342	
123.040001	0.01589233	
123.059998	0.01301430	
123.079994	0.00774096	
123.099998	0.00301947	
123.119995	0.00259249	
123.139999	0.00399972	
123.159996	0.01215351	
123.180000	0.02606448	
123.199997	0.05754497	
123.219994	0.11678073	
123.239998	0.21052563	
123.259995	0.31580770	
123.279999	0.40892559	
123.299995	0.45832130	
123.320000	0.44932717	
123.339996	0.38326517	
123.360001	0.28857237	
123.379997	0.19883128	
123.399994	0.13633719	
123.419998	0.10649334	
123.439995	0.09893433	
123.459999	0.09794610	
123.479996	0.08922008	
123.500000	0.07593918	
123.519997	0.05444565	
123.540001	0.03474782	
123.559998	0.01854266	
123.579994	0.01289285	
123.599998	0.00787051	
123.619995	-0.00112085	
123.639999	-0.03708271	
123.659996	-0.10473584	
123.680000	-0.21671301	
123.699997	-0.39564443	
123.719994	-0.58523095	
123.739998	-0.69417244	
123.759995	-0.67529577	
123.779999	-0.55701673	
123.799995	-0.37569636	
123.820000	-0.18169437	
123.839996	-0.04125298	
123.860001	0.00973834	
123.879997	0.00557670	
123.899994	0.00282681	
123.919998	0.00487168	
123.939995	0.00988065	
123.959999	0.00959622	
123.979996	0.00536777	
124.000000	0.01294501	
124.019997	0.02785641	
124.040001	0.04650117	
124.059998	0.06231297	
124.079994	0.08788292	
124.099998	0.12186196	
124.119995	0.16269690	
124.139999	0.20546949	
124.159996	0.24636440	
124.180000	0.27044266	
124.199997	0.27082726	
124.219994	0.25382012	
124.239998	0.23272388	
124.259995	0.21947128	
124.279999	0.22396030	
124.299995	0.24198474	
124.320000	0.25775185	
124.339996	0.25372037	
124.360001	0.23138261	
124.379997	0.19721264	
124.399994	0.15231024	
124.419998	0.11051247	
124.439995	0.07653789	
124.459999	0.05623398	
124.479996	0.03472733	
124.500000	0.01632872	
124.519997	0.00051310	
124.540001	-0.00589310	
124.559998	-0.01321618	
124.579994	-0.01751826	
124.599998	-0.02498681	
124.619995	-0.03475679	
124.639999	-0.05139567	
124.659996	-0.06618379	
124.680000	-0.08130474	
124.699997	-0.11186340	
124.719994	-0.17915967	
124.739998	-0.31999722	
124.759995	-0.50465953	
124.779999	-0.65180862	
124.799995	-0.68199706	
124.820000	-0.59570193	
124.839996	-0.42706245	
124.860001	-0.22970305	
124.879997	-0.06937370	
124.899994	0.00583697	
124.919998	0.00974846	
124.939995	0.00272822	
124.959999	0.01123746	
124.979996	0.03954388	
125.000000	0.08805198	
125.019997	0.15309826	
125.040001	0.23507579	
125.059998	0.30766347	
125.079994	0.34972012	
125.099998	0.35119939	
125.119995	0.32879069	
125.139999	0.29205653	
125.159996	0.25877512	
125.180000	0.23324713	
125.199997	0.21376583	
125.219994	0.18963949	
125.239998	0.16449957	
125.259995	0.14682724	
125.279999	0.12760437	
125.299995	0.10504874	
125.320000	0.08631295	
125.339996	0.07694038	
125.360001	0.07026376	
125.379997	0.07125816	
125.399994	0.07795534	
125.419998	0.08437674	
125.439995	0.07900055	
125.459999	0.06680303	
125.479996	0.04756272	
125.500000	0.02801448	
125.519997	0.00872115	
125.540001	-0.00279937	
125.559998	-0.01792901	
125.579994	-0.02994173	
125.599998	-0.04819499	
125.619995	-0.07146560	
125.639999	-0.10294802	
125.659996	-0.13858770	
125.680000	-0.18044150	
125.699997	-0.23982424	
125.719994	-0.32788768	
125.739998	-0.45723137	
125.759995	-0.57747400	
125.779999	-0.63060814	
125.799995	-0.58220476	
125.820000	-0.45671535	
125.839996	-0.28684586	
125.860001	-0.12280788	
125.879997	-0.01705785	
125.899994	0.01729242	
125.919998	0.02053218	
125.939995	0.02950925	
125.959999	0.05563458	
125.979996	0.10201194	
126.000000	0.16448082	
126.019997	0.23028737	
126.040001	0.29324454	
126.059998	0.33869424	
126.079994	0.35735044	
126.099998	0.34251052	
126.119995	0.30337915	
126.139999	0.25255463	
126.159996	0.20758285	
126.180000	0.17623109	
126.199997	0.15702853	
126.219994	0.14280607	
126.239998	0.13016447	
126.259995	0.11503574	
126.279999	0.09025319	
126.299995	0.06852905	
126.320000	0.04986904	
126.339996	0.03895336	
126.360001	0.02204778	
126.379997	0.00525468	
126.399994	-0.01394062	
126.419998	-0.02711066	
126.439995	-0.03395790	
126.459999	-0.03213866	
126.479996	-0.02607659	
126.500000	-0.01855284	
126.519997	-0.01191354	
126.540001	-0.00760664	
126.559998	-0.00645686	
126.579994	-0.00920873	
126.599998	-0.01557574	
126.619995	-0.02313653	
126.639999	-0.03405131	
126.659996	-0.04380499	
126.680000	-0.05336740	
126.699997	-0.05840343	
126.719994	-0.07068394	
126.739998	-0.08940613	
126.759995	-0.12115525	
126.779999	-0.17786813	
126.799995	-0.28747651	
126.820000	-0.42938036	
126.839996	-0.52802467	
126.860001	-0.53962696	
126.879997	-0.46733418	
126.899994	-0.33854550	
126.919998	-0.17667194	
126.939995	-0.04880594	
126.959999	0.00899614	
126.979996	0.01123137	
127.000000	0.01784389	
127.019997	0.04077863	
127.040001	0.07925118	
127.059998	0.12739134	
127.079994	0.18300954	
127.099998	0.22491704	
127.119995	0.24017963	
127.139999	0.22323371	
127.159996	0.18791431	
127.180000	0.14633505	
127.199997	0.11200366	
127.219994	0.09545475	
127.239998	0.09385350	
127.259995	0.09636614	
127.279999	0.09265035	
127.299995	0.08612929	
127.320000	0.07345549	
127.339996	0.05856117	
127.360001	0.04352485	
127.379997	0.03502995	
127.399994	0.02751486	
127.419998	0.02423474	
127.439995	0.01768857	
127.459999	0.00825853	
127.479996	-0.00418015	
127.500000	-0.01212780	
127.519997	-0.01478331	
127.540001	-0.01188212	
127.559998	-0.00619410	
127.579994	-0.00101266	
127.599998	-0.00187773	
127.619995	-0.00687061	
127.639999	-0.01025479	
127.659996	-0.01140156	
127.680000	-0.01080520	
127.699997	-0.00866353	
127.719994	-0.00573229	
127.739998	-0.00325963	
127.759995	-0.00130869	
127.779999	-0.00055873	
127.799995	0.00041947	
127.820000	0.00142132	
127.839996	0.00197217	
127.860001	0.00135979	
127.879997	0.00081373	
127.899994	0.00083024	
127.919998	0.00083179	
127.939995	0.00088569	
127.959999	0.00093635	
127.979996	0.00110002	
128.000000	0.00010797	
128.020004	-0.00148856	
128.039993	-0.00227901	
128.059998	-0.00195416	
128.080002	-0.00115732	
128.099991	-0.00045411	
128.119995	0.00000689	
128.139999	-0.00001335	
128.160004	-0.00020259	
128.179993	-0.00078119	
128.199997	-0.00079957	
128.220001	-0.00051471	
128.239990	-0.00063553	
128.259995	0.00008394	
128.279999	-0.00060871	
128.300003	-0.00130137	
