Time	Left_paced_y_baseline X
89.099998	-0.02866462	
89.119995	-0.02921477	
89.139999	-0.02726385	
89.159996	-0.02229618	
89.180000	-0.01145646	
89.199997	0.00313428	
89.220001	0.01884148	
89.239998	0.02867661	
89.259995	0.02841593	
89.279999	0.01482995	
89.299995	-0.00540246	
89.320000	-0.02122983	
89.339996	-0.02739152	
89.360001	-0.02688216	
89.379997	-0.02569546	
89.400002	-0.02478942	
89.419998	-0.01829147	
89.439995	-0.00636376	
89.459999	0.01063848	
89.479996	0.02408730	
89.500000	0.02978007	
89.519997	0.02609914	
89.540001	0.01102683	
89.559998	-0.00745824	
89.579994	-0.02153379	
89.599998	-0.02625044	
89.619995	-0.02572176	
89.639999	-0.02549621	
89.659996	-0.02476278	
89.680000	-0.01948333	
89.699997	-0.00754896	
89.720001	0.00945544	
89.739998	0.02475148	
89.759995	0.03336047	
89.779999	0.03048088	
89.799995	0.01528922	
89.820000	-0.00602219	
89.839996	-0.02144024	
89.860001	-0.02674650	
89.879997	-0.02586009	
89.900002	-0.02442254	
89.919998	-0.02137531	
89.939995	-0.01319014	
89.959999	-0.00079218	
89.979996	0.01418458	
90.000000	0.02518661	
90.019997	0.02907479	
90.040001	0.02224858	
90.059998	0.00322251	
90.079994	-0.01488021	
90.099998	-0.02653226	
90.119995	-0.02716447	
90.139999	-0.02640840	
90.159996	-0.02638412	
90.180000	-0.02398409	
90.199997	-0.01687290	
90.220001	-0.00352496	
90.239998	0.01102068	
90.259995	0.02218267	
90.279999	0.02455539	
90.299995	0.01598968	
90.320000	-0.00236689	
90.339996	-0.01861741	
90.360001	-0.02752653	
90.379997	-0.02708940	
90.400002	-0.02619335	
90.419998	-0.02407198	
90.439995	-0.01876906	
90.459999	-0.00840257	
90.479996	0.00488046	
90.500000	0.01580158	
90.519997	0.02113230	
90.540001	0.01663055	
90.559998	0.00153860	
90.579994	-0.01504500	
90.599998	-0.02593766	
90.619995	-0.02724105	
90.639999	-0.02654357	
90.659996	-0.02502479	
90.680000	-0.02062808	
90.699997	-0.01110706	
90.720001	0.00209658	
90.739998	0.01380140	
90.759995	0.02036242	
90.779999	0.01698062	
90.799995	0.00267635	
90.820000	-0.01441579	
90.839996	-0.02606933	
90.860001	-0.02767783	
90.879997	-0.02649830	
90.900002	-0.02522238	
90.919998	-0.02274412	
90.939995	-0.01503451	
90.959999	-0.00242798	
90.979996	0.01077498	
91.000000	0.01874642	
91.019997	0.01761383	
91.040001	0.00523235	
91.059998	-0.01145363	
91.079994	-0.02402869	
91.099998	-0.02732827	
91.119995	-0.02632368	
91.139999	-0.02438492	
91.159996	-0.02066970	
91.180000	-0.01234785	
91.199997	-0.00083312	
91.220001	0.01190741	
91.239998	0.02004166	
91.259995	0.02021311	
91.279999	0.00904246	
91.299995	-0.00833765	
91.320000	-0.02225655	
91.339996	-0.02760227	
91.360001	-0.02658153	
91.379997	-0.02450594	
91.400002	-0.02182460	
91.419998	-0.01449552	
91.439995	-0.00288475	
91.459999	0.01161709	
91.479996	0.02254488	
91.500000	0.02594733	
91.519997	0.01895833	
91.540001	0.00042032	
91.559998	-0.01610486	
91.579994	-0.02575706	
91.599998	-0.02509071	
91.619995	-0.02288644	
91.639999	-0.01889090	
91.659996	-0.01039910	
91.680000	0.00185686	
91.699997	0.01617812	
91.720001	0.02775842	
91.739998	0.03467201	
91.759995	0.03590664	
91.779999	0.03098142	
91.799995	0.01865821	
91.820000	-0.00208624	
91.839996	-0.01839702	
91.860001	-0.02659018	
91.879997	-0.02575605	
91.900002	-0.02476478	
91.919998	-0.02388005	
91.939995	-0.01838470	
91.959999	-0.00865243	
91.979996	0.00597809	
92.000000	0.01869899	
92.019997	0.02815692	
92.040001	0.03137194	
92.059998	0.02677197	
92.079994	0.01368037	
92.099998	-0.00591482	
92.119995	-0.02227737	
92.139999	-0.03130834	
92.159996	-0.03318900	
92.180000	-0.03318900	
92.199997	-0.03318900	
92.220001	-0.02481872	
92.239998	-0.01247703	
92.259995	0.00458981	
92.279999	0.01592176	
92.299995	0.02475847	
92.320000	0.02886970	
92.339996	0.03023002	
92.360001	0.02761826	
92.379997	0.02042018	
92.400002	0.00618917	
92.419998	-0.01034999	
92.439995	-0.02230267	
92.459999	-0.02655423	
92.479996	-0.02597062	
92.500000	-0.02489428	
92.519997	-0.02387522	
92.540001	-0.01891038	
92.559998	-0.01057571	
92.579994	0.00133020	
92.599998	0.01136008	
92.619995	0.01833510	
92.639999	0.02124416	
92.659996	0.01908916	
92.680000	0.01100835	
92.699997	-0.00552464	
92.720001	-0.02097549	
92.739998	-0.02998364	
92.759995	-0.03053962	
92.779999	-0.03053962	
92.799995	-0.03053962	
92.820000	-0.03186432	
92.839996	-0.02476378	
92.860001	-0.01409185	
92.879997	0.00036871	
92.900002	0.01024547	
92.919998	0.01520798	
92.939995	0.01599067	
92.959999	0.01066512	
92.979996	-0.00232229	
93.000000	-0.01562461	
93.019997	-0.02490860	
93.040001	-0.02651279	
93.059998	-0.02543429	
93.079994	-0.02420297	
93.099998	-0.01966643	
93.119995	-0.01268077	
93.139999	-0.00225569	
93.159996	0.00735389	
93.180000	0.01532350	
93.199997	0.01877056	
93.220001	0.01565209	
93.239998	0.00396958	
93.259995	-0.01162075	
93.279999	-0.02313514	
93.299995	-0.02717546	
93.320000	-0.02680425	
93.339996	-0.02558227	
93.360001	-0.02450477	
93.379997	-0.02000868	
93.400002	-0.01192771	
93.419998	0.00107251	
93.439995	0.01273787	
93.459999	0.02114562	
93.479996	0.02440724	
93.500000	0.02279091	
93.519997	0.01479650	
93.540001	-0.00219627	
93.559998	-0.01723446	
93.579994	-0.02639976	
93.599998	-0.02656655	
93.619995	-0.02509570	
93.639999	-0.02258882	
93.659996	-0.01577826	
93.680000	-0.00558856	
93.699997	0.00758927	
93.720001	0.01823206	
93.739998	0.02438311	
93.759995	0.02479625	
93.779999	0.01827452	
93.799995	0.00380495	
93.820000	-0.01319046	
93.839996	-0.02501747	
93.860001	-0.02761292	
93.879997	-0.02662547	
93.900002	-0.02492192	
93.919998	-0.02229585	
93.939995	-0.01537310	
93.959999	-0.00440536	
93.979996	0.00954583	
94.000000	0.02157775	
94.019997	0.02973214	
94.040001	0.03296030	
94.059998	0.03134414	
94.079994	0.02483338	
94.099998	0.01106845	
94.119995	-0.00685365	
94.139999	-0.02062392	
94.159996	-0.02691844	
94.180000	-0.02530228	
94.199997	-0.02225091	
94.220001	-0.01529253	
94.239998	-0.00618149	
94.259995	0.00503942	
94.279999	0.01509562	
94.299995	0.02294555	
94.320000	0.02710722	
94.339996	0.02549223	
94.360001	0.01746535	
94.379997	-0.00062722	
94.400002	-0.01608920	
94.419998	-0.02632485	
94.439995	-0.02649496	
94.459999	-0.02540033	
94.479996	-0.02389969	
94.500000	-0.01773500	
94.519997	-0.00782579	
94.540001	0.00681339	
94.559998	0.01907718	
94.579994	0.02759129	
94.599998	0.03034521	
94.619995	0.02731697	
94.639999	0.01666684	
94.659996	-0.00234824	
94.680000	-0.01805893	
94.699997	-0.02686501	
94.720001	-0.02674367	
94.739998	-0.02562472	
94.759995	-0.02457902	
94.779999	-0.02008276	
94.799995	-0.01213311	
94.820000	0.00175932	
94.839996	0.01629347	
94.860001	0.02834918	
94.879997	0.03422473	
94.900002	0.03440884	
94.919998	0.02975694	
94.939995	0.01944838	
94.959999	0.00229433	
94.979996	-0.01484109	
95.000000	-0.02631986	
95.019997	-0.02796565	
95.040001	-0.02657686	
95.059998	-0.02412158	
95.079994	-0.01968791	
95.099998	-0.01023580	
95.119995	0.00287062	
95.139999	0.01689339	
95.159996	0.02593551	
95.180000	0.02964824	
95.199997	0.02649998	
95.220001	0.01681249	
95.239998	-0.00126393	
95.259995	-0.01783738	
95.279999	-0.02790955	
95.299995	-0.02750072	
95.320000	-0.02597678	
95.339996	-0.02293938	
95.360001	-0.01841016	
95.379997	-0.00870287	
95.400002	0.00359072	
95.419998	0.01683895	
95.439995	0.02486950	
95.459999	0.02655125	
95.479996	0.02001885	
95.500000	0.00510934	
95.519997	-0.01161809	
95.540001	-0.02361238	
95.559998	-0.02722940	
95.579994	-0.02548622	
95.599998	-0.02420364	
95.619995	-0.01955408	
95.639999	-0.01265064	
95.659996	-0.00125994	
95.680000	0.00998479	
95.699997	0.01878154	
95.720001	0.02310102	
95.739998	0.02033229	
95.759995	0.00953668	
95.779999	-0.00780864	
95.799995	-0.02222960	
95.820000	-0.02824247	
95.839996	-0.02870190	
95.860001	-0.02821817	
95.879997	-0.02921477	
95.900002	-0.02152281	
95.919998	-0.00932476	
95.939995	0.00776421	
95.959999	0.01930258	
95.979996	0.02666144	
96.000000	0.02895826	
96.019997	0.02637813	
96.040001	0.02051623	
96.059998	0.00915100	
96.079994	-0.00688629	
96.099998	-0.01992328	
96.119995	-0.02710621	
96.139999	-0.02602872	
96.159996	-0.02481672	
96.180000	-0.02101910	
96.199997	-0.01487905	
96.220001	-0.00410457	
96.239998	0.00766882	
96.259995	0.01904589	
96.279999	0.02557413	
96.299995	0.02706278	
96.320000	0.02482872	
96.339996	0.01904456	
96.360001	0.00849465	
96.379997	-0.00801921	
96.400002	-0.02008359	
96.419998	-0.02610579	
96.439995	-0.02524069	
96.459999	-0.02524069	
96.479996	-0.02524069	
96.500000	-0.02240571	
96.519997	-0.01567739	
96.540001	-0.00425921	
96.559998	0.00701147	
96.579994	0.01742589	
96.599998	0.02313415	
96.619995	0.02551354	
96.639999	0.02429671	
96.659996	0.01914926	
96.680000	0.00889315	
96.699997	-0.00774106	
96.720001	-0.02236941	
96.739998	-0.02992305	
96.759995	-0.03053962	
96.779999	-0.02921477	
96.799995	-0.02525167	
96.820000	-0.01721747	
96.839996	-0.00460579	
96.860001	0.00887251	
96.879997	0.01934119	
96.900002	0.02528182	
96.919998	0.02482039	
96.939995	0.01808991	
96.959999	0.00401153	
96.979996	-0.01241226	
97.000000	-0.02362886	
97.019997	-0.02684787	
97.040001	-0.02611744	
97.059998	-0.02489428	
97.079994	-0.02372125	
97.099998	-0.01860859	
97.119995	-0.00996530	
97.139999	0.00210123	
97.159996	0.01279114	
97.180000	0.02115910	
97.199997	0.02551470	
97.220001	0.02827910	
97.239998	0.02934245	
97.259995	0.02852780	
97.279999	0.02666644	
97.299995	0.02313881	
97.320000	0.02110700	
97.339996	0.01681864	
97.360001	0.01169434	
97.379997	0.00092037	
97.400002	-0.01234102	
97.419998	-0.02263825	
97.439995	-0.02694075	
97.459999	-0.02645601	
97.479996	-0.02643289	
97.500000	-0.02627125	
97.519997	-0.02610978	
97.540001	-0.02447148	
97.559998	-0.02041817	
97.579994	-0.01349708	
97.599998	-0.00675662	
97.619995	0.00063905	
97.639999	0.00700882	
97.659996	0.01413532	
97.680000	0.01802948	
97.699997	0.01997706	
97.720001	0.01911846	
97.739998	0.01386331	
97.759995	0.00329027	
97.779999	-0.01126651	
97.799995	-0.02163200	
97.820000	-0.02645868	
97.839996	-0.02654824	
97.860001	-0.02654824	
97.879997	-0.02666377	
97.900002	-0.02650213	
97.919998	-0.02620716	
97.939995	-0.02515930	
97.959999	-0.02339682	
97.979996	-0.01879719	
98.000000	-0.01211664	
98.019997	-0.00345488	
98.040001	0.00491974	
98.059998	0.01352240	
98.079994	0.01961252	
98.099998	0.02246732	
98.119995	0.02029517	
98.139999	0.01150341	
98.159996	-0.00470200	
98.180000	-0.01922049	
98.199997	-0.02756996	
98.220001	-0.02737355	
98.239998	-0.02701350	
98.259995	-0.02654824	
98.279999	-0.02654824	
98.299995	-0.02479491	
98.320000	-0.02057980	
98.339996	-0.01282643	
98.360001	-0.00436342	
98.379997	0.00390184	
98.400002	0.01092196	
98.419998	0.01749681	
98.439995	0.02169260	
98.459999	0.02077774	
98.479996	0.01089400	
98.500000	-0.00602236	
98.519997	-0.02031963	
98.540001	-0.02695890	
98.559998	-0.02656572	
98.579994	-0.02527282	
98.599998	-0.02437992	
98.619995	-0.02063490	
98.639999	-0.01417026	
98.659996	-0.00366262	
98.680000	0.00686966	
98.699997	0.01638936	
98.720001	0.02184941	
98.739998	0.02379367	
98.759995	0.02284734	
98.779999	0.01758569	
98.799995	0.00614488	
98.820000	-0.01021250	
98.839996	-0.02289177	
98.860001	-0.02875267	
98.879997	-0.02921477	
98.900002	-0.02921477	
98.919998	-0.02921477	
98.939995	-0.02921477	
98.959999	-0.02315611	
98.979996	-0.01260120	
99.000000	0.00114009	
99.019997	0.01214612	
99.040001	0.01898296	
99.059998	0.02228820	
99.079994	0.02105556	
99.099998	0.01347978	
99.119995	-0.00268184	
99.139999	-0.01811770	
99.159996	-0.02753751	
99.180000	-0.02720974	
99.199997	-0.02637878	
99.220001	-0.02393131	
99.239998	-0.01926443	
99.259995	-0.01002041	
99.279999	0.00165829	
99.299995	0.01355153	
99.320000	0.02164017	
99.339996	0.02596581	
99.360001	0.02704081	
99.379997	0.02374572	
99.400002	0.01345715	
99.419998	-0.00486729	
99.439995	-0.01959753	
99.459999	-0.02722940	
99.479996	-0.02682540	
99.500000	-0.02654824	
99.519997	-0.02666377	
99.540001	-0.02646734	
99.559998	-0.02453373	
99.579994	-0.01862307	
99.599998	-0.01073867	
99.619995	-0.00075889	
99.639999	0.00740182	
99.659996	0.01467465	
99.680000	0.01823023	
99.699997	0.01656580	
99.720001	0.00848499	
99.739998	-0.00698416	
99.759995	-0.02020277	
99.779999	-0.02840294	
99.799995	-0.02921477	
99.820000	-0.02921477	
99.839996	-0.02921477	
99.860001	-0.02921477	
99.879997	-0.02921477	
99.900002	-0.02360904	
99.919998	-0.01550128	
99.939995	-0.00415868	
99.959999	0.00382294	
99.979996	0.01175843	
100.000000	0.01665185	
100.019997	0.02078690	
100.040001	0.02250593	
100.059998	0.02174271	
100.079994	0.01504885	
100.099998	-0.00072959	
100.119995	-0.01621088	
100.139999	-0.02631186	
100.159996	-0.02736856	
100.180000	-0.02654824	
100.199997	-0.02666377	
100.220001	-0.02628107	
100.239998	-0.02526766	
100.259995	-0.02063140	
100.279999	-0.01330467	
100.299995	-0.00300477	
100.320000	0.00545125	
100.339996	0.01240279	
100.360001	0.01586600	
100.379997	0.01723813	
100.400002	0.01500423	
100.419998	0.00651009	
100.439995	-0.00783877	
100.459999	-0.02059862	
100.479996	-0.02709822	
100.500000	-0.02709822	
100.519997	-0.02676563	
100.540001	-0.02571993	
100.559998	-0.02500415	
100.579994	-0.02128693	
100.599998	-0.01516801	
100.619995	-0.00588903	
100.639999	0.00251505	
100.659996	0.01076716	
100.680000	0.01585685	
100.699997	0.01913545	
100.720001	0.01812120	
100.739998	0.01231906	
100.759995	-0.00177878	
100.779999	-0.01632425	
100.799995	-0.02607149	
100.820000	-0.02711953	
100.839996	-0.02637479	
100.860001	-0.02519658	
100.879997	-0.02473482	
100.900002	-0.02078904	
100.919998	-0.01379240	
100.939995	-0.00261143	
100.959999	0.00644918	
100.979996	0.01328520	
101.000000	0.01593392	
101.019997	0.01543453	
101.040001	0.01116316	
101.059998	0.00198904	
101.079994	-0.01078744	
101.099998	-0.02139430	
101.119995	-0.02709822	
101.139999	-0.02693675	
101.159996	-0.02644236	
101.180000	-0.02556363	
101.199997	-0.02298665	
101.220001	-0.01540773	
101.239998	-0.00438672	
101.259995	0.00854275	
101.279999	0.01811238	
101.299995	0.02495140	
101.320000	0.02752005	
101.339996	0.02746978	
101.360001	0.02483271	
101.379997	0.01652102	
101.400002	0.00079235	
101.419998	-0.01529120	
101.439995	-0.02551618	
101.459999	-0.02658203	
101.479996	-0.02579235	
101.500000	-0.02391866	
101.519997	-0.02097182	
101.540001	-0.01459007	
101.559998	-0.00579730	
101.579994	0.00462344	
101.599998	0.01284291	
101.619995	0.01901808	
101.639999	0.02172756	
101.659996	0.02236377	
101.680000	0.01990215	
101.699997	0.01361662	
101.720001	0.00113609	
101.739998	-0.01310557	
101.759995	-0.02352382	
101.779999	-0.02642339	
101.799995	-0.02591535	
101.820000	-0.02514164	
101.839996	-0.02485633	
101.860001	-0.02157789	
101.879997	-0.01464799	
101.900002	-0.00314459	
101.919998	0.00777604	
101.939995	0.01729339	
101.959999	0.02241904	
101.979996	0.02431902	
102.000000	0.02318092	
102.019997	0.01810139	
102.040001	0.00851312	
102.059998	-0.00766216	
102.079994	-0.02006744	
102.099998	-0.02659185	
102.119995	-0.02600524	
102.139999	-0.02560590	
102.159996	-0.02575906	
102.180000	-0.02536653	
102.199997	-0.02310385	
102.220001	-0.01721115	
102.239998	-0.00944062	
102.259995	-0.00008638	
102.279999	0.00636661	
102.299995	0.01241644	
102.320000	0.01518351	
102.339996	0.01602630	
102.360001	0.01360197	
102.379997	0.00535953	
102.399994	-0.00766233	
102.419998	-0.01995492	
102.439995	-0.02642938	
102.459999	-0.02649048	
102.479996	-0.02603388	
102.500000	-0.02552983	
102.519997	-0.02529213	
102.540001	-0.02278358	
102.559998	-0.01732866	
102.579994	-0.00849329	
102.599998	-0.00015347	
102.619995	0.00784528	
102.639999	0.01227362	
102.659996	0.01418474	
102.680000	0.01178490	
102.699997	0.00522768	
102.720001	-0.00748454	
102.739998	-0.01887110	
102.759995	-0.02610013	
102.779999	-0.02614774	
102.799995	-0.02584761	
102.820000	-0.02499050	
102.839996	-0.02441855	
102.860001	-0.02099262	
102.879997	-0.01487072	
102.899994	-0.00550799	
102.919998	0.00229166	
102.939995	0.00886019	
102.959999	0.01218756	
102.979996	0.01312323	
103.000000	0.00993851	
103.019997	0.00189616	
103.040001	-0.01051779	
103.059998	-0.02088027	
103.079994	-0.02636097	
103.099998	-0.02615456	
103.119995	-0.02588506	
103.139999	-0.02524403	
103.159996	-0.02464093	
103.180000	-0.02116375	
103.199997	-0.01480913	
103.220001	-0.00579764	
103.239998	0.00220761	
103.259995	0.00847034	
103.279999	0.01188476	
103.299995	0.01357634	
103.320000	0.01373714	
103.339996	0.01314586	
103.360001	0.01239380	
103.379997	0.00840725	
103.399994	0.00067949	
103.419998	-0.01212746	
103.439995	-0.02251175	
103.459999	-0.02840294	
103.479996	-0.02921477	
103.500000	-0.02921477	
103.519997	-0.02921477	
103.540001	-0.02921477	
103.559998	-0.02487548	
103.579994	-0.01681398	
103.599998	-0.00570492	
103.619995	0.00318922	
103.639999	0.00933775	
103.659996	0.01436269	
103.680000	0.01725878	
103.699997	0.01918255	
103.720001	0.01917788	
103.739998	0.01887493	
103.759995	0.01856731	
103.779999	0.01638453	
103.799995	0.01325308	
103.820000	0.00621031	
103.839996	-0.00595577	
103.860001	-0.01805627	
103.879997	-0.02624528	
103.899994	-0.02681307	
103.919998	-0.02619517	
103.939995	-0.02570096	
103.959999	-0.02582447	
103.979996	-0.02480423	
104.000000	-0.02328429	
104.019997	-0.01892069	
104.040001	-0.01552241	
104.059998	-0.01011096	
104.079994	-0.00717875	
104.099998	-0.00235657	
104.119995	0.00027333	
104.139999	0.00417666	
104.159996	0.00601172	
104.180000	0.00778419	
104.199997	0.00791919	
104.220001	0.00597027	
104.239998	0.00341395	
104.259995	-0.00256364	
104.279999	-0.01038228	
104.299995	-0.01916006	
104.320000	-0.02451660	
104.339996	-0.02582447	
104.360001	-0.02570096	
104.379997	-0.02570096	
104.399994	-0.02582447	
104.419998	-0.02473116	
104.439995	-0.02332157	
104.459999	-0.01895782	
104.479996	-0.01516469	
104.500000	-0.00895506	
104.519997	-0.00383390	
104.540001	0.00311564	
104.559998	0.00911836	
104.579994	0.01578510	
104.599998	0.01999705	
104.619995	0.02175719	
104.639999	0.01842083	
104.659996	0.00984097	
104.680000	-0.00552315	
104.699997	-0.01883280	
104.720001	-0.02675731	
104.739998	-0.02693692	
104.759995	-0.02660418	
104.779999	-0.02627125	
104.799995	-0.02609180	
104.820000	-0.02456537	
104.839996	-0.02179247	
104.860001	-0.01602995	
104.879997	-0.00984696	
104.899994	-0.00106435	
104.919998	0.00663628	
104.939995	0.01607624	
104.959999	0.02176535	
104.979996	0.02652944	
105.000000	0.02778638	
105.019997	0.02793320	
105.040001	0.02529614	
105.059998	0.01730737	
105.079994	0.00168441	
105.099998	-0.01454978	
105.119995	-0.02543296	
105.139999	-0.02720176	
105.159996	-0.02655689	
105.180000	-0.02595697	
105.199997	-0.02596563	
105.220001	-0.02482671	
105.239998	-0.02092105	
105.259995	-0.01223116	
105.279999	-0.00177796	
105.299995	0.00929764	
105.320000	0.01760934	
105.339996	0.02447116	
105.360001	0.02798880	
105.379997	0.03064451	
105.399994	0.03182138	
105.419998	0.03268531	
105.439995	0.03150593	
105.459999	0.02612577	
105.479996	0.01314022	
105.500000	-0.00616401	
105.519997	-0.02126379	
105.540001	-0.02750655	
105.559998	-0.02653292	
105.579994	-0.02616338	
105.599998	-0.02671802	
105.619995	-0.02663529	
105.639999	-0.02467656	
105.659996	-0.01924279	
105.680000	-0.01235284	
105.699997	-0.00338213	
105.720001	0.00430366	
105.739998	0.01269726	
105.759995	0.01839103	
105.779999	0.02378351	
105.799995	0.02636281	
105.820000	0.02812047	
105.839996	0.02750973	
105.860001	0.02232116	
105.879997	0.01086636	
105.899994	-0.00721487	
105.919998	-0.02119921	
105.939995	-0.02875267	
105.959999	-0.02921477	
105.979996	-0.02921477	
106.000000	-0.02921477	
106.019997	-0.02921477	
106.040001	-0.02921477	
106.059998	-0.02921477	
106.079994	-0.02627890	
106.099998	-0.01969507	
106.119995	-0.01045886	
106.139999	-0.00025401	
106.159996	0.00875032	
106.180000	0.01798187	
106.199997	0.02329212	
106.220001	0.02503064	
106.239998	0.02265941	
106.259995	0.01489787	
106.279999	0.00122865	
106.299995	-0.01447904	
106.320000	-0.02478026	
106.339996	-0.02734858	
106.360001	-0.02661982	
106.379997	-0.02635048	
106.399994	-0.02676597	
106.419998	-0.02609913	
106.439995	-0.02497286	
106.459999	-0.02251291	
106.479996	-0.02081817	
106.500000	-0.01601863	
106.519997	-0.01061134	
106.540001	-0.00207458	
106.559998	0.00452855	
106.579994	0.01169883	
106.599998	0.01539342	
106.619995	0.01853202	
106.639999	0.01900727	
106.659996	0.01730637	
106.680000	0.01412699	
106.699997	0.00825144	
106.720001	0.00033192	
106.739998	-0.01232605	
106.759995	-0.02396078	
106.779999	-0.03137559	
106.799995	-0.03318900	
106.820000	-0.03318900	
106.839996	-0.03318900	
106.860001	-0.03318900	
106.879997	-0.03318900	
106.899994	-0.03318900	
106.919998	-0.02873120	
106.939995	-0.02120270	
106.959999	-0.01124105	
106.979996	-0.00155656	
107.000000	0.00744328	
107.019997	0.01640949	
107.040001	0.02119523	
107.059998	0.02117924	
107.079994	0.01348212	
107.099998	-0.00331639	
107.119995	-0.01982857	
107.139999	-0.03105931	
107.159996	-0.03318900	
107.180000	-0.03318900	
107.199997	-0.03318900	
107.220001	-0.03318900	
107.239998	-0.03318900	
107.259995	-0.02608848	
107.279999	-0.01671760	
107.299995	-0.00465305	
107.320000	0.00158088	
107.339996	0.00916897	
107.360001	0.01516120	
107.379997	0.02133138	
107.399994	0.02375172	
107.419998	0.02254904	
107.439995	0.01610953	
107.459999	0.00191879	
107.479996	-0.01327103	
107.500000	-0.02444752	
107.519997	-0.02776906	
107.540001	-0.02701117	
107.559998	-0.02664745	
107.579994	-0.02628356	
107.599998	-0.02630854	
107.619995	-0.02443619	
107.639999	-0.02114460	
107.659996	-0.01530984	
107.680000	-0.00951520	
107.699997	-0.00213052	
107.720001	0.00393729	
107.739998	0.01061384	
107.759995	0.01450385	
107.779999	0.01536478	
107.799995	0.01333047	
107.820000	0.00731909	
107.839996	-0.00200035	
107.860001	-0.01430942	
107.879997	-0.02280106	
107.899994	-0.02641223	
107.919998	-0.02639160	
107.939995	-0.02664661	
107.959999	-0.02681124	
107.979996	-0.02647983	
108.000000	-0.02612910	
108.019997	-0.02497685	
108.040001	-0.02365382	
108.059998	-0.02079038	
108.079994	-0.01724277	
108.099998	-0.01172794	
108.119995	-0.00637925	
108.139999	0.00017795	
108.159996	0.00430134	
108.180000	0.00909323	
108.199997	0.01127502	
108.220001	0.01509246	
108.239998	0.01708099	
108.259995	0.01884763	
108.279999	0.01812319	
108.299995	0.01213013	
108.320000	-0.00121915	
108.339996	-0.01609904	
108.360001	-0.02571027	
108.379997	-0.02672368	
108.399994	-0.02544194	
108.419998	-0.02491426	
108.439995	-0.02551685	
108.459999	-0.02489147	
108.479996	-0.02190799	
108.500000	-0.01552723	
108.519997	-0.00710219	
108.540001	0.00349018	
108.559998	0.01421171	
108.579994	0.02403570	
108.599998	0.03021803	
108.619995	0.03253400	
108.639999	0.02998266	
108.659996	0.01928259	
108.680000	0.00021441	
108.699997	-0.01756337	
108.720001	-0.02732179	
108.739998	-0.02691779	
108.759995	-0.02546325	
108.779999	-0.02463427	
108.799995	-0.02525984	
108.820000	-0.02395645	
108.839996	-0.01942973	
108.860001	-0.01083472	
108.879997	-0.00129423	
108.899994	0.00907159	
108.919998	0.01720817	
108.939995	0.02488798	
108.959999	0.02920695	
108.979996	0.03023235	
109.000000	0.02852879	
109.019997	0.02298001	
109.040001	0.01349844	
109.059998	-0.00425205	
109.079994	-0.01902457	
109.099998	-0.02840993	
109.119995	-0.02810498	
109.139999	-0.02731712	
109.159996	-0.02652892	
109.180000	-0.02601124	
109.199997	-0.02490228	
109.220001	-0.02088426	
109.239998	-0.01537059	
109.259995	-0.00712815	
109.279999	-0.00001697	
109.299995	0.00792368	
109.320000	0.01337941	
109.339996	0.01902491	
109.360001	0.02148104	
109.379997	0.02496804	
109.399994	0.02648766	
109.419998	0.02918132	
109.439995	0.03033073	
109.459999	0.03204343	
109.479996	0.03276804	
109.500000	0.03221123	
109.519997	0.02995986	
109.540001	0.02333391	
109.559998	0.00996448	
109.579994	-0.00829853	
109.599998	-0.02262877	
109.619995	-0.02893394	
109.639999	-0.02921477	
109.659996	-0.02823998	
109.680000	-0.02714133	
109.699997	-0.02586043	
109.720001	-0.02554065	
109.739998	-0.02537303	
109.759995	-0.02537303	
109.779999	-0.02450444	
109.799995	-0.02265008	
109.820000	-0.01723911	
109.839996	-0.01103531	
109.860001	-0.00305787	
109.879997	0.00319122	
109.899994	0.01029691	
109.919998	0.01528955	
109.939995	0.02039722	
109.959999	0.02296852	
109.979996	0.02558295	
110.000000	0.02623947	
110.019997	0.02654725	
110.040001	0.02609248	
110.059998	0.02591004	
110.079994	0.02606152	
110.099998	0.02689315	
110.119995	0.02745296	
110.139999	0.02804606	
110.159996	0.02804606	
110.180000	0.02595748	
110.199997	0.02007161	
110.220001	0.00735772	
110.239998	-0.00857852	
110.259995	-0.02104406	
110.279999	-0.02664661	
110.299995	-0.02677695	
110.320000	-0.02659452	
110.339996	-0.02607931	
110.360001	-0.02572575	
110.379997	-0.02464060	
110.399994	-0.02385341	
110.419998	-0.02082317	
110.439995	-0.01625167	
110.459999	-0.00769545	
110.479996	0.00093435	
110.500000	0.00965171	
110.519997	0.01625568	
110.540001	0.02204450	
110.559998	0.02544829	
110.579994	0.02714051	
110.599998	0.02731130	
110.619995	0.02715982	
110.639999	0.02676182	
110.659996	0.02596065	
110.680000	0.02546027	
110.699997	0.02488531	
110.720001	0.02463579	
110.739998	0.02319607	
110.759995	0.02187205	
110.779999	0.01757622	
110.799995	0.00973976	
110.820000	-0.00638424	
110.839996	-0.02126279	
110.860001	-0.03136477	
110.879997	-0.03318900	
110.899994	-0.03123710	
110.919998	-0.02928518	
110.939995	-0.02671470	
110.959999	-0.02609646	
110.979996	-0.02369511	
111.000000	-0.01992096	
111.019997	-0.01317516	
111.040001	-0.00508386	
111.059998	0.00479889	
111.079994	0.01251765	
111.099998	0.01884080	
111.119995	0.02131408	
111.139999	0.02335355	
111.159996	0.02360623	
111.180000	0.02454307	
111.199997	0.02507025	
111.220001	0.02453341	
111.239998	0.02145590	
111.259995	0.01254030	
111.279999	-0.00415584	
111.299995	-0.01947385	
111.320000	-0.02891830	
