Time	Paced_right_y_baseline X
110.540001	0.00026865	
110.559998	-0.00341843	
110.579994	-0.00725500	
110.599998	-0.00745408	
110.619995	-0.00771089	
110.639999	-0.00786038	
110.659996	-0.00808536	
110.680000	-0.00812735	
110.699997	-0.00782855	
110.720001	-0.00745408	
110.739998	-0.00715528	
110.759995	-0.00720507	
110.779999	-0.00715528	
110.799995	-0.00720507	
110.820000	-0.00696197	
110.839996	-0.00682111	
110.860001	-0.00493982	
110.879997	-0.00330178	
110.899994	0.00118011	
110.919998	0.00397132	
110.939995	0.00789253	
110.959999	0.00902237	
110.979996	0.00991079	
111.000000	0.00991079	
111.019997	0.00842275	
111.040001	0.00606576	
111.059998	-0.00032300	
111.079994	-0.00488649	
111.099998	-0.00829731	
111.119995	-0.00796008	
111.139999	-0.00791810	
111.159996	-0.00796008	
111.180000	-0.00812344	
111.199997	-0.00832896	
111.220001	-0.00849232	
111.239998	-0.00832896	
111.259995	-0.00815663	
111.279999	-0.00783531	
111.299995	-0.00739551	
111.320000	-0.00696467	
111.339996	-0.00619526	
111.360001	-0.00570771	
111.379997	-0.00329672	
111.399994	-0.00131232	
111.419998	0.00343451	
111.439995	0.00640704	
111.459999	0.00954682	
111.479996	0.00992416	
111.500000	0.00928240	
111.519997	0.00841226	
111.540001	0.00620373	
111.559998	0.00252967	
111.579994	-0.00290059	
111.599998	-0.00699261	
111.619995	-0.00866348	
111.639999	-0.00841445	
111.659996	-0.00832896	
111.680000	-0.00832896	
111.699997	-0.00866619	
111.720001	-0.00866619	
111.739998	-0.00866619	
111.759995	-0.00832896	
111.779999	-0.00781839	
111.799995	-0.00730781	
111.820000	-0.00661035	
111.839996	-0.00626010	
111.860001	-0.00399062	
111.879997	-0.00207107	
111.899994	0.00215301	
111.919998	0.00460701	
111.939995	0.00752823	
111.959999	0.00814444	
111.979996	0.00732611	
112.000000	0.00589359	
112.019997	0.00132874	
112.040001	-0.00267458	
112.059998	-0.00694317	
112.079994	-0.00791641	
112.099998	-0.00818473	
112.119995	-0.00787646	
112.139999	-0.00757766	
112.159996	-0.00725958	
112.180000	-0.00696467	
112.199997	-0.00682382	
112.220001	-0.00635405	
112.239998	-0.00602530	
112.259995	-0.00428790	
112.279999	-0.00287908	
112.299995	-0.00050549	
112.320000	0.00045910	
112.339996	0.00268964	
112.360001	0.00395559	
112.379997	0.00570500	
112.399994	0.00618848	
112.419998	0.00715986	
112.439995	0.00764775	
112.459999	0.00716427	
112.479996	0.00476071	
112.500000	-0.00086761	
112.519997	-0.00552437	
112.540001	-0.00868464	
112.559998	-0.00862031	
112.579994	-0.00862031	
112.599998	-0.00868464	
112.619995	-0.00874914	
112.639999	-0.00874914	
112.659996	-0.00868464	
112.680000	-0.00862031	
112.699997	-0.00855581	
112.720001	-0.00840108	
112.739998	-0.00824635	
112.759995	-0.00794552	
112.779999	-0.00761677	
112.799995	-0.00728819	
112.820000	-0.00679725	
112.839996	-0.00648914	
112.860001	-0.00402364	
112.879997	-0.00165021	
112.899994	0.00311354	
112.919998	0.00586905	
112.939995	0.00976165	
112.959999	0.01126441	
112.979996	0.01336934	
113.000000	0.01412064	
113.019997	0.01494254	
113.040001	0.01485738	
113.059998	0.01180512	
113.079994	0.00525537	
113.099998	-0.00246890	
113.119995	-0.00722554	
113.139999	-0.00889404	
113.159996	-0.00889404	
113.180000	-0.00905825	
113.199997	-0.00871985	
113.220001	-0.00856495	
113.239998	-0.00810026	
113.259995	-0.00794536	
113.279999	-0.00779943	
113.299995	-0.00756852	
113.320000	-0.00709045	
113.339996	-0.00659952	
113.360001	-0.00633967	
113.379997	-0.00452574	
113.399994	-0.00287078	
113.419998	-0.00041069	
113.439995	0.00039411	
113.459999	0.00253999	
113.479996	0.00388075	
113.500000	0.00484417	
113.519997	0.00446649	
113.540001	0.00181325	
113.559998	-0.00177312	
113.579994	-0.00616208	
113.599998	-0.00812006	
113.619995	-0.00850672	
113.639999	-0.00809094	
113.659996	-0.00791760	
113.680000	-0.00791760	
113.699997	-0.00791760	
113.720001	-0.00783058	
113.739998	-0.00783058	
113.759995	-0.00783058	
113.779999	-0.00768855	
113.799995	-0.00739856	
113.820000	-0.00710841	
113.839996	-0.00696044	
113.860001	-0.00686784	
113.879997	-0.00677525	
113.899994	-0.00518005	
113.919998	-0.00367728	
113.939995	-0.00063364	
113.959999	0.00105974	
113.979996	0.00462088	
114.000000	0.00664116	
114.019997	0.00905673	
114.040001	0.00960454	
114.059998	0.01030812	
114.079994	0.01046368	
114.099998	0.01083714	
114.119995	0.01092348	
114.139999	0.00927173	
114.159996	0.00703815	
114.180000	0.00166580	
114.199997	-0.00202841	
114.220001	-0.00664032	
114.239998	-0.00781026	
114.259995	-0.00892028	
114.279999	-0.00850011	
114.299995	-0.00841445	
114.320000	-0.00816543	
114.339996	-0.00832896	
114.360001	-0.00816543	
114.379997	-0.00835012	
114.399994	-0.00821656	
114.419998	-0.00856513	
114.439995	-0.00856529	
114.459999	-0.00905825	
114.479996	-0.00889404	
114.500000	-0.00889404	
114.519997	-0.00840108	
114.540001	-0.00801155	
114.559998	-0.00762202	
114.579994	-0.00738722	
114.599998	-0.00738722	
114.619995	-0.00724502	
114.639999	-0.00710282	
114.659996	-0.00609030	
114.680000	-0.00522000	
114.699997	-0.00295052	
114.720001	-0.00155102	
114.739998	0.00175688	
114.759995	0.00366542	
114.779999	0.00752214	
114.799995	0.00947048	
114.820000	0.01239848	
114.839996	0.01322104	
114.860001	0.01380865	
114.879997	0.01327421	
114.899994	0.01185541	
114.919998	0.01067141	
114.939995	0.00728717	
114.959999	0.00198270	
114.979996	-0.00407916	
115.000000	-0.00779842	
115.019997	-0.00855581	
115.040001	-0.00855581	
115.059998	-0.00871985	
115.079994	-0.00871985	
115.099998	-0.00888389	
115.119995	-0.00871985	
115.139999	-0.00888389	
115.159996	-0.00871985	
115.180000	-0.00878417	
115.199997	-0.00868464	
115.220001	-0.00868464	
115.239998	-0.00862031	
115.259995	-0.00871985	
115.279999	-0.00871985	
115.299995	-0.00878417	
115.320000	-0.00868464	
115.339996	-0.00868464	
115.360001	-0.00837857	
115.379997	-0.00807232	
115.399994	-0.00783058	
115.419998	-0.00754042	
115.439995	-0.00725043	
115.459999	-0.00680961	
115.479996	-0.00665860	
115.500000	-0.00607845	
115.519997	-0.00552641	
115.540001	-0.00376242	
115.559998	-0.00242759	
115.579994	-0.00003250	
115.599998	0.00115047	
115.619995	0.00377969	
115.639999	0.00522591	
115.659996	0.00656617	
115.680000	0.00646037	
115.699997	0.00381033	
115.720001	-0.00067630	
115.739998	-0.00562526	
115.759995	-0.00786664	
115.779999	-0.00812344	
115.799995	-0.00796008	
115.820000	-0.00812344	
115.839996	-0.00816543	
115.860001	-0.00832896	
115.879997	-0.00816543	
115.899994	-0.00850283	
115.919998	-0.00850283	
115.939995	-0.00866619	
115.959999	-0.00832896	
115.979996	-0.00832896	
116.000000	-0.00816543	
116.019997	-0.00796618	
116.040001	-0.00760339	
116.059998	-0.00739856	
116.079994	-0.00725061	
116.099998	-0.00701021	
116.119995	-0.00677525	
116.139999	-0.00576323	
116.159996	-0.00457872	
116.180000	-0.00162008	
116.199997	0.00051531	
116.219994	0.00456502	
116.239998	0.00684075	
116.259995	0.00932692	
116.279999	0.00963418	
116.299995	0.00882465	
116.320000	0.00770801	
116.339996	0.00500482	
116.360001	0.00101928	
116.379997	-0.00402990	
116.399994	-0.00749235	
116.419998	-0.00840108	
116.439995	-0.00824635	
116.459999	-0.00831085	
116.479996	-0.00828089	
116.500000	-0.00867127	
116.519997	-0.00858578	
116.540001	-0.00883479	
116.559998	-0.00850232	
116.579994	-0.00833896	
116.599998	-0.00808993	
116.619995	-0.00800207	
116.639999	-0.00800207	
116.659996	-0.00816543	
116.680000	-0.00832896	
116.699997	-0.00827174	
116.719994	-0.00805134	
116.739998	-0.00768279	
116.759995	-0.00753501	
116.779999	-0.00724502	
116.799995	-0.00710282	
116.820000	-0.00685938	
116.839996	-0.00675832	
116.860001	-0.00571093	
116.879997	-0.00462766	
116.899994	-0.00216417	
116.919998	-0.00064684	
116.939995	0.00208445	
116.959999	0.00343552	
116.979996	0.00500213	
117.000000	0.00521745	
117.019997	0.00536254	
117.040001	0.00529210	
117.059998	0.00215064	
117.079994	-0.00186437	
117.099998	-0.00630225	
117.119995	-0.00766891	
117.139999	-0.00824635	
117.159996	-0.00840108	
117.180000	-0.00855581	
117.199997	-0.00855581	
117.219994	-0.00871985	
117.239998	-0.00871985	
117.259995	-0.00871985	
117.279999	-0.00855581	
117.299995	-0.00855581	
117.320000	-0.00855581	
117.339996	-0.00871985	
117.360001	-0.00871985	
117.379997	-0.00856495	
117.399994	-0.00824635	
117.419998	-0.00794552	
117.439995	-0.00779943	
117.459999	-0.00751774	
117.479996	-0.00728683	
117.500000	-0.00705592	
117.519997	-0.00685938	
117.540001	-0.00574766	
117.559998	-0.00463578	
117.579994	-0.00189772	
117.599998	-0.00017065	
117.619995	0.00411928	
117.639999	0.00698449	
117.659996	0.01082088	
117.680000	0.01209511	
117.699997	0.01275788	
117.719994	0.01230030	
117.739998	0.00930779	
117.759995	0.00392544	
117.779999	-0.00306004	
117.799995	-0.00717814	
117.820000	-0.00836079	
117.839996	-0.00783499	
117.860001	-0.00774713	
117.879997	-0.00789660	
117.899994	-0.00800207	
117.919998	-0.00800207	
117.939995	-0.00812735	
117.959999	-0.00812735	
117.979996	-0.00808536	
118.000000	-0.00796008	
118.019997	-0.00812344	
118.040001	-0.00816543	
118.059998	-0.00802068	
118.079994	-0.00771242	
118.099998	-0.00736538	
118.119995	-0.00716291	
118.139999	-0.00671870	
118.159996	-0.00647695	
118.180000	-0.00492865	
118.199997	-0.00357503	
118.219994	-0.00125222	
118.239998	-0.00023599	
118.259995	0.00126678	
118.279999	0.00180021	
118.299995	0.00306800	
118.320000	0.00380255	
118.339996	0.00239949	
118.360001	-0.00045402	
118.379997	-0.00459176	
118.399994	-0.00663388	
118.419998	-0.00796008	
118.439995	-0.00800207	
118.459999	-0.00816543	
118.479996	-0.00816543	
118.500000	-0.00829071	
118.519997	-0.00812735	
118.540001	-0.00825262	
118.559998	-0.00812735	
118.579994	-0.00802188	
118.599998	-0.00779097	
118.619995	-0.00795449	
118.639999	-0.00822333	
118.659996	-0.00832896	
118.680000	-0.00816543	
118.699997	-0.00816543	
118.719994	-0.00816543	
118.739998	-0.00772579	
118.759995	-0.00712262	
118.779999	-0.00653350	
118.799995	-0.00638436	
118.820000	-0.00589681	
118.839996	-0.00543550	
118.860001	-0.00356300	
118.879997	-0.00202875	
118.899994	0.00031927	
118.919998	0.00125612	
118.939995	0.00265443	
118.959999	0.00311625	
118.979996	0.00265664	
119.000000	0.00173520	
119.019997	-0.00088672	
119.040001	-0.00323644	
119.059998	-0.00617495	
119.079994	-0.00741312	
119.099998	-0.00784412	
119.119995	-0.00768600	
119.139999	-0.00762896	
119.159996	-0.00772986	
119.180000	-0.00791760	
119.199997	-0.00800461	
119.219994	-0.00841039	
119.239998	-0.00841039	
119.259995	-0.00856529	
119.279999	-0.00840108	
119.299995	-0.00871985	
119.320000	-0.00871985	
119.339996	-0.00856495	
119.360001	-0.00824635	
119.379997	-0.00816137	
119.399994	-0.00807436	
119.419998	-0.00769734	
119.439995	-0.00725043	
119.459999	-0.00582740	
119.479996	-0.00469436	
119.500000	-0.00160486	
119.519997	0.00050110	
119.540001	0.00443314	
119.559998	0.00640874	
119.579994	0.00887407	
119.599998	0.00951330	
119.619995	0.00963892	
119.639999	0.00912529	
119.659996	0.00549339	
119.680000	0.00010039	
119.699997	-0.00586921	
119.719994	-0.00872053	
119.739998	-0.00904979	
119.759995	-0.00880297	
119.779999	-0.00855581	
119.799995	-0.00855581	
119.820000	-0.00862031	
119.839996	-0.00868464	
119.860001	-0.00884868	
119.879997	-0.00878435	
119.899994	-0.00871985	
119.919998	-0.00840108	
119.939995	-0.00824635	
119.959999	-0.00809163	
119.979996	-0.00800461	
120.000000	-0.00791760	
120.019997	-0.00768279	
120.040001	-0.00753501	
120.059998	-0.00739281	
120.079994	-0.00739856	
120.099998	-0.00725636	
120.119995	-0.00710841	
120.139999	-0.00696044	
120.159996	-0.00696044	
120.180000	-0.00710841	
120.199997	-0.00725636	
120.219994	-0.00739856	
120.239998	-0.00739281	
120.259995	-0.00729325	
120.279999	-0.00719948	
120.299995	-0.00705728	
120.320000	-0.00700885	
120.339996	-0.00696044	
120.360001	-0.00696044	
120.379997	-0.00696044	
120.399994	-0.00696044	
120.419998	-0.00638029	
120.439995	-0.00584856	
120.459999	-0.00542738	
120.479996	-0.00558616	
120.500000	-0.00541484	
120.519997	-0.00513315	
120.540001	-0.00336544	
120.559998	-0.00187977	
120.579994	0.00021195	
120.599998	0.00081784	
120.619995	0.00142372	
120.639999	0.00142372	
120.659996	0.00196458	
120.680000	0.00264360	
120.699997	0.00415128	
120.719994	0.00511825	
120.739998	0.00694960	
120.759995	0.00810991	
120.779999	0.00951178	
120.799995	0.00991079	
120.820000	0.00984444	
120.839996	0.00942104	
120.860001	0.00754923	
120.879997	0.00422543	
120.899994	-0.00156625	
120.919998	-0.00574580	
120.939995	-0.00810838	
120.959999	-0.00788780	
120.979996	-0.00783058	
121.000000	-0.00783058	
121.019997	-0.00805116	
121.040001	-0.00810838	
121.059998	-0.00832896	
121.079994	-0.00816543	
121.099998	-0.00816543	
121.119995	-0.00800207	
121.139999	-0.00802121	
121.159996	-0.00787646	
121.180000	-0.00821385	
121.199997	-0.00819455	
121.219994	-0.00850283	
121.239998	-0.00816543	
121.259995	-0.00832896	
121.279999	-0.00816543	
121.299995	-0.00816543	
121.320000	-0.00800207	
121.339996	-0.00800207	
121.360001	-0.00800207	
121.379997	-0.00800207	
121.399994	-0.00800207	
121.419998	-0.00794502	
121.439995	-0.00788780	
121.459999	-0.00783058	
121.479996	-0.00783058	
121.500000	-0.00798734	
121.519997	-0.00798734	
121.540001	-0.00769734	
121.559998	-0.00725043	
121.579994	-0.00686784	
121.599998	-0.00677525	
121.619995	-0.00668281	
121.639999	-0.00668281	
121.659996	-0.00653350	
121.680000	-0.00638436	
121.699997	-0.00536507	
121.719994	-0.00449510	
121.739998	-0.00305022	
121.759995	-0.00247566	
121.779999	-0.00147298	
121.799995	-0.00104518	
121.820000	-0.00001185	
121.839996	0.00059353	
121.860001	0.00216249	
121.879997	0.00312573	
121.899994	0.00400010	
121.919998	0.00391123	
121.939995	0.00443383	
121.959999	0.00504529	
121.979996	0.00669889	
122.000000	0.00781992	
122.019997	0.00924785	
122.040001	0.00970460	
122.059998	0.01008211	
122.079994	0.01015253	
122.099998	0.00991079	
122.119995	0.00966921	
122.139999	0.00899680	
122.159996	0.00856614	
122.180000	0.00798599	
122.199997	0.00783667	
122.219994	0.00716816	
122.239998	0.00571245	
122.259995	0.00029795	
122.279999	-0.00459735	
122.299995	-0.00847083	
122.320000	-0.00822909	
122.339996	-0.00822909	
122.360001	-0.00831407	
122.379997	-0.00855581	
122.399994	-0.00855581	
122.419998	-0.00855581	
122.439995	-0.00855581	
122.459999	-0.00855581	
122.479996	-0.00855581	
122.500000	-0.00855581	
122.519997	-0.00855581	
122.540001	-0.00825499	
122.559998	-0.00795417	
122.579994	-0.00751774	
122.599998	-0.00728683	
122.619995	-0.00728683	
122.639999	-0.00733373	
122.659996	-0.00718272	
122.680000	-0.00680080	
122.699997	-0.00603020	
122.719994	-0.00555265	
122.739998	-0.00378866	
122.759995	-0.00250207	
122.779999	-0.00023006	
122.799995	0.00100270	
122.820000	0.00441453	
122.839996	0.00699006	
122.860001	0.00992434	
122.879997	0.01067936	
122.899994	0.01172963	
122.919998	0.01217383	
122.939995	0.01146756	
122.959999	0.01004283	
122.979996	0.00725365	
123.000000	0.00265172	
123.019997	-0.00282711	
123.040001	-0.00694098	
123.059998	-0.00809163	
123.079994	-0.00785682	
123.099998	-0.00771073	
123.119995	-0.00747593	
123.139999	-0.00747593	
123.159996	-0.00738722	
123.180000	-0.00753501	
123.199997	-0.00753501	
123.219994	-0.00783955	
123.239998	-0.00783955	
123.259995	-0.00814410	
123.279999	-0.00798734	
123.299995	-0.00792827	
123.320000	-0.00762372	
123.339996	-0.00762372	
123.360001	-0.00768296	
123.379997	-0.00768279	
123.399994	-0.00768296	
123.419998	-0.00753501	
123.439995	-0.00753501	
123.459999	-0.00734033	
123.479996	-0.00729325	
123.500000	-0.00715105	
123.519997	-0.00705592	
123.540001	-0.00685938	
123.559998	-0.00675832	
123.579994	-0.00665724	
123.599998	-0.00665724	
123.619995	-0.00612992	
123.639999	-0.00560242	
123.659996	-0.00500043	
123.680000	-0.00492594	
123.699997	-0.00343993	
123.719994	-0.00202875	
123.739998	-0.00015913	
123.759995	0.00044625	
123.779999	0.00184490	
123.799995	0.00278495	
123.820000	0.00311625	
123.839996	0.00265460	
123.860001	0.00155881	
123.879997	0.00092483	
123.899994	-0.00120533	
123.919998	-0.00270149	
123.939995	-0.00485857	
123.959999	-0.00567859	
123.979996	-0.00649846	
124.000000	-0.00680673	
124.019997	-0.00713870	
124.040001	-0.00728819	
124.059998	-0.00747067	
124.079994	-0.00747067	
124.099998	-0.00765334	
124.119995	-0.00765334	
124.139999	-0.00765334	
124.159996	-0.00765334	
124.180000	-0.00765334	
124.199997	-0.00765334	
124.219994	-0.00779943	
124.239998	-0.00794536	
124.259995	-0.00809163	
124.279999	-0.00809163	
124.299995	-0.00794552	
124.320000	-0.00779943	
124.339996	-0.00779943	
124.360001	-0.00779943	
124.379997	-0.00779943	
124.399994	-0.00765334	
124.419998	-0.00742243	
124.439995	-0.00719152	
124.459999	-0.00676711	
124.479996	-0.00657378	
124.500000	-0.00647256	
124.519997	-0.00656499	
124.540001	-0.00630851	
124.559998	-0.00595978	
124.579994	-0.00528754	
124.599998	-0.00496370	
124.619995	-0.00430161	
124.639999	-0.00396337	
124.659996	-0.00262244	
124.680000	-0.00161992	
124.699997	-0.00001185	
124.719994	0.00059353	
124.739998	0.00127406	
124.759995	0.00134888	
124.779999	0.00142372	
124.799995	0.00142372	
124.820000	0.00134888	
124.839996	0.00127406	
124.860001	0.00127406	
124.879997	0.00134888	
124.899994	0.00142372	
124.919998	0.00142372	
124.939995	0.00017741	
124.959999	-0.00121549	
124.979996	-0.00415246	
125.000000	-0.00584315	
125.019997	-0.00747593	
125.040001	-0.00747593	
125.059998	-0.00747593	
125.079994	-0.00738722	
125.099998	-0.00747593	
125.119995	-0.00756463	
125.139999	-0.00795417	
125.159996	-0.00810026	
125.180000	-0.00824635	
125.199997	-0.00809163	
125.219994	-0.00809163	
125.239998	-0.00809163	
125.259995	-0.00809163	
125.279999	-0.00809163	
125.299995	-0.00794552	
125.320000	-0.00779943	
125.339996	-0.00779943	
125.360001	-0.00779943	
125.379997	-0.00779943	
125.399994	-0.00765334	
125.419998	-0.00756463	
125.439995	-0.00747593	
125.459999	-0.00724502	
125.479996	-0.00710282	
125.500000	-0.00651081	
125.519997	-0.00606084	
125.540001	-0.00436898	
125.559998	-0.00312674	
125.579994	-0.00085659	
125.599998	0.00017115	
125.619995	0.00229825	
125.639999	0.00339761	
125.659996	0.00466794	
125.680000	0.00483909	
125.699997	0.00508083	
125.719994	0.00515126	
125.739998	0.00537726	
125.759995	0.00553267	
125.779999	0.00583807	
125.799995	0.00611739	
125.820000	0.00705779	
125.839996	0.00784819	
125.860001	0.00881515	
125.879997	0.00912124	
125.899994	0.00879891	
125.919998	0.00817052	
125.939995	0.00634660	
125.959999	0.00507101	
125.979996	0.00063279	
126.000000	-0.00261009	
126.019997	-0.00607625	
126.040001	-0.00637962	
126.059998	-0.00712262	
126.079994	-0.00756243	
126.099998	-0.00810161	
126.119995	-0.00804456	
126.139999	-0.00804456	
126.159996	-0.00794502	
126.180000	-0.00800207	
126.199997	-0.00800207	
126.219994	-0.00833946	
126.239998	-0.00833946	
126.259995	-0.00819455	
126.279999	-0.00771242	
126.299995	-0.00771242	
126.320000	-0.00785732	
126.339996	-0.00800207	
126.360001	-0.00800207	
126.379997	-0.00800207	
126.399994	-0.00800207	
126.419998	-0.00800207	
126.439995	-0.00800207	
126.459999	-0.00800207	
126.479996	-0.00800207	
126.500000	-0.00794502	
126.519997	-0.00774559	
126.540001	-0.00754076	
126.559998	-0.00739281	
126.579994	-0.00738722	
126.599998	-0.00738722	
126.619995	-0.00738722	
126.639999	-0.00738722	
126.659996	-0.00738722	
126.680000	-0.00738722	
126.699997	-0.00753501	
126.719994	-0.00768296	
126.739998	-0.00768279	
126.759995	-0.00753501	
126.779999	-0.00753501	
126.799995	-0.00753501	
126.820000	-0.00753501	
126.839996	-0.00738722	
126.860001	-0.00738722	
126.879997	-0.00738722	
126.899994	-0.00738722	
126.919998	-0.00738722	
126.939995	-0.00738722	
