Time	Paced_left_y_baseline X
110.959999	-0.00927949	
110.979996	-0.00744975	
111.000000	-0.00607383	
111.019997	-0.00205451	
111.040001	0.00077316	
111.059998	0.00514138	
111.079994	0.00686587	
111.099998	0.00937676	
111.119995	0.01037319	
111.139999	0.00962579	
111.159996	0.00754686	
111.180000	0.00198531	
111.199997	-0.00390175	
111.220001	-0.00994131	
111.239998	-0.01252383	
111.259995	-0.01251543	
111.279999	-0.01199351	
111.299995	-0.01199351	
111.320000	-0.01251526	
111.339996	-0.01251543	
111.360001	-0.01199351	
111.379997	-0.01147158	
111.399994	-0.01147158	
111.419998	-0.01020934	
111.439995	-0.00894691	
111.459999	-0.00638153	
111.479996	-0.00507842	
111.500000	-0.00249051	
111.519997	-0.00120573	
111.540001	0.00148694	
111.559998	0.00289498	
111.579994	0.00509699	
111.599998	0.00589097	
111.619995	0.00581042	
111.639999	0.00493558	
111.659996	0.00233355	
111.680000	-0.00012355	
111.699997	-0.00530086	
111.720001	-0.00875118	
111.739998	-0.01165824	
111.759995	-0.01184487	
111.779999	-0.01203135	
111.799995	-0.01203135	
111.820000	-0.01203135	
111.839996	-0.01203135	
111.860001	-0.01184487	
111.879997	-0.01165824	
111.899994	-0.01119180	
111.919998	-0.01091167	
111.939995	-0.00918736	
111.959999	-0.00759570	
111.979996	-0.00378606	
112.000000	-0.00098310	
112.019997	0.00367130	
112.040001	0.00717828	
112.059998	0.01304516	
112.079994	0.01729703	
112.099998	0.02290043	
112.119995	0.02570625	
112.139999	0.02649619	
112.159996	0.02303326	
112.180000	0.01514277	
112.199997	0.00436808	
112.220001	-0.00589089	
112.239998	-0.01172230	
112.259995	-0.01260220	
112.279999	-0.01216704	
112.299995	-0.01216704	
112.320000	-0.01260203	
112.339996	-0.01270190	
112.360001	-0.01236662	
112.379997	-0.01165941	
112.399994	-0.01128748	
112.419998	-0.00858220	
112.439995	-0.00416219	
112.459999	0.00333737	
112.479996	0.00902215	
112.500000	0.01380770	
112.519997	0.01549822	
112.540001	0.01495276	
112.559998	0.01322004	
112.579994	0.01122063	
112.599998	0.01093848	
112.619995	0.01062019	
112.639999	0.01058388	
112.659996	0.00833881	
112.680000	0.00384280	
112.699997	-0.00377682	
112.720001	-0.00918752	
112.739998	-0.01198460	
112.759995	-0.01165806	
112.779999	-0.01165806	
112.799995	-0.01198460	
112.820000	-0.01198460	
112.839996	-0.01165806	
112.860001	-0.01119012	
112.879997	-0.01104888	
112.899994	-0.00941922	
112.919998	-0.00793065	
112.939995	-0.00382742	
112.959999	0.00060637	
112.979996	0.00758553	
113.000000	0.01327586	
113.019997	0.02013244	
113.040001	0.02443710	
113.059998	0.02785328	
113.079994	0.02808650	
113.099998	0.02520989	
113.119995	0.01857273	
113.139999	0.00560310	
113.159996	-0.00387198	
113.180000	-0.01002437	
113.199997	-0.00964673	
113.220001	-0.01106200	
113.239998	-0.01194693	
113.259995	-0.01336220	
113.279999	-0.01283205	
113.299995	-0.01335716	
113.320000	-0.01295462	
113.339996	-0.01328856	
113.360001	-0.01255529	
113.379997	-0.01023960	
113.399994	-0.00768599	
113.419998	-0.00554518	
113.439995	-0.00471960	
113.459999	-0.00141624	
113.479996	0.00261518	
113.500000	0.00867745	
113.519997	0.01305391	
113.540001	0.01918428	
113.559998	0.02276860	
113.579994	0.02719651	
113.599998	0.02842396	
113.619995	0.02818587	
113.639999	0.02566673	
113.659996	0.02000012	
113.680000	0.01170136	
113.699997	-0.00057417	
113.720001	-0.00878465	
113.739998	-0.01361206	
113.759995	-0.01314463	
113.779999	-0.01353572	
113.799995	-0.01283205	
113.820000	-0.01334807	
113.839996	-0.01281808	
113.860001	-0.01351151	
113.879997	-0.01299532	
113.899994	-0.01369883	
113.919998	-0.01300557	
113.939995	-0.01369883	
113.959999	-0.01299532	
113.979996	-0.01351151	
114.000000	-0.01281808	
114.019997	-0.01334825	
114.040001	-0.01284112	
114.059998	-0.01354481	
114.079994	-0.01301482	
114.099998	-0.01337364	
114.119995	-0.01248668	
114.139999	-0.01121955	
114.159996	-0.01007549	
114.180000	-0.00746438	
114.199997	-0.00554334	
114.220001	-0.00073290	
114.239998	0.00282906	
114.259995	0.00741990	
114.279999	0.00942720	
114.299995	0.01178072	
114.320000	0.01251702	
114.339996	0.01363333	
114.360001	0.01376919	
114.379997	0.01396912	
114.399994	0.01380518	
114.419998	0.01410380	
114.439995	0.01481673	
114.459999	0.01554076	
114.479996	0.01595506	
114.500000	0.01507281	
114.519997	0.01387984	
114.540001	0.01120129	
114.559998	0.00881988	
114.579994	0.00286151	
114.599998	-0.00313030	
114.619995	-0.00992030	
114.639999	-0.01204799	
114.659996	-0.01331848	
114.680000	-0.01253629	
114.699997	-0.01287223	
114.720001	-0.01251863	
114.739998	-0.01321104	
114.759995	-0.01273957	
114.779999	-0.01348731	
114.799995	-0.01307921	
114.820000	-0.01353708	
114.839996	-0.01263447	
114.860001	-0.01299329	
114.879997	-0.01266272	
114.899994	-0.01330537	
114.919998	-0.01268627	
114.939995	-0.01337868	
114.959999	-0.01273604	
114.979996	-0.01340424	
115.000000	-0.01258437	
115.019997	-0.01309317	
115.040001	-0.01243103	
115.059998	-0.01326132	
115.079994	-0.01274629	
115.099998	-0.01358886	
115.119995	-0.01272814	
115.139999	-0.01337700	
115.159996	-0.01250400	
115.180000	-0.01260354	
115.199997	-0.01167068	
115.220001	-0.01252098	
115.239998	-0.01242161	
115.259995	-0.01337381	
115.279999	-0.01252350	
115.299995	-0.01268055	
115.320000	-0.01198797	
115.339996	-0.01286097	
115.360001	-0.01270393	
115.379997	-0.01337247	
115.399994	-0.01249945	
115.419998	-0.01366049	
115.439995	-0.01284112	
115.459999	-0.01278985	
115.479996	-0.01110925	
115.500000	-0.00998452	
115.519997	-0.00926605	
115.540001	-0.00529465	
115.559998	0.00021981	
115.579994	0.00940047	
115.599998	0.01517724	
115.619995	0.01988257	
115.639999	0.02158605	
115.659996	0.02218951	
115.680000	0.02123883	
115.699997	0.01803972	
115.720001	0.01536253	
115.739998	0.01341021	
115.759995	0.01337759	
115.779999	0.01391414	
115.799995	0.01449507	
115.820000	0.01478882	
115.839996	0.01505886	
115.860001	0.01409960	
115.879997	0.01328325	
115.899994	0.01139197	
115.919998	0.00976400	
115.939995	0.00412276	
115.959999	-0.00219508	
115.979996	-0.00960957	
116.000000	-0.01204395	
116.019997	-0.01368538	
116.040001	-0.01288098	
116.059998	-0.01319405	
116.079994	-0.01236780	
116.099998	-0.01320432	
116.119995	-0.01274629	
116.139999	-0.01377483	
116.159996	-0.01293831	
116.180000	-0.01373649	
116.199997	-0.01285928	
116.219994	-0.01350816	
116.239998	-0.01270393	
116.259995	-0.01320146	
116.279999	-0.01255243	
116.299995	-0.01230054	
116.320000	-0.01126964	
116.339996	-0.00890185	
116.360001	-0.00609821	
116.379997	-0.00115360	
116.399994	0.00232799	
116.419998	0.00778998	
116.439995	0.01112749	
116.459999	0.01542373	
116.479996	0.01754101	
116.500000	0.02062242	
116.519997	0.02218850	
116.540001	0.02302216	
116.559998	0.02240036	
116.579994	0.02148919	
116.599998	0.02052556	
116.619995	0.01839249	
116.639999	0.01658274	
116.659996	0.01069148	
116.680000	0.00209124	
116.699997	-0.00770381	
116.719994	-0.01261397	
116.739998	-0.01336069	
116.759995	-0.01252081	
116.779999	-0.01305047	
116.799995	-0.01269417	
116.820000	-0.01337397	
116.839996	-0.01254788	
116.860001	-0.01337397	
116.879997	-0.01272964	
116.899994	-0.01351319	
116.919998	-0.01264624	
116.939995	-0.01348260	
116.959999	-0.01269922	
116.979996	-0.01356617	
117.000000	-0.01272964	
117.019997	-0.01372607	
117.040001	-0.01289998	
117.059998	-0.01354885	
117.079994	-0.01255243	
117.099998	-0.01280162	
117.119995	-0.01219529	
117.139999	-0.01082289	
117.159996	-0.00917844	
117.180000	-0.00561765	
117.199997	-0.00304118	
117.219994	0.00084294	
117.239998	0.00333972	
117.259995	0.00745538	
117.279999	0.01007843	
117.299995	0.01292646	
117.320000	0.01403418	
117.339996	0.01550679	
117.360001	0.01634836	
117.379997	0.01696713	
117.399994	0.01741523	
117.419998	0.01716150	
117.439995	0.01728307	
117.459999	0.01632263	
117.479996	0.01599845	
117.500000	0.01367907	
117.519997	0.01199326	
117.540001	0.00692338	
117.559998	-0.00009564	
117.579994	-0.00785480	
117.599998	-0.01187615	
117.619995	-0.01294857	
117.639999	-0.01223430	
117.659996	-0.01291864	
117.680000	-0.01239605	
117.699997	-0.01312849	
117.719994	-0.01255864	
117.739998	-0.01327831	
117.759995	-0.01267786	
117.779999	-0.01338138	
117.799995	-0.01276462	
117.820000	-0.01326300	
117.839996	-0.01245642	
117.860001	-0.01320381	
117.879997	-0.01268122	
117.899994	-0.01355423	
117.919998	-0.01270393	
117.939995	-0.01345636	
117.959999	-0.01246549	
117.979996	-0.01279624	
118.000000	-0.01204395	
118.019997	-0.01224203	
118.040001	-0.01149967	
118.059998	-0.01134413	
118.079994	-0.01089519	
118.099998	-0.01021338	
118.119995	-0.00963311	
118.139999	-0.00755383	
118.159996	-0.00561580	
118.180000	-0.00091046	
118.199997	0.00302310	
118.219994	0.00705890	
118.239998	0.00897254	
118.259995	0.01169345	
118.279999	0.01391733	
118.299995	0.01705019	
118.320000	0.01829648	
118.339996	0.01999827	
118.360001	0.02019835	
118.379997	0.01928398	
118.399994	0.01725802	
118.419998	0.01126099	
118.439995	0.00336376	
118.459999	-0.00626551	
118.479996	-0.01111445	
118.500000	-0.01290216	
118.519997	-0.01213139	
118.540001	-0.01284650	
118.559998	-0.01262657	
118.579994	-0.01325695	
118.599998	-0.01238394	
118.619995	-0.01292586	
118.639999	-0.01250669	
118.659996	-0.01293243	
118.680000	-0.01210028	
118.699997	-0.01287021	
118.719994	-0.01258352	
118.739998	-0.01341635	
118.759995	-0.01242884	
118.779999	-0.01248668	
118.799995	-0.01154254	
118.820000	-0.01153347	
118.839996	-0.01114741	
118.860001	-0.01056395	
118.879997	-0.00991794	
118.899994	-0.00761101	
118.919998	-0.00570846	
118.939995	-0.00142531	
118.959999	0.00191654	
118.979996	0.00532702	
119.000000	0.00702830	
119.019997	0.00991936	
119.040001	0.01254056	
119.059998	0.01464187	
119.079994	0.01506507	
119.099998	0.01393078	
119.119995	0.01252510	
119.139999	0.00849518	
119.159996	0.00430083	
119.180000	-0.00365323	
119.199997	-0.00865737	
119.219994	-0.01274008	
119.239998	-0.01223564	
119.259995	-0.01289241	
119.279999	-0.01237015	
119.299995	-0.01287459	
119.320000	-0.01233535	
119.339996	-0.01294403	
119.360001	-0.01229382	
119.379997	-0.01283288	
119.399994	-0.01222420	
119.419998	-0.01264338	
119.439995	-0.01184453	
119.459999	-0.01172684	
119.479996	-0.01122913	
119.500000	-0.00966908	
119.519997	-0.00831150	
119.540001	-0.00561430	
119.559998	-0.00424324	
119.579994	-0.00000484	
119.599998	0.00312163	
119.619995	0.00810459	
119.639999	0.01056470	
119.659996	0.01453693	
119.680000	0.01641797	
119.699997	0.02000079	
119.719994	0.02140158	
119.739998	0.02328514	
119.759995	0.02403204	
119.779999	0.02487478	
119.799995	0.02583942	
119.820000	0.02583942	
119.839996	0.02623573	
119.860001	0.02365404	
119.879997	0.01909028	
119.899994	0.00839211	
119.919998	-0.00117595	
119.939995	-0.00978376	
119.959999	-0.01206884	
119.979996	-0.01310663	
120.000000	-0.01214181	
120.019997	-0.01274310	
120.040001	-0.01259799	
120.059998	-0.01374523	
120.079994	-0.01282062	
120.099998	-0.01402268	
120.119995	-0.01331159	
120.139999	-0.01403831	
120.159996	-0.01269668	
120.180000	-0.01343048	
120.199997	-0.01270393	
120.219994	-0.01357692	
120.239998	-0.01270393	
120.259995	-0.01342374	
120.279999	-0.01243287	
120.299995	-0.01330587	
120.320000	-0.01258606	
120.339996	-0.01357692	
120.360001	-0.01270393	
120.379997	-0.01339650	
120.399994	-0.01252350	
120.419998	-0.01321591	
120.439995	-0.01252350	
120.459999	-0.01322988	
120.479996	-0.01253729	
120.500000	-0.01338775	
120.519997	-0.01270543	
120.540001	-0.01324467	
120.559998	-0.01242480	
120.579994	-0.01327360	
120.599998	-0.01273435	
120.619995	-0.01356465	
120.639999	-0.01271586	
120.659996	-0.01356617	
120.680000	-0.01270543	
120.699997	-0.01355423	
120.719994	-0.01270393	
120.739998	-0.01357692	
120.759995	-0.01270393	
120.779999	-0.01340239	
120.799995	-0.01268727	
120.820000	-0.01322651	
120.839996	-0.01252787	
120.860001	-0.01307653	
120.879997	-0.01253729	
120.899994	-0.01326400	
120.919998	-0.01255746	
120.939995	-0.01343048	
120.959999	-0.01270393	
120.979996	-0.01341030	
121.000000	-0.01267669	
121.019997	-0.01321575	
121.040001	-0.01250938	
121.059998	-0.01306257	
121.079994	-0.01252350	
121.099998	-0.01304592	
121.119995	-0.01235335	
121.139999	-0.01338609	
121.159996	-0.01304913	
121.180000	-0.01408169	
121.199997	-0.01320700	
121.219994	-0.01389438	
121.239998	-0.01289225	
121.259995	-0.01340760	
121.279999	-0.01253460	
121.299995	-0.01337700	
121.320000	-0.01270393	
121.339996	-0.01337700	
121.360001	-0.01250400	
121.379997	-0.01335447	
121.399994	-0.01268122	
121.419998	-0.01389085	
121.439995	-0.01306459	
121.459999	-0.01375717	
121.479996	-0.01257814	
121.500000	-0.01289745	
121.519997	-0.01250097	
121.540001	-0.01314361	
121.559998	-0.01295714	
121.579994	-0.01351151	
121.599998	-0.01297766	
121.619995	-0.01382695	
121.639999	-0.01313438	
121.659996	-0.01384544	
121.680000	-0.01283911	
121.699997	-0.01355423	
121.719994	-0.01273435	
121.739998	-0.01340760	
121.759995	-0.01255882	
121.779999	-0.01320146	
121.799995	-0.01255243	
121.820000	-0.01320146	
121.839996	-0.01252821	
121.860001	-0.01335447	
121.879997	-0.01268122	
121.899994	-0.01373397	
121.919998	-0.01290788	
121.939995	-0.01396652	
121.959999	-0.01294453	
121.979996	-0.01377197	
122.000000	-0.01289862	
122.019997	-0.01340744	
122.040001	-0.01258606	
122.059998	-0.01343316	
122.079994	-0.01305181	
122.099998	-0.01389438	
122.119995	-0.01289225	
122.139999	-0.01281473	
122.159996	-0.01160946	
122.180000	-0.00762109	
122.199997	0.00034860	
122.219994	0.01225942	
122.239998	0.02185456	
122.259995	0.02924417	
122.279999	0.03224722	
122.299995	0.03277586	
122.320000	0.03036535	
122.339996	0.02174579	
122.360001	0.00848022	
122.379997	-0.00544816	
122.399994	-0.01246801	
122.419998	-0.01378660	
122.439995	-0.01288417	
122.459999	-0.01262170	
122.479996	-0.01189683	
122.500000	-0.01009516	
122.519997	-0.00832073	
122.540001	-0.00626887	
122.559998	-0.00548801	
122.579994	-0.00763421	
122.599998	-0.01020530	
122.619995	-0.01335649	
122.639999	-0.01341079	
122.659996	-0.01452005	
122.680000	-0.01457250	
122.699997	-0.01490258	
122.719994	-0.01417451	
122.739998	-0.01418780	
122.759995	-0.01407076	
122.779999	-0.01456562	
122.799995	-0.01436535	
122.820000	-0.01489905	
122.839996	-0.01450525	
122.860001	-0.01491216	
122.879997	-0.01429237	
122.899994	-0.01468600	
122.919998	-0.01435038	
122.939995	-0.01466548	
122.959999	-0.01417619	
122.979996	-0.01461925	
123.000000	-0.01423150	
123.019997	-0.01481867	
123.040001	-0.01449163	
123.059998	-0.01500498	
123.079994	-0.01451366	
123.099998	-0.01517513	
123.119995	-0.01470231	
123.139999	-0.01539776	
123.159996	-0.01473628	
123.180000	-0.01538818	
123.199997	-0.01456493	
123.219994	-0.01473258	
123.239998	-0.01408069	
123.259995	-0.01424547	
123.279999	-0.01385520	
123.299995	-0.01450694	
123.320000	-0.01434232	
123.339996	-0.01457788	
123.360001	-0.01405378	
123.379997	-0.01420712	
123.399994	-0.01389724	
123.419998	-0.01455906	
123.439995	-0.01440553	
123.459999	-0.01519161	
123.479996	-0.01452996	
123.500000	-0.01501338	
123.519997	-0.01435560	
123.540001	-0.01471105	
123.559998	-0.01420394	
123.579994	-0.01489787	
123.599998	-0.01454224	
123.619995	-0.01504448	
123.639999	-0.01451869	
123.659996	-0.01497924	
123.680000	-0.01444320	
123.699997	-0.01510350	
123.719994	-0.01464295	
123.739998	-0.01568864	
123.759995	-0.01502834	
123.779999	-0.01565535	
123.799995	-0.01479512	
123.820000	-0.01511107	
123.839996	-0.01448406	
123.860001	-0.01500833	
123.879997	-0.01469256	
123.899994	-0.01486945	
123.919998	-0.01404823	
123.939995	-0.01439881	
123.959999	-0.01422192	
123.979996	-0.01530831	
124.000000	-0.01495773	
124.019997	-0.01544937	
124.040001	-0.01465978	
124.059998	-0.01501036	
124.079994	-0.01451869	
124.099998	-0.01511241	
124.119995	-0.01466633	
124.139999	-0.01512384	
124.159996	-0.01440267	
124.180000	-0.01515983	
124.199997	-0.01470214	
124.219994	-0.01503322	
124.239998	-0.01437141	
124.259995	-0.01459099	
124.279999	-0.01429237	
124.299995	-0.01452661	
124.320000	-0.01404907	
124.339996	-0.01466885	
124.360001	-0.01443446	
124.379997	-0.01535420	
124.399994	-0.01482993	
124.419998	-0.01521078	
124.439995	-0.01454897	
124.459999	-0.01507324	
124.479996	-0.01469256	
124.500000	-0.01500833	
124.519997	-0.01448406	
124.540001	-0.01481110	
124.559998	-0.01432718	
124.579994	-0.01470786	
124.599998	-0.01438083	
124.619995	-0.01521078	
124.639999	-0.01482993	
124.659996	-0.01549158	
124.680000	-0.01482993	
124.699997	-0.01502448	
124.719994	-0.01423521	
124.739998	-0.01479547	
124.759995	-0.01450525	
124.779999	-0.01457351	
124.799995	-0.01391776	
124.820000	-0.01453753	
124.839996	-0.01459672	
124.860001	-0.01493889	
124.879997	-0.01431894	
124.899994	-0.01487936	
124.919998	-0.01453736	
124.939995	-0.01482742	
124.959999	-0.01426716	
124.979996	-0.01478638	
125.000000	-0.01436922	
125.019997	-0.01482674	
125.040001	-0.01418073	
125.059998	-0.01468416	
125.079994	-0.01400401	
125.099998	-0.01475091	
125.119995	-0.01446994	
125.139999	-0.01478942	
125.159996	-0.01404235	
125.180000	-0.01430281	
125.199997	-0.01382023	
125.219994	-0.01363477	
125.239998	-0.01260757	
125.259995	-0.01280633	
125.279999	-0.01269501	
125.299995	-0.01267685	
125.320000	-0.01171103	
125.339996	-0.00952213	
125.360001	-0.00731625	
125.379997	-0.00583304	
125.399994	-0.00562185	
125.419998	-0.00597681	
125.439995	-0.00568154	
125.459999	-0.00518788	
125.479996	-0.00406401	
125.500000	-0.00237180	
125.519997	-0.00104599	
125.540001	0.00126970	
125.559998	0.00303437	
125.579994	0.00503108	
125.599998	0.00634328	
125.619995	0.00965033	
125.639999	0.01260933	
125.659996	0.01612826	
125.680000	0.01752704	
125.699997	0.01976605	
125.719994	0.02047563	
125.739998	0.02118856	
125.759995	0.02118856	
125.779999	0.02122268	
125.799995	0.02090305	
125.820000	0.02061905	
125.839996	0.02061905	
125.860001	0.01961876	
125.879997	0.01845521	
125.899994	0.01650338	
125.919998	0.01571512	
125.939995	0.01339087	
125.959999	0.01072848	
125.979996	0.00293970	
126.000000	-0.00397119	
126.019997	-0.01073007	
126.040001	-0.01232627	
126.059998	-0.01333883	
126.079994	-0.01299363	
126.099998	-0.01319087	
126.119995	-0.01295899	
126.139999	-0.01346056	
126.159996	-0.01310562	
126.180000	-0.01364939	
126.199997	-0.01332471	
126.219994	-0.01370387	
126.239998	-0.01300894	
126.259995	-0.01317944	
126.279999	-0.01280060	
126.299995	-0.01333059	
126.320000	-0.01298320	
126.339996	-0.01351471	
126.360001	-0.01326266	
126.379997	-0.01379265	
126.399994	-0.01310998	
126.419998	-0.01357171	
126.439995	-0.01381518	
126.459999	-0.01447532	
126.479996	-0.01417047	
126.500000	-0.01431289	
126.519997	-0.01401679	
126.540001	-0.01470348	
126.559998	-0.01378761	
126.579994	-0.01392515	
126.599998	-0.01282212	
126.619995	-0.01335229	
126.639999	-0.01285072	
126.659996	-0.01340760	
126.680000	-0.01293680	
126.699997	-0.01373649	
126.719994	-0.01336926	
126.739998	-0.01392598	
126.759995	-0.01314496	
126.779999	-0.01361929	
126.799995	-0.01328115	
126.820000	-0.01313572	
