Time	Paced_right_y_velocity X
112.059998	-0.11903248	
112.079994	-0.07030278	
112.099998	-0.02356916	
112.119995	0.00665771	
112.139999	0.01248549	
112.159996	0.01473234	
112.180000	0.01432578	
112.199997	0.02171645	
112.220001	0.03460824	
112.239998	0.05253607	
112.259995	0.06593252	
112.279999	0.07844589	
112.299995	0.08609334	
112.320000	0.08531967	
112.339996	0.07666806	
112.360001	0.06685043	
112.379997	0.05975841	
112.399994	0.04284269	
112.419998	0.01495728	
112.439995	-0.03877250	
112.459999	-0.10075527	
112.479996	-0.15022954	
112.500000	-0.16562758	
112.519997	-0.15000826	
112.540001	-0.10781445	
112.559998	-0.05320662	
112.579994	-0.01261991	
112.599998	0.00193653	
112.619995	-0.00042884	
112.639999	0.00051496	
112.659996	0.00236245	
112.680000	0.00423950	
112.699997	0.00611761	
112.720001	0.00869073	
112.739998	0.01129657	
112.759995	0.01444903	
112.779999	0.01528213	
112.799995	0.02681947	
112.820000	0.04754996	
112.839996	0.08165740	
112.860001	0.11604858	
112.879997	0.14727545	
112.899994	0.16090466	
112.919998	0.15407956	
112.939995	0.13152076	
112.959999	0.10037380	
112.979996	0.07303056	
113.000000	0.03207970	
113.019997	-0.03459862	
113.040001	-0.12608141	
113.059998	-0.19953156	
113.079994	-0.23678917	
113.099998	-0.22889392	
113.119995	-0.17923917	
113.139999	-0.10159409	
113.159996	-0.03301040	
113.180000	0.00123562	
113.199997	0.01023151	
113.220001	0.01125584	
113.239998	0.01204026	
113.259995	0.01301790	
113.279999	0.01505737	
113.299995	0.01416417	
113.320000	0.02329783	
113.339996	0.03959535	
113.360001	0.05781282	
113.379997	0.06844696	
113.399994	0.08002231	
113.419998	0.08857881	
113.439995	0.08257730	
113.459999	0.06526619	
113.479996	0.03389386	
113.500000	-0.01257682	
113.519997	-0.07412194	
113.540001	-0.11980218	
113.559998	-0.13467875	
113.579994	-0.11752821	
113.599998	-0.08134305	
113.619995	-0.03799838	
113.639999	-0.00450325	
113.659996	0.00637111	
113.680000	0.00522223	
113.699997	0.00127287	
113.720001	0.00119346	
113.739998	0.00368915	
113.759995	0.00632424	
113.779999	0.00805320	
113.799995	0.00932850	
113.820000	0.00837035	
113.839996	0.01460822	
113.860001	0.02692279	
113.879997	0.04846570	
113.899994	0.07079440	
113.919998	0.09759822	
113.939995	0.11821590	
113.959999	0.12521055	
113.979996	0.11644663	
114.000000	0.09819091	
114.019997	0.07600322	
114.040001	0.04929749	
114.059998	0.03077399	
114.079994	0.00817595	
114.099998	-0.01524003	
114.119995	-0.05939718	
114.139999	-0.10900853	
114.159996	-0.15593779	
114.180000	-0.17808054	
114.199997	-0.16962780	
114.220001	-0.13283536	
114.239998	-0.08198380	
114.259995	-0.03724444	
114.279999	-0.00722979	
114.299995	0.00252363	
114.320000	0.00554609	
114.339996	0.00173369	
114.360001	-0.00110573	
114.379997	-0.00313129	
114.399994	-0.00580083	
114.419998	-0.00761946	
114.439995	-0.00651739	
114.459999	-0.00300320	
114.479996	0.00355504	
114.500000	0.01021536	
114.519997	0.01545014	
114.540001	0.01541897	
114.559998	0.01352125	
114.579994	0.00951352	
114.599998	0.01146607	
114.619995	0.01712174	
114.639999	0.03250178	
114.659996	0.04990676	
114.680000	0.07306943	
114.699997	0.09322628	
114.720001	0.11350378	
114.739998	0.12703092	
114.759995	0.13365561	
114.779999	0.12944274	
114.799995	0.10962606	
114.820000	0.08118162	
114.839996	0.04045204	
114.860001	0.00398916	
114.879997	-0.03682138	
114.899994	-0.08769827	
114.919998	-0.14888956	
114.939995	-0.18999787	
114.959999	-0.19914263	
114.979996	-0.17927946	
115.000000	-0.13495907	
115.019997	-0.07539519	
115.040001	-0.02434663	
115.059998	-0.00314861	
115.079994	-0.00196590	
115.099998	-0.00172307	
115.119995	-0.00026834	
115.139999	0.00075779	
115.159996	0.00120172	
115.180000	0.00157723	
115.199997	0.00145460	
115.220001	0.00023811	
115.239998	-0.00020489	
115.259995	-0.00058046	
115.279999	-0.00057674	
115.299995	0.00107605	
115.320000	0.00502697	
115.339996	0.00810219	
115.360001	0.01050221	
115.379997	0.01293886	
115.399994	0.01538675	
115.419998	0.01474370	
115.439995	0.01548137	
115.459999	0.01788449	
115.479996	0.02698270	
115.500000	0.03870855	
115.519997	0.05528354	
115.540001	0.06941424	
115.559998	0.08344281	
115.579994	0.09319803	
115.599998	0.09172915	
115.619995	0.08063252	
115.639999	0.04960930	
115.659996	-0.00684559	
115.680000	-0.07948115	
115.699997	-0.13162352	
115.720001	-0.15041214	
115.739998	-0.13549949	
115.759995	-0.09783192	
115.779999	-0.04806579	
115.799995	-0.01127359	
115.820000	-0.00037216	
115.839996	-0.00270934	
115.860001	-0.00492713	
115.879997	-0.00468176	
115.899994	-0.00246825	
115.919998	-0.00081770	
115.939995	0.00056693	
115.959999	0.00434927	
115.979996	0.00827380	
116.000000	0.01028093	
116.019997	0.00986910	
116.040001	0.01126130	
116.059998	0.01125422	
116.079994	0.01436912	
116.099998	0.02149858	
116.119995	0.04148910	
116.139999	0.06494364	
116.159996	0.09485473	
116.180000	0.12181552	
116.199997	0.13581043	
116.219994	0.12933792	
116.239998	0.09991410	
116.259995	0.05895685	
116.279999	0.00762281	
116.299995	-0.05040303	
116.320000	-0.11304085	
116.339996	-0.15454224	
116.360001	-0.16672307	
116.379997	-0.14989550	
116.399994	-0.11475758	
116.419998	-0.06719813	
116.439995	-0.02374536	
116.459999	-0.00392174	
116.479996	-0.00336828	
116.500000	-0.00434710	
116.519997	-0.00144951	
116.540001	0.00272617	
116.559998	0.00615039	
116.579994	0.00749739	
116.599998	0.00632771	
116.619995	0.00148086	
116.639999	-0.00124120	
116.659996	-0.00162255	
116.680000	0.00120141	
116.699997	0.00467809	
116.719994	0.00875989	
116.739998	0.01162352	
116.759995	0.01209837	
116.779999	0.00985165	
116.799995	0.01285858	
116.820000	0.02102261	
116.839996	0.03737967	
116.860001	0.05549805	
116.879997	0.07608543	
116.899994	0.09173561	
116.919998	0.09600709	
116.939995	0.08660340	
116.959999	0.06741692	
116.979996	0.04868555	
117.000000	0.01192993	
117.019997	-0.04062359	
117.040001	-0.09532219	
117.059998	-0.12621042	
117.079994	-0.13659808	
117.099998	-0.12409037	
117.119995	-0.08742520	
117.139999	-0.04251002	
117.159996	-0.01330555	
117.180000	-0.00674911	
117.199997	-0.00374603	
117.219994	-0.00146516	
117.239998	0.00012914	
117.259995	0.00095715	
117.279999	0.00095715	
117.299995	-0.00012896	
117.320000	-0.00031131	
117.339996	0.00124288	
117.360001	0.00460601	
117.379997	0.00766975	
117.399994	0.01080781	
117.419998	0.01270907	
117.439995	0.01249282	
117.459999	0.01050594	
117.479996	0.01491059	
117.500000	0.02338370	
117.519997	0.04080091	
117.540001	0.06004967	
117.559998	0.08910494	
117.579994	0.11969452	
117.599998	0.14362521	
117.619995	0.15040500	
117.639999	0.13734339	
117.659996	0.10954243	
117.680000	0.05624720	
117.699997	-0.02085876	
117.719994	-0.11395068	
117.739998	-0.18173480	
117.759995	-0.20990153	
117.779999	-0.19418211	
117.799995	-0.14684194	
117.820000	-0.08133088	
117.839996	-0.02359076	
117.860001	0.00156015	
117.879997	0.00139022	
117.899994	-0.00406472	
117.919998	-0.00311031	
117.939995	-0.00043822	
117.959999	-0.00027387	
117.979996	-0.00105413	
118.000000	0.00019024	
118.019997	0.00233365	
118.040001	0.00475533	
118.059998	0.00755569	
118.079994	0.01225999	
118.099998	0.01432411	
118.119995	0.02087956	
118.139999	0.03213657	
118.159996	0.04886753	
118.180000	0.06268345	
118.199997	0.07245457	
118.219994	0.07348567	
118.239998	0.06733720	
118.259995	0.06043369	
118.279999	0.04075826	
118.299995	0.00644984	
118.320000	-0.04143658	
118.339996	-0.08264398	
118.360001	-0.11121453	
118.379997	-0.11478000	
118.399994	-0.09287903	
118.419998	-0.05578123	
118.439995	-0.02394510	
118.459999	-0.00745387	
118.479996	-0.00108803	
118.500000	-0.00121910	
118.519997	0.00085197	
118.540001	0.00357690	
118.559998	0.00377900	
118.579994	0.00093045	
118.599998	-0.00102905	
118.619995	-0.00172580	
118.639999	-0.00267854	
118.659996	-0.00370958	
118.680000	0.00097888	
118.699997	0.00875530	
118.719994	0.01465808	
118.739998	0.01701333	
118.759995	0.02035504	
118.779999	0.02214262	
118.799995	0.02847921	
118.820000	0.03954785	
118.839996	0.05645538	
118.860001	0.07033457	
118.879997	0.07776379	
118.899994	0.07628820	
118.919998	0.05837230	
118.939995	0.03181049	
118.959999	-0.00323541	
118.979996	-0.04030048	
119.000000	-0.07838523	
119.019997	-0.10004735	
119.040001	-0.10121050	
119.059998	-0.08348931	
119.079994	-0.05600730	
119.099998	-0.02860687	
119.119995	-0.00821842	
119.139999	-0.00198018	
119.159996	-0.00409018	
119.180000	-0.00795374	
119.199997	-0.00842499	
119.219994	-0.00644661	
119.239998	-0.00603876	
119.259995	-0.00544557	
119.279999	-0.00237593	
119.299995	0.00101694	
119.320000	0.00284978	
119.339996	0.00404610	
119.360001	0.00843486	
119.379997	0.01107864	
119.399994	0.01803716	
119.419998	0.02784802	
119.439995	0.04911508	
119.459999	0.07293817	
119.479996	0.10039020	
119.500000	0.12139232	
119.519997	0.13152504	
119.540001	0.12619354	
119.559998	0.10294276	
119.579994	0.07217213	
119.599998	0.02172818	
119.619995	-0.04761006	
119.639999	-0.12484921	
119.659996	-0.17437083	
119.680000	-0.18838574	
119.699997	-0.16690338	
119.719994	-0.11650499	
119.739998	-0.05433644	
119.759995	-0.00817794	
119.779999	0.00499151	
119.799995	0.00197080	
119.820000	-0.00176734	
119.839996	-0.00243479	
119.860001	0.00014740	
119.879997	0.00334115	
119.899994	0.00614052	
119.919998	0.00793071	
119.939995	0.00799813	
119.959999	0.00762740	
119.979996	0.00708929	
120.000000	0.00712163	
120.019997	0.00646834	
120.040001	0.00633138	
120.059998	0.00622359	
120.079994	0.00579127	
120.099998	0.00515363	
120.119995	0.00373553	
120.139999	0.00157375	
120.159996	-0.00157369	
120.180000	-0.00393732	
120.199997	-0.00414600	
120.219994	-0.00227839	
120.239998	0.00058220	
120.259995	0.00315048	
120.279999	0.00435225	
120.299995	0.00393999	
120.320000	0.00289517	
120.339996	0.00115794	
120.360001	0.00310584	
120.379997	0.00879404	
120.399994	0.01375985	
120.419998	0.01474482	
120.439995	0.01471477	
120.459999	0.01307663	
120.479996	0.01751625	
120.500000	0.02930821	
120.519997	0.04725336	
120.540001	0.06175877	
120.559998	0.06578320	
120.579994	0.05778780	
120.599998	0.04287149	
120.619995	0.02984112	
120.639999	0.02734697	
120.659996	0.03436548	
120.680000	0.04588649	
120.699997	0.05927965	
120.719994	0.06650776	
120.739998	0.06460235	
120.759995	0.05338308	
120.779999	0.03765323	
120.799995	0.01161297	
120.820000	-0.02660291	
120.839996	-0.08432700	
120.860001	-0.13887890	
120.879997	-0.17076935	
120.899994	-0.16926545	
120.919998	-0.14054807	
120.939995	-0.09208368	
120.959999	-0.03994304	
120.979996	-0.00786030	
121.000000	-0.00037303	
121.019997	-0.00424795	
121.040001	-0.00358006	
121.059998	-0.00146019	
121.079994	0.00069638	
121.099998	0.00314725	
121.119995	0.00230924	
121.139999	-0.00041214	
121.159996	-0.00293044	
121.180000	-0.00336108	
121.199997	-0.00310329	
121.219994	-0.00226137	
121.239998	0.00041183	
121.259995	0.00291522	
121.279999	0.00357715	
121.299995	0.00230602	
121.320000	0.00258759	
121.339996	0.00158635	
121.360001	0.00105457	
121.379997	0.00071991	
121.399994	0.00147602	
121.419998	0.00189332	
121.439995	0.00097938	
121.459999	-0.00046175	
121.479996	0.00036756	
121.500000	0.00372765	
121.519997	0.00783168	
121.540001	0.01111614	
121.559998	0.01303180	
121.579994	0.01192030	
121.599998	0.00861069	
121.619995	0.00498133	
121.639999	0.00862597	
121.659996	0.01755747	
121.680000	0.02939495	
121.699997	0.03894516	
121.719994	0.04569365	
121.739998	0.04673089	
121.759995	0.04422247	
121.779999	0.03994255	
121.799995	0.04074311	
121.820000	0.04664068	
121.839996	0.04912178	
121.860001	0.04528331	
121.879997	0.03867930	
121.899994	0.03297129	
121.919998	0.03127678	
121.939995	0.03627587	
121.959999	0.04604271	
121.979996	0.05449588	
122.000000	0.05280200	
122.019997	0.04339347	
122.040001	0.02779450	
122.059998	0.01236610	
122.079994	-0.00215042	
122.099998	-0.01151791	
122.119995	-0.01916276	
122.139999	-0.02138943	
122.159996	-0.02214678	
122.180000	-0.02512968	
122.199997	-0.05481905	
122.219994	-0.10530690	
122.239998	-0.14880921	
122.259995	-0.16284014	
122.279999	-0.15037656	
122.299995	-0.11543223	
122.320000	-0.06163875	
122.339996	-0.01613801	
122.360001	0.00116924	
122.379997	-0.00353921	
122.399994	-0.00304400	
122.419998	-0.00113814	
122.439995	0.00020148	
122.459999	-0.00025084	
122.479996	0.00125300	
122.500000	0.00439882	
122.519997	0.00825673	
122.540001	0.01189907	
122.559998	0.01317175	
122.579994	0.01107652	
122.599998	0.00821960	
122.619995	0.00686689	
122.639999	0.00942473	
122.659996	0.01389471	
122.680000	0.02584804	
122.699997	0.04106268	
122.719994	0.05681804	
122.739998	0.06714796	
122.759995	0.08470909	
122.779999	0.10480181	
122.799995	0.11796605	
122.820000	0.11820354	
122.839996	0.10939050	
122.860001	0.09501436	
122.879997	0.06234370	
122.899994	0.02319855	
122.919998	-0.01545846	
122.939995	-0.06053526	
122.959999	-0.12226454	
122.979996	-0.17221192	
123.000000	-0.18807511	
123.019997	-0.16995271	
123.040001	-0.12960559	
123.059998	-0.07452825	
123.079994	-0.02219024	
123.099998	0.00459409	
123.119995	0.00628543	
123.139999	0.00261882	
123.159996	-0.00106127	
123.180000	-0.00375795	
123.199997	-0.00585609	
123.219994	-0.00642296	
123.239998	-0.00448140	
123.259995	-0.00083757	
123.279999	0.00246117	
123.299995	0.00351518	
123.320000	0.00408273	
123.339996	0.00274858	
123.360001	0.00162069	
123.379997	0.00054538	
123.399994	0.00211721	
123.419998	0.00375366	
123.439995	0.00469001	
123.459999	0.00501014	
123.479996	0.00580810	
123.500000	0.00640719	
123.519997	0.00613021	
123.540001	0.00533374	
123.559998	0.00670521	
123.579994	0.01085760	
123.599998	0.01537178	
123.619995	0.01662510	
123.639999	0.02398502	
123.659996	0.03671185	
123.680000	0.04845595	
123.699997	0.05446533	
123.719994	0.06154506	
123.739998	0.06698156	
123.759995	0.05833709	
123.779999	0.04031141	
123.799995	0.01938206	
123.820000	0.00210293	
123.839996	-0.02472238	
123.860001	-0.05018548	
123.879997	-0.06840692	
123.899994	-0.07501105	
123.919998	-0.07459152	
123.939995	-0.06624818	
123.959999	-0.05034802	
123.979996	-0.03389535	
124.000000	-0.02011867	
124.019997	-0.01339502	
124.040001	-0.00868806	
124.059998	-0.00682659	
124.079994	-0.00427433	
124.099998	-0.00261404	
124.119995	-0.00182725	
124.139999	-0.00079212	
124.159996	-0.00045635	
124.180000	-0.00219022	
124.199997	-0.00377303	
124.219994	-0.00462631	
124.239998	-0.00389566	
124.259995	-0.00146069	
124.279999	0.00085086	
124.299995	0.00231204	
124.320000	0.00304412	
124.339996	0.00285109	
124.360001	0.00315371	
124.379997	0.00464134	
124.399994	0.00823183	
124.419998	0.01168139	
124.439995	0.01246345	
124.459999	0.01013272	
124.479996	0.00849533	
124.500000	0.00807369	
124.519997	0.01021921	
124.540001	0.01374563	
124.559998	0.01897917	
124.579994	0.02284496	
124.599998	0.02820528	
124.619995	0.03478122	
124.639999	0.04342011	
124.659996	0.05001982	
124.680000	0.05167056	
124.699997	0.04710168	
124.719994	0.03535932	
124.739998	0.02218999	
124.759995	0.01024423	
124.779999	0.00327279	
124.799995	-0.00100409	
124.820000	-0.00087296	
124.839996	-0.00043611	
124.860001	0.00141251	
124.879997	-0.00388591	
124.899994	-0.01639754	
124.919998	-0.03964446	
124.939995	-0.06499027	
124.959999	-0.08334247	
124.979996	-0.08528589	
125.000000	-0.07105181	
125.019997	-0.04765042	
125.040001	-0.02310238	
125.059998	-0.00694729	
125.079994	-0.00142666	
125.099998	-0.00564257	
125.119995	-0.00774165	
125.139999	-0.00764318	
125.159996	-0.00583585	
125.180000	-0.00337052	
125.199997	-0.00044070	
125.219994	0.00094604	
125.239998	0.00150371	
125.259995	0.00218463	
125.279999	0.00304331	
125.299995	0.00292150	
125.320000	0.00292243	
125.339996	0.00296961	
125.360001	0.00256089	
125.379997	0.00255195	
125.399994	0.00434468	
125.419998	0.00607532	
125.439995	0.00901284	
125.459999	0.01226694	
125.479996	0.02251229	
125.500000	0.03568914	
125.519997	0.05230274	
125.540001	0.06501634	
125.559998	0.07606146	
125.579994	0.08200242	
125.599998	0.07906199	
125.619995	0.06813044	
125.639999	0.05299211	
125.659996	0.03888606	
125.680000	0.02337805	
125.699997	0.01338186	
125.719994	0.00835812	
125.739998	0.00956487	
125.759995	0.01427630	
125.779999	0.02193587	
125.799995	0.02923787	
125.820000	0.03400580	
125.839996	0.03113094	
125.860001	0.02064865	
125.879997	-0.00138345	
125.899994	-0.02445373	
125.919998	-0.06059791	
125.939995	-0.10107639	
125.959999	-0.13197941	
125.979996	-0.13767289	
126.000000	-0.12666373	
126.019997	-0.10375357	
126.040001	-0.06803781	
126.059998	-0.03529935	
126.079994	-0.01593244	
126.099998	-0.01250238	
126.119995	-0.00605769	
126.139999	-0.00105246	
126.159996	-0.00052763	
126.180000	-0.00331520	
126.199997	-0.00317165	
126.219994	0.00023780	
126.239998	0.00318525	
126.259995	0.00397948	
126.279999	0.00437883	
126.299995	0.00293044	
126.320000	-0.00060666	
126.339996	-0.00341907	
126.360001	-0.00229254	
126.379997	-0.00060325	
126.399994	0.00012045	
126.419998	-0.00004781	
126.439995	0.00011896	
126.459999	0.00144417	
126.479996	0.00363154	
126.500000	0.00551926	
126.519997	0.00629121	
126.540001	0.00603385	
126.559998	0.00470386	
126.579994	0.00251618	
126.599998	0.00062970	
126.619995	0.00002769	
126.639999	-0.00062051	
126.659996	-0.00234060	
126.680000	-0.00320288	
126.699997	-0.00221748	
126.719994	-0.00147788	
126.739998	-0.00086209	
126.759995	0.00073990	
126.779999	0.00246347	
126.799995	0.00233930	
126.820000	0.00135538	
126.839996	0.00147757	
126.860001	0.00160076	
126.879997	0.00073891	
126.899994	-0.00012281	
126.919998	0.00000000	
126.939995	0.00012281	
