Time	Paced_left_y_velocity X
111.739998	-0.09417450	
111.759995	-0.04816171	
111.779999	-0.01570203	
111.799995	0.00024612	
111.820000	0.00178814	
111.839996	0.00614108	
111.860001	0.00874704	
111.879997	0.01888088	
111.899994	0.03388368	
111.919998	0.05983038	
111.939995	0.08977859	
111.959999	0.12442037	
111.979996	0.15482536	
112.000000	0.18614933	
112.019997	0.20984863	
112.040001	0.22674231	
112.059998	0.23419033	
112.079994	0.21299879	
112.099998	0.15438479	
112.119995	0.04504210	
112.139999	-0.10266449	
112.159996	-0.25877744	
112.180000	-0.36211824	
112.199997	-0.38172558	
112.220001	-0.32155257	
112.239998	-0.22047290	
112.259995	-0.11202800	
112.279999	-0.03127970	
112.299995	0.00082900	
112.320000	0.00441838	
112.339996	0.00454547	
112.360001	0.02103993	
112.379997	0.05944419	
112.399994	0.12083750	
112.419998	0.18422018	
112.439995	0.23387718	
112.459999	0.25369391	
112.479996	0.22282505	
112.500000	0.14725359	
112.519997	0.05693508	
112.540001	-0.00808313	
112.559998	-0.04338360	
112.579994	-0.04748179	
112.599998	-0.04374507	
112.619995	-0.05560726	
112.639999	-0.10830284	
112.659996	-0.17642905	
112.680000	-0.21826802	
112.699997	-0.21887395	
112.720001	-0.18142268	
112.739998	-0.11930529	
112.759995	-0.05155024	
112.779999	-0.00796138	
112.799995	0.00645797	
112.820000	0.00387262	
112.839996	0.01474978	
112.860001	0.03157933	
112.879997	0.05735815	
112.899994	0.09558495	
112.919998	0.15207572	
112.939995	0.20787156	
112.959999	0.25700712	
112.979996	0.28695962	
113.000000	0.28334609	
113.019997	0.24503033	
113.040001	0.16779794	
113.059998	0.05912791	
113.079994	-0.10247009	
113.099998	-0.26187006	
113.119995	-0.36263475	
113.139999	-0.37451005	
113.159996	-0.32981548	
113.180000	-0.23828915	
113.199997	-0.13069914	
113.220001	-0.05401967	
113.239998	-0.02853708	
113.259995	-0.02922713	
113.279999	-0.01644622	
113.299995	-0.00370244	
113.320000	0.01622109	
113.339996	0.04135729	
113.360001	0.06700304	
113.379997	0.07919902	
113.399994	0.09807649	
113.419998	0.11918677	
113.439995	0.14565761	
113.459999	0.17331614	
113.479996	0.21414363	
113.500000	0.24453311	
113.519997	0.24809448	
113.540001	0.22581521	
113.559998	0.17757030	
113.579994	0.11193605	
113.599998	0.02196815	
113.619995	-0.08777501	
113.639999	-0.22642815	
113.659996	-0.33917183	
113.680000	-0.39300194	
113.699997	-0.37063041	
113.720001	-0.29761362	
113.739998	-0.18729727	
113.759995	-0.07775491	
113.779999	-0.01146843	
113.799995	0.00584442	
113.820000	0.00107319	
113.839996	-0.00188400	
113.860001	-0.00277478	
113.879997	-0.00284730	
113.899994	-0.00198204	
113.919998	0.00000000	
113.939995	0.00198173	
113.959999	0.00285444	
113.979996	0.00272877	
114.000000	0.00166912	
114.019997	-0.00056010	
114.040001	-0.00060300	
114.059998	0.00001962	
114.079994	0.01205652	
114.099998	0.02435339	
114.119995	0.04473861	
114.139999	0.06536901	
114.159996	0.09790785	
114.180000	0.12940870	
114.199997	0.16013515	
114.220001	0.17444719	
114.239998	0.17397062	
114.259995	0.15526786	
114.279999	0.12058772	
114.299995	0.08523622	
114.320000	0.05284136	
114.339996	0.03169004	
114.360001	0.01629497	
114.379997	0.01299617	
114.399994	0.01426041	
114.419998	0.01987684	
114.439995	0.01768873	
114.459999	0.00744549	
114.479996	-0.01785183	
114.500000	-0.04919678	
114.519997	-0.09740159	
114.540001	-0.15712988	
114.559998	-0.21473339	
114.579994	-0.24083677	
114.599998	-0.23209612	
114.619995	-0.19146848	
114.639999	-0.12603433	
114.659996	-0.05818429	
114.680000	-0.01430598	
114.699997	-0.00044964	
114.720001	-0.00102868	
114.739998	-0.00638881	
114.759995	-0.00683597	
114.779999	-0.00219395	
114.799995	0.00204475	
114.820000	0.00303785	
114.839996	0.00299352	
114.860001	0.00357640	
114.879997	0.00059536	
114.899994	-0.00293124	
114.919998	-0.00280539	
114.939995	0.00000528	
114.959999	0.00166036	
114.979996	0.00299116	
115.000000	0.00225467	
115.019997	0.00082087	
115.040001	-0.00188885	
115.059998	-0.00349072	
115.079994	-0.00318258	
115.099998	-0.00152339	
115.119995	0.00444092	
115.139999	0.01121920	
115.159996	0.01148252	
115.180000	0.00590769	
115.199997	0.00025953	
115.220001	-0.00456186	
115.239998	-0.00514313	
115.259995	-0.00248216	
115.279999	0.00082937	
115.299995	0.00160790	
115.320000	-0.00082888	
115.339996	-0.00306051	
115.360001	-0.00800937	
115.379997	-0.00971990	
115.399994	-0.00087755	
115.419998	0.01058814	
115.439995	0.02428249	
115.459999	0.03213049	
115.479996	0.05671808	
115.500000	0.09915725	
115.519997	0.16827311	
115.540001	0.23128493	
115.559998	0.27731845	
115.579994	0.28756145	
115.599998	0.25080457	
115.619995	0.17242771	
115.639999	0.07121330	
115.659996	-0.01272099	
115.680000	-0.06910156	
115.699997	-0.08922470	
115.720001	-0.08436252	
115.739998	-0.05558261	
115.759995	-0.01929377	
115.779999	0.00862187	
115.799995	0.01483236	
115.820000	0.00174430	
115.839996	-0.01819636	
115.860001	-0.03777356	
115.879997	-0.07694081	
115.899994	-0.13558201	
115.919998	-0.19994953	
115.939995	-0.23713058	
115.959999	-0.24025115	
115.979996	-0.20728073	
116.000000	-0.14150919	
116.019997	-0.06511420	
116.040001	-0.01447430	
116.059998	0.00175300	
116.079994	0.00101626	
116.099998	-0.00336456	
116.119995	-0.00603379	
116.139999	-0.00554938	
116.159996	-0.00218364	
116.180000	0.00173518	
116.199997	0.00436045	
116.219994	0.00401356	
116.239998	0.00852042	
116.259995	0.01216183	
116.279999	0.02885149	
116.299995	0.05225028	
116.320000	0.09256952	
116.339996	0.13002363	
116.360001	0.17032449	
116.379997	0.19789374	
116.399994	0.21092014	
116.419998	0.20265993	
116.439995	0.18583566	
116.459999	0.16521800	
116.479996	0.13231729	
116.500000	0.09479376	
116.519997	0.05389630	
116.540001	0.01981518	
116.559998	-0.02063226	
116.579994	-0.04986820	
116.599998	-0.08653679	
116.619995	-0.15256579	
116.639999	-0.24222988	
116.659996	-0.30442446	
116.680000	-0.31267285	
116.699997	-0.27161789	
116.719994	-0.19462045	
116.739998	-0.09745989	
116.759995	-0.02160295	
116.779999	0.00517753	
116.799995	0.00013144	
116.820000	-0.00310006	
116.839996	-0.00280253	
116.860001	-0.00002086	
116.879997	-0.00108729	
116.899994	-0.00142623	
116.919998	-0.00081869	
116.939995	0.00002900	
116.959999	-0.00151545	
116.979996	-0.00284593	
117.000000	-0.00150272	
117.019997	0.00053216	
117.040001	0.00492595	
117.059998	0.00593383	
117.079994	0.01746372	
117.099998	0.03055606	
117.119995	0.05608211	
117.139999	0.08288159	
117.159996	0.11541081	
117.180000	0.13667680	
117.199997	0.15570080	
117.219994	0.16348201	
117.239998	0.15985103	
117.259995	0.14687410	
117.279999	0.12720607	
117.299995	0.10611734	
117.320000	0.07817972	
117.339996	0.05635108	
117.360001	0.03720657	
117.379997	0.02488487	
117.399994	0.00841226	
117.419998	-0.00416773	
117.439995	-0.02311653	
117.459999	-0.04250219	
117.479996	-0.07378400	
117.500000	-0.13201964	
117.519997	-0.20498836	
117.540001	-0.25374916	
117.559998	-0.25872353	
117.579994	-0.22526531	
117.599998	-0.16198462	
117.619995	-0.08428249	
117.639999	-0.02343517	
117.659996	-0.00037688	
117.680000	-0.00297266	
117.699997	-0.00418903	
117.719994	-0.00377645	
117.739998	-0.00323920	
117.759995	-0.00184985	
117.779999	0.00082118	
117.799995	0.00172928	
117.820000	0.00098906	
117.839996	-0.00054923	
117.860001	-0.00109486	
117.879997	-0.00252811	
117.899994	-0.00189630	
117.919998	0.00320983	
117.939995	0.00713939	
117.959999	0.00996974	
117.979996	0.01191459	
118.000000	0.01598689	
118.019997	0.01447535	
118.040001	0.01865854	
118.059998	0.02102485	
118.079994	0.03193721	
118.099998	0.04593753	
118.119995	0.07734066	
118.139999	0.11677334	
118.159996	0.15249011	
118.180000	0.16831855	
118.199997	0.17110805	
118.219994	0.16200517	
118.239998	0.14453126	
118.259995	0.12583280	
118.279999	0.11109271	
118.299995	0.10009075	
118.320000	0.07155622	
118.339996	0.03129354	
118.360001	-0.03043791	
118.379997	-0.11619455	
118.399994	-0.22021255	
118.419998	-0.29270053	
118.439995	-0.31171092	
118.459999	-0.27354944	
118.479996	-0.20058091	
118.500000	-0.11038695	
118.519997	-0.03652757	
118.540001	-0.00351214	
118.559998	-0.00010928	
118.579994	-0.00282911	
118.599998	-0.00010400	
118.619995	0.00508502	
118.639999	0.00388032	
118.659996	-0.00104544	
118.680000	-0.00332376	
118.699997	-0.00233222	
118.719994	0.00033534	
118.739998	0.00419635	
118.759995	0.01230177	
118.779999	0.01670028	
118.799995	0.02109780	
118.820000	0.02069541	
118.839996	0.03151035	
118.860001	0.04667079	
118.879997	0.07701457	
118.899994	0.11195741	
118.919998	0.14143053	
118.939995	0.15090114	
118.959999	0.15221605	
118.979996	0.14982565	
119.000000	0.13456003	
119.019997	0.11364602	
119.040001	0.08429385	
119.059998	0.05072105	
119.079994	-0.00553218	
119.099998	-0.07049321	
119.119995	-0.14731772	
119.139999	-0.21128298	
119.159996	-0.24627011	
119.180000	-0.23515853	
119.199997	-0.19290558	
119.219994	-0.13035239	
119.239998	-0.06145839	
119.259995	-0.01438489	
119.279999	0.00124381	
119.299995	-0.00059238	
119.320000	0.00084105	
119.339996	0.00085284	
119.360001	0.00146646	
119.379997	0.00360273	
119.399994	0.00864099	
119.419998	0.00961658	
119.439995	0.02017815	
119.459999	0.03364656	
119.479996	0.05324636	
119.500000	0.06703322	
119.519997	0.09327906	
119.540001	0.12017086	
119.559998	0.14753640	
119.579994	0.16382889	
119.599998	0.17656241	
119.619995	0.17780246	
119.639999	0.16753083	
119.659996	0.15174082	
119.680000	0.12978987	
119.699997	0.11146288	
119.719994	0.08925339	
119.739998	0.07177905	
119.759995	0.05044004	
119.779999	0.03854848	
119.799995	0.01612858	
119.820000	-0.02386681	
119.839996	-0.11269042	
119.860001	-0.22452874	
119.879997	-0.32339492	
119.899994	-0.36915314	
119.919998	-0.34907079	
119.939995	-0.26818800	
119.959999	-0.15808065	
119.979996	-0.06538329	
120.000000	-0.01679404	
120.019997	-0.00419778	
120.040001	-0.00743251	
120.059998	-0.01332573	
120.079994	-0.01102356	
120.099998	-0.00130348	
120.119995	0.00266054	
120.139999	0.00348221	
120.159996	0.00554013	
120.180000	0.00574322	
120.199997	0.00293304	
120.219994	0.00096696	
120.239998	0.00208833	
120.259995	0.00216514	
120.279999	0.00058928	
120.299995	-0.00091642	
120.320000	-0.00134626	
120.339996	-0.00113286	
120.360001	0.00081453	
120.379997	0.00225771	
120.399994	0.00288524	
120.419998	0.00178646	
120.439995	-0.00001577	
120.459999	-0.00217842	
120.479996	-0.00118036	
120.500000	0.00067701	
120.519997	0.00045728	
120.540001	-0.00043797	
120.559998	-0.00102768	
120.579994	-0.00152104	
120.599998	-0.00333010	
120.619995	-0.00310081	
120.639999	-0.00123518	
120.659996	0.00048162	
120.680000	-0.00003663	
120.699997	-0.00012945	
120.719994	0.00095914	
120.739998	0.00070861	
120.759995	0.00171543	
120.779999	0.00265967	
120.799995	0.00366084	
120.820000	0.00247949	
120.839996	0.00143473	
120.860001	0.00056910	
120.879997	-0.00119228	
120.899994	-0.00292150	
120.919998	-0.00265638	
120.939995	-0.00142883	
120.959999	-0.00045449	
120.979996	0.00134297	
121.000000	0.00309050	
121.019997	0.00262080	
121.040001	0.00259957	
121.059998	0.00286822	
121.079994	0.00021253	
121.099998	-0.00445545	
121.119995	-0.00814578	
121.139999	-0.00875660	
121.159996	-0.00904190	
121.180000	-0.00567548	
121.199997	0.00078392	
121.219994	0.00666299	
121.239998	0.00733981	
121.259995	0.00506807	
121.279999	0.00350543	
121.299995	0.00213422	
121.320000	0.00031317	
121.339996	-0.00048739	
121.360001	-0.00244199	
121.379997	-0.00463662	
121.399994	-0.00514605	
121.419998	-0.00286183	
121.439995	0.00315395	
121.459999	0.00626457	
121.479996	0.00715951	
121.500000	0.00382612	
121.519997	-0.00064541	
121.540001	-0.00547468	
121.559998	-0.00743189	
121.579994	-0.00687341	
121.599998	-0.00458422	
121.619995	-0.00078628	
121.639999	0.00038954	
121.659996	0.00267656	
121.680000	0.00418660	
121.699997	0.00530419	
121.719994	0.00478526	
121.739998	0.00304660	
121.759995	0.00268835	
121.779999	0.00223281	
121.799995	0.00044381	
121.820000	-0.00135514	
121.839996	-0.00343906	
121.860001	-0.00441459	
121.879997	-0.00603416	
121.899994	-0.00533480	
121.919998	-0.00346949	
121.939995	-0.00141449	
121.959999	0.00171711	
121.979996	0.00484971	
122.000000	0.00501952	
122.019997	0.00102979	
122.040001	-0.00163019	
122.059998	-0.00321337	
122.079994	0.00098093	
122.099998	0.00435002	
122.119995	0.03063876	
122.139999	0.09228304	
122.159996	0.19638580	
122.180000	0.30304176	
122.199997	0.38636714	
122.219994	0.41496402	
122.239998	0.37259015	
122.259995	0.26164442	
122.279999	0.09526414	
122.299995	-0.10543343	
122.320000	-0.30321807	
122.339996	-0.42971563	
122.360001	-0.46120459	
122.379997	-0.40427220	
122.399994	-0.28293502	
122.419998	-0.13383107	
122.439995	-0.01074560	
122.459999	0.04558685	
122.479996	0.06255170	
122.500000	0.07209564	
122.519997	0.06105730	
122.540001	0.02247442	
122.559998	-0.02761768	
122.579994	-0.06341758	
122.599998	-0.08437034	
122.619995	-0.08329411	
122.639999	-0.05966559	
122.659996	-0.02574386	
122.680000	-0.00576426	
122.699997	-0.00123562	
122.719994	0.00286102	
122.739998	0.00340373	
122.759995	-0.00083384	
122.779999	-0.00582486	
122.799995	-0.00638434	
122.820000	-0.00278335	
122.839996	-0.00003191	
122.860001	0.00123711	
122.879997	0.00191977	
122.899994	0.00317326	
122.919998	0.00213968	
122.939995	0.00052185	
122.959999	0.00004756	
122.979996	-0.00140599	
123.000000	-0.00351804	
123.019997	-0.00357808	
123.040001	-0.00429501	
123.059998	-0.00415773	
123.079994	-0.00404436	
123.099998	-0.00308715	
123.119995	-0.00328719	
123.139999	-0.00174008	
123.159996	0.00301401	
123.180000	0.00658910	
123.199997	0.00929373	
123.219994	0.01065911	
123.239998	0.00854569	
123.259995	0.00175126	
123.279999	-0.00083086	
123.299995	-0.00181415	
123.320000	-0.00102880	
123.339996	0.00152457	
123.360001	0.00244193	
123.379997	0.00018092	
123.399994	-0.00518275	
123.419998	-0.00773351	
123.439995	-0.00761486	
123.459999	-0.00480134	
123.479996	-0.00048839	
123.500000	0.00411669	
123.519997	0.00347663	
123.540001	0.00035378	
123.559998	-0.00112386	
123.579994	-0.00264284	
123.599998	-0.00320505	
123.619995	-0.00156313	
123.639999	-0.00030976	
123.659996	-0.00033565	
123.680000	-0.00397383	
123.699997	-0.00643568	
123.719994	-0.00663909	
123.739998	-0.00484027	
123.759995	-0.00092567	
123.779999	0.00402170	
123.799995	0.00673104	
123.820000	0.00479171	
123.839996	0.00428110	
123.860001	0.00489255	
123.879997	0.00610333	
123.899994	0.00471206	
123.919998	0.00099819	
123.939995	-0.00359397	
123.959999	-0.00795753	
123.979996	-0.00896590	
124.000000	-0.00561308	
124.019997	0.00035353	
124.040001	0.00370939	
124.059998	0.00339486	
124.079994	0.00148279	
124.099998	0.00071861	
124.119995	-0.00014982	
124.139999	-0.00154674	
124.159996	0.00016025	
124.180000	0.00206362	
124.199997	0.00287356	
124.219994	0.00318816	
124.239998	0.00542141	
124.259995	0.00628909	
124.279999	0.00372877	
124.299995	-0.00075679	
124.320000	-0.00478010	
124.339996	-0.00712604	
124.360001	-0.00776139	
124.379997	-0.00529190	
124.399994	-0.00261019	
124.419998	0.00018192	
124.439995	0.00274579	
124.459999	0.00286586	
124.479996	0.00223728	
124.500000	0.00222959	
124.519997	0.00395824	
124.540001	0.00355554	
124.559998	-0.00055047	
124.579994	-0.00390143	
124.599998	-0.00619478	
124.619995	-0.00695288	
124.639999	-0.00430923	
124.659996	0.00200936	
124.680000	0.00560662	
124.699997	0.00492850	
124.719994	0.00629859	
124.739998	0.00738154	
124.759995	0.00431208	
124.779999	-0.00116428	
124.799995	-0.00133030	
124.820000	-0.00040860	
124.839996	-0.00376354	
124.860001	-0.00562916	
124.879997	-0.00110269	
124.899994	0.00296247	
124.919998	0.00095883	
124.939995	-0.00006966	
124.959999	0.00113882	
124.979996	0.00200737	
125.000000	0.00092934	
125.019997	0.00190946	
125.040001	0.00238698	
125.059998	-0.00028921	
125.079994	-0.00168582	
125.099998	0.00014516	
125.119995	0.00173251	
125.139999	0.00245459	
125.159996	0.00873121	
125.180000	0.01579404	
125.199997	0.01790138	
125.219994	0.01381722	
125.239998	0.01341613	
125.259995	0.01398113	
125.279999	0.02369234	
125.299995	0.04270199	
125.320000	0.06360322	
125.339996	0.07182841	
125.360001	0.06568497	
125.379997	0.04820008	
125.399994	0.02856583	
125.419998	0.01682589	
125.439995	0.02339550	
125.459999	0.04045471	
125.479996	0.05975189	
125.500000	0.07682365	
125.519997	0.08796251	
125.540001	0.08812723	
125.559998	0.09620421	
125.579994	0.11036876	
125.599998	0.12320288	
125.619995	0.12863788	
125.639999	0.13125962	
125.659996	0.12388473	
125.680000	0.09779044	
125.699997	0.06746349	
125.719994	0.04297915	
125.739998	0.02385364	
125.759995	0.00486442	
125.779999	-0.00212490	
125.799995	-0.01029272	
125.820000	-0.02115939	
125.839996	-0.03641358	
125.860001	-0.04594088	
125.879997	-0.05969539	
125.899994	-0.07700930	
125.919998	-0.11928102	
125.939995	-0.18049558	
125.959999	-0.23933868	
125.979996	-0.26716202	
126.000000	-0.25509319	
126.019997	-0.20422313	
126.040001	-0.12481208	
126.059998	-0.05256097	
126.079994	-0.01212923	
126.099998	-0.00285171	
126.119995	-0.00140847	
126.139999	-0.00417977	
126.159996	-0.00495594	
126.180000	-0.00153768	
126.199997	0.00211708	
126.219994	0.00414898	
126.239998	0.00437846	
126.259995	0.00388405	
126.279999	0.00132732	
126.299995	-0.00320989	
126.320000	-0.00603478	
126.339996	-0.00393999	
126.360001	-0.00106854	
126.379997	-0.00435890	
126.399994	-0.00802117	
126.419998	-0.00802558	
126.439995	-0.00783937	
126.459999	-0.00855854	
126.479996	-0.00734844	
126.500000	-0.00100272	
126.519997	0.00493973	
126.540001	0.00900042	
126.559998	0.01082407	
126.579994	0.01312506	
126.599998	0.01164724	
126.619995	0.00720024	
126.639999	0.00012945	
126.659996	-0.00536063	
126.680000	-0.00582896	
126.699997	-0.00415643	
126.719994	-0.00193268	
126.739998	-0.00173946	
126.759995	0.00427135	
126.779999	0.00232682	
126.799995	0.00714213	
126.820000	0.01195744	
